symbol,timeframe,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device,spread_bps,slippage_bps,total_cost_bps
XAG_USD,H1,2026,1,2024-2025,789,199,0.4271356783919598,-0.9329078922084836,-2.454619446446597,-0.4247798535043411,0.8687132644766627,cuda,5.597188967318848,3.0,11.597188967318848
