symbol,status,cluster,session,timeframe,sl,tp,rrr,be,trail_act,trail_dist,horizon,risk_pct,cost_bps,spread_bps,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,expectancy_pct,win_rate,n_trades,avg_bars_held,n_folds,avg_win_pct,avg_loss_pct,pct_sl,pct_tp,pct_be,pct_trail,pct_horizon,ftmo_ok,leak_free,warmup_trades,optimized_trades
NEOUSD,ok,crypto,unknown,H1,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,263.5,241.0,-1283656.42,1283656.42,1283.66,-19.17,-1.0,0.18,-2.544,18.3,1017,13.0,52,3.5543,3.909,44.4,2.7,32.6,9.0,11.2,false,true,85,932
USDCNH,ok,index,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,1.0,-161365.53,162101.27,162.1,-14.93,-1.0,0.31,-0.0348,24.3,379,8.1,14,0.0683,0.0678,26.6,2.1,38.5,24.0,8.7,false,true,94,285
USDZAR,ok,index,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.5,5.5,-413007.55,413836.67,413.84,-5.59,-1.0,0.65,-0.0596,21.3,1216,6.4,37,0.479,0.2054,50.9,2.3,27.6,16.0,3.1,false,true,95,1121
USD_CAD,ok,forex,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,3.9,0.4,-433407.1,434897.42,434.9,-8.57,-1.0,0.52,-0.0291,32.9,1178,6.3,37,0.1477,0.1156,41.1,1.4,24.5,30.1,2.8,false,true,83,1095
USD_CNH,ok,forex,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-184492.97,184865.04,184.87,-17.01,-1.0,0.27,-0.0398,23.5,379,8.1,14,0.0655,0.0721,26.6,2.1,38.5,24.0,8.7,false,true,94,285
USD_CZK,ok,forex,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.8,6.3,-586564.02,586822.71,586.82,-10.74,-1.0,0.44,-0.08,28.4,1142,6.8,37,0.2651,0.2167,42.5,0.8,28.5,26.4,1.9,false,true,87,1055
USD_HKD,ok,forex,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,0.5,-4697633.58,4697633.58,4697.63,-36.34,-1.0,0.03,-0.0385,4.8,1259,5.2,37,0.0207,0.0414,43.4,1.5,21.4,30.5,3.3,false,true,94,1165
USD_JPY,ok,forex,forex,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,0.5,-346334.12,347271.07,347.27,-4.13,-1.0,0.77,-0.0229,17.2,1498,4.5,37,0.4573,0.1228,58.6,0.8,24.2,15.8,0.6,false,true,102,1396
USD_ZAR,ok,forex,unknown,H1,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.0,5.5,-452337.97,452975.69,452.98,-6.12,-1.0,0.63,-0.0646,21.3,1216,6.4,37,0.474,0.2104,50.9,2.3,27.6,16.0,3.1,false,true,95,1121
XMRUSD,ok,crypto,unknown,H1,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,120.2,97.7,-803869.4,803869.4,803.87,-12.61,-1.0,0.29,-1.1549,21.5,992,13.4,52,2.9951,2.2896,40.9,3.1,33.4,12.6,10.0,false,true,82,910
XRPUSD,ok,crypto,unknown,H1,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,63.4,40.9,-644856.15,646379.69,646.38,-7.12,-1.0,0.5,-0.6308,20.1,1255,9.9,52,3.5142,1.6722,49.6,3.7,28.1,12.5,6.1,false,true,77,1178
