trade_num,equity
0,100000.0
1,50000.0
2,25000.0
3,12500.0
4,6250.0
5,3125.0
6,1562.5
7,781.25
8,390.625
9,195.3125
10,97.65625
11,48.828125
12,24.4140625
13,12.20703125
14,6.103515625
15,3.0517578125
16,1.52587890625
17,0.762939453125
18,0.3814697265625
19,0.19073486328125
20,0.095367431640625
21,0.0476837158203125
22,0.02384185791015625
23,0.011920928955078125
24,0.0059604644775390625
25,0.0029802322387695312
26,0.0014901161193847656
27,0.0007450580596923828
28,0.0003725290298461914
29,0.0001862645149230957
30,0.00009313225746154785
31,0.000046566128730773926
32,0.000023283064365386963
33,0.000011641532182693481
34,5.820766091346741e-6
35,2.9103830456733704e-6
36,1.4551915228366852e-6
37,7.275957614183426e-7
38,3.637978807091713e-7
39,2.455272762183756e-7
40,2.4453488214966565e-7
41,2.435464992279157e-7
42,2.1486708646293332e-7
43,1.8163213097049458e-7
44,1.8089799400519076e-7
45,2.1134836946139196e-7
46,1.9801264530565266e-7
47,1.972123001148555e-7
48,1.8721578224518253e-7
49,1.7714336369835874e-7
50,1.6571122769546963e-7
51,1.545706768712855e-7
52,1.4278707365105564e-7
53,1.290882071015069e-7
54,1.155910459297451e-7
55,1.363670099807907e-7
56,1.2665237279151212e-7
57,1.5382009102463632e-7
58,1.452784637495772e-7
59,1.360882656568014e-7
60,1.238071189483368e-7
61,1.1287813782911633e-7
62,1.0112773450790289e-7
63,8.805290053828729e-8
64,8.031539896782997e-8
65,7.999077301673662e-8
66,7.394281653407276e-8
67,6.86658221240008e-8
68,6.404337083288963e-8
69,5.8844775165768424e-8
70,5.8606931099119224e-8
71,5.3428811266591256e-8
72,4.7607032547471276e-8
73,4.2736621859047775e-8
74,3.812794224233825e-8
75,5.90282809840796e-8
76,5.115371943251418e-8
77,5.094696176167956e-8
78,6.69578207887113e-8
79,6.240487598142769e-8
80,5.8224768514184626e-8
81,5.348728558287191e-8
82,4.708795470350772e-8
83,4.42521365118929e-8
84,4.145427027752228e-8
85,4.1286716706368244e-8
86,3.8234778021534655e-8
87,3.5486211944606254e-8
88,3.230642930821794e-8
89,3.981671274848449e-8
90,3.965577800357256e-8
91,3.949549373908285e-8
92,3.660068432494935e-8
93,3.345958434955302e-8
94,3.133114286265084e-8
95,2.9593830061458182e-8
96,2.7661039121313086e-8
97,2.5399271542312747e-8
98,2.3898472671020958e-8
99,2.2595883002714474e-8
100,2.1634943437227052e-8
101,2.1547497391009017e-8
102,2.0468894944577717e-8
103,1.9364617122013622e-8
104,1.818293961048837e-8
105,2.2910878463114983e-8
106,2.1297067698669843e-8
107,2.3173367756088482e-8
108,2.083278775134121e-8
109,1.8799253968372045e-8
110,1.697964727520912e-8
111,1.6911017420700745e-8
112,1.5168194800774893e-8
113,1.5106886636626407e-8
114,1.4076675986403541e-8
115,1.3200655073118633e-8
116,1.2374704956797293e-8
117,1.1543390271203773e-8
118,1.1496733165669974e-8
119,1.105755870218523e-8
120,1.0545680051800073e-8
121,1.303528706053363e-8
122,1.2445477607504833e-8
123,1.1911375824457463e-8
124,1.1863231362056254e-8
125,1.1815281494242106e-8
126,1.0889266598372466e-8
127,9.919483738540541e-9
128,9.879390283432779e-9
129,9.023470372940259e-9
130,7.635135387526673e-9
131,7.604275015558713e-9
132,6.532985571485657e-9
133,6.506579967057642e-9
134,5.895987324716329e-9
135,5.872156396681134e-9
136,5.8484217906187884e-9
137,5.5909197489976774e-9
138,6.4159530888429136e-9
139,6.027806661138763e-9
140,5.7078667001122114e-9
141,7.058715257401641e-9
142,8.428358077920799e-9
143,8.06252820497187e-9
144,7.669662525531046e-9
145,7.219553857050195e-9
146,6.664447240413971e-9
147,9.107130611294429e-9
148,8.587159804937627e-9
149,8.089234319838937e-9
150,8.056538530258828e-9
151,7.590977850378765e-9
152,7.560295958287376e-9
153,7.099192241480302e-9
154,6.605491551766856e-9
155,6.117874349636918e-9
156,6.093146578811601e-9
157,6.068518754898403e-9
158,5.628060130959642e-9
159,7.883096016697497e-9
160,1.1421367765097761e-8
161,1.0599626992176618e-8
162,9.808877518707476e-9
163,9.040922824785411e-9
164,9.004380415627572e-9
165,8.967985706842023e-9
166,8.593180216124674e-9
167,8.55844753302248e-9
168,1.0156469492657673e-8
169,9.710076168609164e-9
170,1.1293473627581884e-8
171,1.5054198728659782e-8
172,1.4993351324014544e-8
173,1.400522014787931e-8
174,1.3085039192743704e-8
175,1.2155338551729823e-8
176,1.2106208018993535e-8
177,1.6965652126160812e-8
178,1.5672193562935597e-8
179,1.560884829158701e-8
180,1.4895565441589502e-8
181,1.483535921512867e-8
182,1.4384770123297119e-8
183,1.392091924413942e-8
184,1.3310783245376734e-8
185,1.257420974758709e-8
186,1.2523386183849422e-8
187,1.2472768043329822e-8
188,1.4619325037368178e-8
189,1.3971323022714137e-8
190,1.3264135405954363e-8
191,1.2606963965937973e-8
192,1.2556008013275876e-8
193,1.2007541980005477e-8
194,1.1959008824649877e-8
195,1.1578062339490224e-8
196,1.1181875801862376e-8
197,1.1136679897791212e-8
198,1.1091666670560768e-8
199,1.0783348198314666e-8
200,1.194494820251727e-8
201,1.15882085555195e-8
202,1.1207750304380737e-8
203,1.0786898126804495e-8
204,1.2855797213295912e-8
205,1.204900242493795e-8
206,1.1165801168066494e-8
207,1.020909075698095e-8
208,9.272251828182976e-9
209,9.23477441280331e-9
210,7.57779652046767e-9
211,6.544302456454522e-9
212,5.5785365175227536e-9
213,6.771701247056586e-9
214,6.415295568128322e-9
215,7.919375330138495e-9
216,7.525177877578465e-9
217,7.110489083654655e-9
218,7.08174927396455e-9
219,6.807762831925252e-9
220,6.525269144630466e-9
221,6.2347391673609995e-9
222,6.209539041880278e-9
223,7.1532028455465396e-9
224,6.907859012523648e-9
225,8.666820976209094e-9
226,8.062127749920076e-9
227,7.47237069058108e-9
228,7.442168195498866e-9
229,6.888539878474971e-9
230,6.413493310463945e-9
231,6.0115454158767775e-9
232,5.6538415702440135e-9
233,5.316343718164511e-9
234,4.9682198164558856e-9
235,4.591183923317685e-9
236,4.695801047674693e-9
237,5.297503476727485e-9
238,5.044199104261866e-9
