trade_num,equity
0,100000.0
1,100465.00019654256
2,100932.16264491297
3,92715.26349389806
4,92301.7580981404
5,87637.70246443264
6,87246.8427345972
7,82050.93013739468
8,81684.98713016826
9,75829.74335464623
10,70260.08404335497
11,88945.8025632056
12,85722.74626040175
13,85340.42713858667
14,103863.11352536452
15,103399.88928110883
16,98251.74952132952
17,97813.55167732108
18,94294.4894234158
19,93873.94075971749
20,108752.68026470969
21,108267.64879957748
22,104245.32948248264
23,100771.68837937228
24,97507.58785831339
25,94460.58398644821
26,91558.23651565371
27,88722.299518741
28,102621.9480192671
29,102164.25931052583
30,98560.49233914007
31,95253.98623238454
32,91772.26691785218
33,88303.41820748463
34,85056.34284272738
35,82035.65047947323
36,78802.37931823103
37,78450.92468370071
38,75588.55045950564
39,75251.42933948032
40,92849.46459844304
41,92435.36067253236
42,109266.207606391
43,108778.88583523309
44,108293.73749457896
45,107810.75289103827
46,119534.8932419913
47,116805.01606750177
48,114186.18519591737
49,111258.68875906349
50,110762.48062252701
51,107317.7400789517
52,104229.52303115794
53,101760.60252883738
54,101306.75537751052
55,98588.02816633908
56,95697.34801812517
57,92419.56576694027
58,92007.37916812071
59,88908.61059343649
60,87262.67221661669
61,86873.48510275838
62,86486.03374378524
63,83981.37810202765
64,83606.82539431046
65,81604.3332418858
66,90039.38227325094
67,89637.81117268317
68,87713.65078832762
69,87322.45233280079
70,91898.32412831766
71,91488.4622408988
72,89606.9640082896
73,89207.321471359
74,88809.46131997279
75,87019.1764282603
76,93257.18472359712
77,92841.26238650628
78,92427.19504204686
79,90863.51820421223
80,90458.27149898728
81,95010.1835858646
82,102458.35884149774
83,102001.39973223282
84,100071.85975459685
85,99625.5443108107
86,96187.38163730832
87,126158.9882279791
88,148220.68966885877
89,142451.54527974897
90,135873.00903318485
91,129525.95233820104
92,128948.27312806732
93,122836.51170995148
94,116948.85010947555
95,134673.25626005902
96,131311.89934666536
97,130726.25490301229
98,127191.10319724171
99,126623.83729643466
100,138492.1180669526
101,137874.4502101993
102,137259.5371209129
103,134847.04223286803
104,138794.40564273938
105,136428.70933233653
106,134285.11673280754
107,132065.38595327947
108,140054.24160584592
109,139429.606756951
110,155148.28000458513
111,179971.86151168848
112,193258.58501138695
113,229943.98903042288
114,228918.45044483306
115,227897.4857095751
116,218310.60206068438
117,205725.6985008524
118,204808.17226870492
119,192497.54284492123
120,191639.01351936196
121,177440.20935841528
122,161961.91689316952
123,161239.57491819377
124,160520.45455196916
125,151746.65945856363
126,142386.02045337454
127,141750.98598850667
128,129600.81395483292
129,120738.58863778692
130,144549.18878459602
131,138846.63286481635
132,176305.68418192232
133,167921.3406725729
134,167172.41996831866
135,156857.38832782317
136,147181.51034537613
137,146525.08823762275
138,135616.7335800923
139,135011.8897930271
140,134409.7435787252
141,165451.294338257
142,164713.38991598826
143,205334.7246379613
144,232556.29082818038
145,231519.10150841787
146,230486.53800067358
147,229458.57967405938
148,264739.77486532845
149,255752.32937798434
150,246832.94730542583
151,239608.39943178624
152,231446.09719072803
153,230413.85927855605
154,321600.20689390594
155,348668.0681180875
156,334512.308390056
157,323325.95834406896
158,374608.73760742595
159,361072.19466102804
160,348225.4557602481
161,334982.8309000474
162,321127.37577664596
163,319695.1638882779
164,318269.33959264687
165,316849.8744014117
166,305552.50687327975
167,293965.4944226869
168,346420.05427592195
169,335437.9442456594
170,323803.976728603
171,312339.1563430518
172,302202.90850087756
173,300855.09878142405
174,336707.16254663817
175,386663.4387486972
176,375607.1287071124
177,364269.96106458793
178,362645.3354232818
179,355987.8983374516
180,348542.34953671455
181,340508.72811324405
182,374087.18098786194
183,366120.57518534956
184,357725.2267264458
185,350038.7135983918
186,383050.7295611396
187,372273.3340909733
188,370613.0138099072
189,360959.9247985752
190,352108.4652685979
191,342700.63943271094
192,384395.03451171983
193,382680.6520585706
194,373174.97317987744
195,371510.63163398136
196,408887.2135882105
197,395087.3996603263
198,383942.5453708213
199,382230.1809964029
200,380525.45368066983
201,369327.22993518045
202,388226.16942931013
203,382639.61962499697
204,380933.0662336451
205,395959.5827635392
206,390580.94340109394
207,384155.77942260687
208,382442.46403507964
209,375122.46305915946
210,373449.4358066934
211,366539.8983687341
212,355651.6700620092
213,341540.2098490762
214,340016.95775099966
215,329053.8780052163
216,318414.5198301855
217,307465.43942315975
218,297347.00949433196
219,296020.8568393659
220,290912.25660232885
221,284805.09571095486
222,283534.87935846066
223,282270.3281067896
224,275675.74722707743
225,315639.59515121474
226,307665.64455734636
227,347451.8057053199
228,345902.1881880883
229,344359.4818867729
230,378136.5878660247
231,376450.11776904564
232,406824.52540346497
233,443954.0075629197
234,435328.30689051695
235,427401.00537246757
236,418879.7462351304
237,409883.06669305696
238,400851.4469076747
239,392322.24804041034
240,390572.5106150169
241,379225.12542198674
242,377533.80050244764
243,375850.0188066869
244,368761.68271866476
245,395635.69151220657
246,384519.7714936936
247,370728.08276693855
248,357339.52982558083
249,345447.00595794525
250,331170.91914713406
251,312311.3917065871
252,290256.4633030739
253,288961.9341262544
254,287673.17848422745
255,276511.5605294154
256,330375.9480144099
257,310931.666731206
258,300409.00818869227
259,290258.07957688626
260,280349.4324428338
261,270404.43855468073
262,269198.44840628904
263,319139.24008192035
264,306835.59354571544
265,294264.59800021193
266,292952.1927449375
267,325961.35284648836
268,315640.34332991997
269,361379.62724809995
270,359767.8923497376
271,349881.4861484044
272,341992.84338119504
273,332228.79280468833
274,321621.4012664173
275,313743.12436389213
276,312343.84586413496
277,304554.75693976285
278,295489.17214662215
279,286451.5016894175
280,277047.37618788844
281,275811.75887292787
282,262903.5105072017
283,261730.97411932301
284,260563.66718455526
285,321089.70461154653
286,319657.6607346735
287,305510.85666302266
288,361985.91481591953
289,360371.47590560454
290,358764.23731134733
291,347144.5191035752
292,345596.27206907835
293,335123.66327632376
294,333629.0286521127
295,323682.66124634835
296,312088.3534276751
297,310696.4551227756
298,331379.0029755773
299,321792.1717639671
300,310861.4475146026
301,309475.02114815236
302,300331.0593064752
303,345601.4055795836
304,344060.0407535214
305,336151.6234853541
306,327650.9219880304
307,326189.61541280895
308,319083.37042473204
309,317660.27469707065
310,310068.4094934839
311,302091.87961865583
312,294434.1738998312
313,286642.63338818523
314,279034.37318809784
315,271993.2883302586
316,263644.60348414
317,307016.96755370626
318,294633.7520520324
319,344069.429685105
320,331709.7673686963
321,397138.4934177725
322,379349.4624713429
323,477061.25710995094
324,455678.9947917201
325,435003.6268009853
326,419823.0622995603
327,404569.37760823633
328,463010.18266911694
329,544065.2170602964
330,541638.7136516824
331,539223.0323258028
332,536818.1248167151
333,521194.21764305036
334,505002.8925309477
335,502750.6051182229
336,490515.3221318035
337,478874.59481367114
338,476738.838290046
339,466479.8406711633
340,454604.9265224134
341,442826.55057096266
342,440851.5665052819
343,438885.39076885476
344,485344.49695672916
345,473444.09051157895
346,520634.4123088059
347,508079.1358351655
348,495750.99441414146
349,493539.97000006575
350,483800.19031085545
351,481642.46587991226
352,473094.5644166447
353,461944.3065256708
354,511411.5170833237
355,509130.6475285445
356,506859.950536862
357,548118.9538940476
358,536192.1542740568
359,591520.8153769209
360,580064.5123807511
361,616582.813187125
362,605193.8984823423
363,594207.0985146927
364,582722.8773832388
365,569627.1376434613
366,567086.6293591801
367,576543.6231009398
368,565176.8098950222
369,562656.1498478869
370,560146.7318173418
371,548396.8723738581
372,545951.0500011683
373,567373.2246992781
374,564842.768752971
375,554470.6456719826
376,542825.7380253195
377,531290.4802290262
378,519107.82514218363
379,516792.6304419017
380,514487.76139313297
381,512193.1719439929
382,509908.81624798593
383,575286.6145811995
384,558050.1066807347
385,541509.5764088087
386,606645.4174827489
387,603939.8095387312
388,590149.2099694497
389,575375.970840343
390,561705.7966700068
391,559200.6171666698
392,547969.6307767205
393,537417.3868492192
394,535020.5324278245
395,520257.2675879893
396,506339.65409343713
397,492929.9162847151
398,477691.86165610165
399,475561.3800626657
400,467114.65619438264
401,458262.84415868914
402,448978.1784033438
403,454200.4698041359
404,452174.7586327274
405,443120.33672678715
406,431291.7250519406
407,419804.6985082605
408,452709.55535863107
409,444480.7565618239
410,436563.09612184385
411,461608.2632174231
412,459549.5136612695
413,453412.1668117424
414,447607.38561244134
415,445611.07926376874
416,443623.6763406558
417,438350.6743068793
418,436395.6524234347
419,478039.3249795244
420,475907.29371720273
421,464238.6160607069
422,508858.03456254234
423,497500.3786125669
424,495281.55203325924
425,493072.6213085091
426,486592.19444502186
427,480445.5894509069
428,478302.82637048926
429,476169.61990526307
430,474045.9274332069
431,465316.2018373202
432,454911.34968758264
433,452882.46802777273
434,450862.635077766
435,441195.7892104574
436,431914.25886269583
437,429987.94306728046
438,420746.49774987565
439,418869.9896053762
440,417001.85059249215
441,408104.78387028305
442,422802.2899634212
443,412620.7012219652
444,410780.43371986377
445,398429.89431701816
446,386753.33787136787
447,375045.7339959308
448,364320.43892810226
449,428946.07457634277
450,427032.9967330375
451,425128.4511203586
452,411292.7624741669
453,409458.4175118584
454,407632.2536355007
455,398962.1245043056
456,389694.74570268596
457,380209.888340379
458,370091.2100898176
459,360898.19539588375
460,350704.8326953851
461,339664.81232907245
462,338149.9244092821
463,322226.13115947536
464,320789.0188775551
465,319358.3160438798
466,317933.99407263374
467,316516.02450549265
468,264907.2131575343
469,234471.5542266588
470,402366.4625896333
471,400571.92847429117
472,398785.3978905317
473,369796.66779047524
474,387805.33180415863
475,386075.739597206
476,372801.82221952477
477,427318.29078006773
478,412735.9238090606
479,397127.282569426
480,382544.75806942576
481,409052.3271695195
482,399085.13148483046
483,389637.91340629524
484,387900.14797788917
485,386170.1328955871
486,376753.3463170484
487,366008.01063652814
488,411210.9759336638
489,398748.39354857936
490,388760.67769911245
491,387026.8246976855
492,385300.70459313574
493,375839.6500706112
494,414073.6456632795
495,401127.71457850275
496,387319.14187511517
497,372896.5758987906
498,359209.7873283392
499,357607.7298065051
500,403014.8958677742
501,393987.3909346298
502,384047.13087505446
503,373671.95743697096
504,363096.4073412159
505,361477.01569028565
506,351834.1985433129
507,394249.6962610923
508,382182.33888994623
509,380477.8249475933
510,378780.9130513949
511,370267.5866742846
512,368616.211925465
513,366972.20222467865
514,360287.94635546673
515,353798.4827430567
516,352220.55936655944
517,344646.76799197745
518,337245.17840024165
519,335741.08192565275
520,326799.51619270473
521,313297.7117208462
522,311900.4197389966
523,342189.4691745857
524,335695.4401652536
525,334198.25544497604
526,327887.01451283804
527,319145.08266156306
528,309899.65648710565
529,300360.7731812505
530,293917.1985051464
531,286215.8599839975
532,277208.75632770325
533,267117.46009436145
534,265926.12970400596
535,314893.4714804015
536,389068.08467528556
537,387332.86065426
538,385605.37564478983
539,443169.5999674309
540,483359.40913266724
541,467124.58776107704
542,518448.12085170933
543,504006.98397281015
544,488805.4899253801
545,517361.2622562228
546,580458.5369686931
547,565520.5462513223
548,549729.6672016516
549,547277.9006312971
550,530733.4326399991
551,599492.9225192914
552,596819.2143418178
553,582694.9775339619
554,580096.187343315
555,577508.9876257551
556,562546.1896079838
557,547916.2555716988
558,533749.4858258356
559,520727.7392469176
560,518405.3198114871
561,516093.258249524
562,500113.25823593175
563,483684.7177318403
564,481527.50830277154
565,493649.95877117006
566,491448.3048700208
567,522884.3408766856
568,512720.42233875615
569,502842.62064131617
570,541758.3789899292
571,539342.1639626807
572,530116.3341021481
573,521222.07693179726
574,512269.38395873446
575,502553.8656459554
576,500312.500769533
577,527941.5785068816
578,519241.06103601627
579,516925.2721103724
580,508392.5661067755
581,506125.1609209824
582,503867.86824787996
583,494727.0168554827
584,492520.5593296375
585,480714.0359200989
586,478570.0755819774
587,469267.5795407778
588,467174.66982039483
589,525595.7393021805
590,523251.608832196
591,511273.2305331397
592,557305.1211060046
593,546674.8294479362
594,544236.6872997828
595,532715.8624582088
596,520680.4710434558
597,507824.53150808194
598,492653.9456774346
599,476114.8689573386
600,457779.4168276173
601,517639.08856260864
602,500607.95702894824
603,498375.27080674586
604,496152.5422524088
605,493939.7269552409
606,483391.46417611925
607,473207.0763948728
608,464418.18869054335
609,454478.9715778548
610,444370.7109235969
611,436126.8238703125
612,481293.1817316764
613,471523.10401734215
614,469420.1347716321
615,467326.5446626191
616,527134.236851485
617,524783.24476008
618,509140.4405962263
619,506869.6999279562
620,492445.2602008514
621,490248.97919452353
622,547874.3524234075
623,609713.5471068877
624,586901.9177941538
625,651465.3927858839
626,648559.8900141199
627,633795.1637544367
628,658719.1225111808
629,648343.0869731061
630,684052.3538441609
631,674332.194294686
632,664408.2800689208
633,654767.0498581266
634,651846.8218624581
635,696919.7955720447
636,681629.7841925402
637,759033.6536083178
638,744370.1165908353
639,741050.2634398886
640,727606.0306400972
641,724360.9444663919
642,721130.3312132389
643,704126.3932690409
644,683611.2072593162
645,680562.3357774297
646,677527.0621084732
647,739620.0912130619
648,736321.422935562
649,719069.1734734125
650,704687.5597489184
651,691932.6448245867
652,672607.5491997346
653,647956.2921282467
654,622164.2515089245
655,610441.7770144477
656,607719.2374985246
657,605008.8403714334
658,602310.5314787327
659,641948.1912571434
660,628937.1022059717
661,617148.920735463
662,614396.4676970599
663,601742.2855681104
664,599058.5453449666
665,588106.3430426184
666,585483.4184349196
667,575015.987835264
668,565724.5749963437
669,563201.4719445027
670,551077.8750726099
671,539234.434821434
672,547391.5216244891
673,538140.6936956943
674,567747.4325880444
675,558609.04258874
676,586172.9363691927
677,583558.6346576764
678,574332.4079712981
679,571770.9144188341
680,569220.8449983333
681,566682.1487587434
682,564154.7749762518
683,557503.4324632878
684,549571.496645576
685,541782.8484799289
686,534380.4229229245
687,531997.1132073626
688,524643.5506909331
689,516775.1205559278
690,567198.0398198612
691,554289.3449842186
692,584918.2759976193
693,576249.5759314878
694,567805.1820891992
695,559371.2174566117
696,556876.4500587381
697,546951.8139831056
698,536736.6225080098
699,534342.8042612179
700,563346.1055002218
701,560833.61030229
702,549502.0320956341
703,597500.7959730242
704,583769.5100801972
705,570862.8882789348
706,558319.5364915829
707,548840.9543481951
708,546393.151392313
709,557938.397602344
710,548992.400166085
711,540405.5506959156
712,534749.3541006235
713,529136.6468185167
714,523698.1841772228
715,517569.1730719346
716,510314.0356064274
717,503299.96885254845
718,495512.6312565731
719,481088.51511763374
720,465765.130822846
721,448935.9233464534
722,439558.61785074655
723,437598.20860006235
724,435646.54267569253
725,433703.581082843
726,431769.28500063455
727,429843.615781327
728,423426.8147096918
729,421538.3524868297
730,419658.31271016906
731,413633.94141150627
732,406873.462827894
733,434033.6589550534
734,427860.7960376969
735,420304.0795817555
736,445879.7532120487
737,443891.1520166866
738,441911.4198822893
739,462151.3846105348
740,481109.5334610653
741,475947.0056196855
742,490159.69821372477
743,487973.610698505
744,482239.74973749643
745,480088.98479275353
746,474910.128754646
747,472792.05354955385
748,492703.876839538
749,490506.44241605414
750,483459.89945443807
751,475915.3561433408
752,492719.74877409765
753,486043.28217293014
754,478756.46286570275
755,476621.2332046033
756,474495.5265600254
757,468734.75672476
758,463220.1216904377
759,456554.1123765037
760,447428.1603257109
761,488852.48994996044
762,521677.4511428733
763,545003.3816193526
764,536703.5556196062
765,528509.1826357353
766,554163.9084752356
767,545683.6233895614
768,536600.5584755149
769,527472.0461765706
770,519227.20644798485
771,510585.9554579533
772,502713.334210762
773,500471.2581125891
774,493252.8567283677
775,485195.24689464323
776,476699.2601286233
777,468296.3749305542
778,459393.7722537719
779,450367.01618604874
780,463837.4792056073
781,482524.2737380716
782,475256.1900532895
783,468136.56547409465
784,461034.4523753216
785,455025.3668808807
786,452995.97671014327
787,445048.5176770406
788,443063.62375021144
789,435393.0513176434
790,428077.31118128373
791,420567.2090002773
792,418691.50047455216
793,412077.88416828547
794,410240.037602847
795,408410.3877403325
796,397551.95212179964
797,385150.82375116803
798,368275.31741576677
799,407383.3765969222
800,397722.62456101214
801,388438.19631469855
802,386705.78156397014
803,378279.3545292072
804,369467.54885978694
805,359914.61873710045
806,358309.41770275676
807,345081.92019787163
808,466185.56198298006
809,534131.3136445774
810,521877.7017663931
811,509009.5541281823
812,498050.61278661044
813,485261.4515411936
814,483097.20995891426
815,465161.10881157935
816,443733.61542436195
817,420634.60185759084
818,404317.3547191019
819,385810.549695049
820,366940.91674148425
821,470332.82678204135
822,451569.0017834275
823,449555.0268265787
824,434537.09183714533
825,421059.306572299
826,460813.3262201423
827,458758.1220428754
828,444692.2205128724
829,446959.1846277963
830,438443.6740144561
831,431099.48382663477
832,423425.2385870087
833,421536.7833935742
834,413798.1912497254
835,406819.31123580295
836,405004.9176402383
837,398096.58713804383
838,396321.0964517112
839,391156.48639464285
