symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
US100.cash,0.73,ok,index,H4,202,515.82,9661.45,9.66,0.05,0.05,1.01,26.7,-0.0245,8.5,35
US100.cash,0.74,ok,index,H4,203,-1135.33,9485.36,9.49,-0.11,-0.12,0.98,25.6,-0.0306,8.5,35
US100.cash,0.75,ok,index,H4,193,617.1,8693.97,8.69,0.06,0.07,1.01,24.9,-0.0017,8.7,35
US500.cash,0.44,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.45,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.46,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.47,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.48,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.49,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.5,ok,index,H1,624,235.78,11013.49,11.01,0.02,0.02,1.0,39.7,-0.0073,14.3,36
US500.cash,0.51,ok,index,H1,619,7509.67,9048.31,9.05,0.51,0.83,1.06,40.4,0.0,14.4,36
US500.cash,0.52,ok,index,H1,618,9841.28,7339.44,7.34,0.66,1.34,1.07,40.9,0.006,14.4,36
US500.cash,0.53,ok,index,H1,616,13914.57,7217.84,7.22,0.93,1.93,1.11,41.7,0.0107,14.3,36
US500.cash,0.54,ok,index,H1,612,9314.59,8193.82,8.19,0.62,1.14,1.07,41.3,0.0031,14.4,36
US500.cash,0.55,ok,index,H1,608,10988.47,8795.03,8.8,0.73,1.25,1.09,41.6,0.0073,14.5,36
US500.cash,0.56,ok,index,H1,606,12882.76,8300.91,8.3,0.86,1.55,1.1,41.9,0.0137,14.5,36
US500.cash,0.57,ok,index,H1,603,8412.74,11433.34,11.43,0.56,0.74,1.07,41.3,0.0024,14.4,36
US500.cash,0.58,ok,index,H1,598,13973.39,9800.26,9.8,0.94,1.43,1.11,42.1,0.0187,14.5,36
US500.cash,0.59,ok,index,H1,601,8270.93,13061.27,13.06,0.55,0.63,1.06,41.6,-0.0021,14.2,36
US500.cash,0.6,ok,index,H1,598,11034.13,12320.03,12.32,0.73,0.9,1.09,42.5,0.0124,14.2,36
US500.cash,0.61,ok,index,H1,599,7033.24,12019.64,12.02,0.48,0.59,1.05,42.4,0.012,14.0,36
US500.cash,0.62,ok,index,H1,594,4423.78,12736.8,12.74,0.31,0.35,1.03,42.8,0.0163,14.0,36
US500.cash,0.63,ok,index,H1,584,807.23,13650.64,13.65,0.06,0.06,1.01,43.7,0.0189,14.2,36
US500.cash,0.64,ok,index,H1,576,-10501.46,17122.3,17.12,-0.76,-0.61,0.92,42.4,0.0107,14.4,36
US500.cash,0.65,ok,index,H1,571,-6513.58,16078.02,16.08,-0.48,-0.41,0.95,42.9,0.0152,14.4,36
US500.cash,0.66,ok,index,H1,564,-7094.86,16380.4,16.38,-0.53,-0.43,0.94,42.9,0.0176,14.4,36
US500.cash,0.67,ok,index,H1,553,-10755.59,16575.96,16.58,-0.83,-0.65,0.91,43.2,0.0139,14.3,36
US500.cash,0.68,ok,index,H1,546,-11364.7,19611.01,19.61,-0.83,-0.58,0.91,43.0,0.0163,14.4,36
US500.cash,0.69,ok,index,H1,539,-11708.49,17267.14,17.27,-0.85,-0.68,0.91,42.5,0.0168,14.5,36
US500.cash,0.7,ok,index,H1,525,-8751.38,15938.15,15.94,-0.64,-0.55,0.93,42.7,0.0214,14.6,36
US500.cash,0.71,ok,index,H1,512,-3712.68,15876.62,15.88,-0.28,-0.23,0.97,42.8,0.0287,14.7,36
US500.cash,0.72,ok,index,H1,505,601.55,14367.79,14.37,0.05,0.04,1.01,42.6,0.0316,14.4,36
US500.cash,0.73,ok,index,H1,496,1417.02,12994.46,12.99,0.12,0.11,1.01,42.5,0.031,14.3,36
US500.cash,0.74,ok,index,H1,475,-7161.2,13111.69,13.11,-0.62,-0.55,0.93,42.3,0.0317,14.3,36
US500.cash,0.75,ok,index,H1,462,-1986.87,11874.96,11.87,-0.18,-0.17,0.98,42.0,0.0331,14.2,36
USDCHF,0.44,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.45,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.46,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.47,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.48,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.49,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.5,ok,forex,H4,287,-11632.65,14851.44,14.85,-1.76,-0.78,0.76,24.0,-0.0496,7.3,35
USDCHF,0.51,ok,forex,H4,283,-9533.41,13253.88,13.25,-1.45,-0.72,0.8,24.4,-0.0411,7.4,35
USDCHF,0.52,ok,forex,H4,277,-5721.99,11437.41,11.44,-0.85,-0.5,0.87,26.0,-0.028,7.4,35
USDCHF,0.53,ok,forex,H4,273,-1668.81,8067.01,8.07,-0.25,-0.21,0.96,27.5,-0.0096,7.5,35
USDCHF,0.54,ok,forex,H4,269,-2047.16,7485.27,7.49,-0.3,-0.27,0.95,27.9,-0.0111,7.5,35
USDCHF,0.55,ok,forex,H4,261,-2043.09,9266.56,9.27,-0.32,-0.22,0.95,27.6,-0.0073,7.5,35
USDCHF,0.56,ok,forex,H4,260,-4835.0,8506.06,8.51,-0.77,-0.57,0.88,26.9,-0.0186,7.4,35
USDCHF,0.57,ok,forex,H4,248,-2958.42,8060.23,8.06,-0.49,-0.37,0.93,27.8,-0.0065,7.5,35
USDCHF,0.58,ok,forex,H4,246,-6504.33,10366.32,10.37,-1.12,-0.63,0.84,26.8,-0.0268,7.4,35
USDCHF,0.59,ok,forex,H4,230,-6102.21,10191.26,10.19,-1.12,-0.6,0.84,27.8,-0.0279,7.5,35
USDCHF,0.6,ok,forex,H4,225,-7326.75,10708.77,10.71,-1.4,-0.68,0.81,27.6,-0.0386,7.4,35
USDCHF,0.61,ok,forex,H4,224,-10902.73,14256.56,14.26,-2.13,-0.76,0.73,26.8,-0.0571,7.2,35
USDCHF,0.62,ok,forex,H4,216,-10775.62,14558.02,14.56,-2.11,-0.74,0.73,25.9,-0.0568,7.2,35
USDCHF,0.63,ok,forex,H4,206,-10073.54,13866.89,13.87,-2.02,-0.73,0.74,25.7,-0.0563,7.4,35
USDCHF,0.64,ok,forex,H4,198,-12820.25,16648.98,16.65,-2.77,-0.77,0.66,23.2,-0.0761,7.2,35
USDCHF,0.65,ok,forex,H4,188,-11961.77,15811.7,15.81,-2.67,-0.76,0.68,22.3,-0.0797,7.0,35
USDCHF,0.66,ok,forex,H4,178,-9456.97,13137.83,13.14,-2.19,-0.72,0.73,23.6,-0.0661,7.0,35
USDCHF,0.67,ok,forex,H4,169,-9033.86,13431.64,13.43,-2.2,-0.67,0.72,23.7,-0.0698,7.1,35
USDCHF,0.68,ok,forex,H4,158,-7978.08,12064.77,12.06,-2.06,-0.66,0.74,23.4,-0.0584,7.0,35
USDCHF,0.69,ok,forex,H4,144,-7829.03,11394.57,11.39,-2.27,-0.69,0.72,24.3,-0.0628,7.0,35
USDCHF,0.7,ok,forex,H4,131,-5591.64,9315.85,9.32,-1.78,-0.6,0.77,26.0,-0.0472,7.0,35
USDCHF,0.71,ok,forex,H4,120,-5428.82,8767.96,8.77,-1.91,-0.62,0.76,26.7,-0.0498,7.0,35
USDCHF,0.72,ok,forex,H4,110,-5321.19,8412.54,8.41,-2.05,-0.63,0.75,25.5,-0.0536,6.8,35
USDCHF,0.73,ok,forex,H4,97,-4612.82,7984.22,7.98,-2.05,-0.58,0.76,25.8,-0.0611,6.3,35
USDCHF,0.74,ok,forex,H4,91,-2673.95,5928.86,5.93,-1.26,-0.45,0.85,27.5,-0.0484,6.2,35
USDCHF,0.75,ok,forex,H4,75,-3208.76,5174.69,5.17,-1.85,-0.62,0.78,26.7,-0.0692,6.4,35
