symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
BCHUSD,0.65,ok,crypto,H4,76,72221.85,31546.79,31.55,2.58,2.29,1.81,21.1,1.1914,11.8,50
BCHUSD,0.66,ok,crypto,H4,57,35895.67,24252.26,24.25,1.66,1.48,1.49,19.3,1.2238,13.7,50
BCHUSD,0.67,ok,crypto,H4,39,41075.78,13655.16,13.66,2.64,3.01,1.81,25.6,1.7775,13.4,50
BCHUSD,0.68,ok,crypto,H4,22,59261.67,10590.44,10.59,5.09,5.6,3.58,40.9,4.268,18.8,50
BCHUSD,0.69,ok,crypto,H4,14,57693.11,6516.03,6.52,7.02,8.85,5.18,57.1,6.6327,21.0,50
BCHUSD,0.7,ok,crypto,H4,13,50037.12,6526.52,6.53,6.67,7.67,4.6,53.8,6.3522,19.3,50
BCHUSD,0.71,ok,crypto,H4,2,-596.06,596.06,0.6,-281.82,-1.0,0.0,0.0,-0.3937,6.5,50
BTCUSD,0.5,ok,crypto,H4,576,-259188.9,310266.0,310.27,-2.77,-0.84,0.75,30.7,-0.1394,3.7,50
BTCUSD,0.51,ok,crypto,H4,540,-246987.43,296933.95,296.93,-2.75,-0.83,0.74,31.1,-0.1442,3.8,50
BTCUSD,0.52,ok,crypto,H4,463,-172613.22,199362.41,199.36,-2.2,-0.87,0.79,31.5,-0.097,3.9,50
BTCUSD,0.53,ok,crypto,H4,374,-126969.87,151155.14,151.16,-2.07,-0.84,0.8,30.5,-0.1064,3.7,50
BTCUSD,0.54,ok,crypto,H4,265,-76368.96,99418.79,99.42,-1.73,-0.77,0.83,34.0,-0.071,3.8,50
BTCUSD,0.55,ok,crypto,H4,175,-59324.05,64373.85,64.37,-2.24,-0.92,0.79,33.1,-0.1383,3.8,50
BTCUSD,0.56,ok,crypto,H4,103,-60994.16,66611.71,66.61,-4.26,-0.92,0.65,34.0,-0.2641,3.9,50
BTCUSD,0.57,ok,crypto,H4,51,-28735.57,42816.39,42.82,-4.26,-0.67,0.64,37.3,-0.2566,3.8,50
BTCUSD,0.58,ok,crypto,H4,3,5639.35,0.0,0.0,20.32,5639.35,5639.35,100.0,0.7756,7.0,50
DOGEUSD,0.5,ok,crypto,H4,253,-104699.59,137393.59,137.39,-1.31,-0.76,0.75,25.3,-0.5352,15.1,50
DOGEUSD,0.51,ok,crypto,H4,252,-101041.34,134050.63,134.05,-1.26,-0.75,0.76,25.4,-0.5186,15.2,50
DOGEUSD,0.52,ok,crypto,H4,247,-64677.83,95032.36,95.03,-0.81,-0.68,0.84,27.1,-0.2393,15.6,50
DOGEUSD,0.53,ok,crypto,H4,248,-74102.44,104803.35,104.8,-0.92,-0.71,0.82,26.6,-0.3148,15.5,50
DOGEUSD,0.54,ok,crypto,H4,248,-75218.54,105919.45,105.92,-0.94,-0.71,0.81,26.6,-0.3153,15.5,50
DOGEUSD,0.55,ok,crypto,H4,248,-74619.35,105320.26,105.32,-0.93,-0.71,0.82,26.6,-0.3108,15.5,50
DOGEUSD,0.56,ok,crypto,H4,248,-75391.95,106092.86,106.09,-0.94,-0.71,0.81,26.6,-0.3127,15.5,50
DOGEUSD,0.57,ok,crypto,H4,246,-72661.71,103466.41,103.47,-0.91,-0.7,0.82,26.8,-0.2817,15.6,50
DOGEUSD,0.58,ok,crypto,H4,245,-73588.14,104392.85,104.39,-0.92,-0.7,0.82,26.9,-0.2937,15.7,50
DOGEUSD,0.59,ok,crypto,H4,241,-72242.55,104159.57,104.16,-0.92,-0.69,0.82,27.0,-0.2758,15.9,50
DOGEUSD,0.6,ok,crypto,H4,241,-75945.62,107862.64,107.86,-0.97,-0.7,0.81,26.6,-0.3051,15.9,50
DOGEUSD,0.61,ok,crypto,H4,238,-73033.45,102438.82,102.44,-0.94,-0.71,0.81,26.9,-0.259,16.1,50
DOGEUSD,0.62,ok,crypto,H4,237,-74649.81,104055.18,104.06,-0.96,-0.72,0.81,27.0,-0.2799,16.2,50
DOGEUSD,0.63,ok,crypto,H4,236,-74288.9,103694.27,103.69,-0.96,-0.72,0.81,26.7,-0.2486,16.2,50
DOGEUSD,0.64,ok,crypto,H4,236,-69136.27,98281.14,98.28,-0.9,-0.7,0.82,26.7,-0.1945,16.1,50
DOGEUSD,0.65,ok,crypto,H4,238,-76989.3,99221.66,99.22,-1.0,-0.78,0.8,26.1,-0.3645,15.8,50
DOGEUSD,0.66,ok,crypto,H4,237,-82739.38,99018.27,99.02,-1.08,-0.84,0.79,25.7,-0.4427,15.8,50
DOGEUSD,0.67,ok,crypto,H4,234,-77204.88,94087.77,94.09,-1.0,-0.82,0.8,26.1,-0.3815,15.9,50
DOGEUSD,0.68,ok,crypto,H4,232,-90652.92,98306.63,98.31,-1.24,-0.92,0.76,26.3,-0.4311,16.0,50
DOGEUSD,0.69,ok,crypto,H4,230,-99852.01,107505.72,107.51,-1.42,-0.93,0.74,27.0,-0.5062,16.0,50
DOGEUSD,0.7,ok,crypto,H4,227,-97741.88,101208.36,101.21,-1.4,-0.97,0.74,26.9,-0.557,16.2,50
DOGEUSD,0.71,ok,crypto,H4,227,-92882.66,96349.14,96.35,-1.34,-0.96,0.75,26.9,-0.5052,16.1,50
DOGEUSD,0.72,ok,crypto,H4,225,-87300.82,90767.3,90.77,-1.26,-0.96,0.76,27.1,-0.4536,16.2,50
DOGEUSD,0.73,ok,crypto,H4,223,-74739.87,87499.93,87.5,-1.09,-0.85,0.79,27.8,-0.3809,16.3,50
DOGEUSD,0.74,ok,crypto,H4,221,-55571.15,69477.1,69.48,-0.8,-0.8,0.84,28.5,-0.2036,16.6,50
DOGEUSD,0.75,ok,crypto,H4,218,-41326.73,66144.4,66.14,-0.6,-0.62,0.87,28.9,-0.0852,16.7,50
EU50.cash,0.5,ok,index,H4,227,58061.01,18102.22,18.1,2.36,3.21,1.48,37.9,0.052,6.1,27
EU50.cash,0.51,ok,index,H4,227,50826.76,17222.56,17.22,2.09,2.95,1.4,37.4,0.0379,6.0,27
EU50.cash,0.52,ok,index,H4,225,43948.08,19199.59,19.2,1.84,2.29,1.34,36.4,0.0289,5.8,27
EU50.cash,0.53,ok,index,H4,218,55201.56,17512.09,17.51,2.29,3.15,1.46,37.2,0.0709,5.9,27
EU50.cash,0.54,ok,index,H4,215,61976.96,17873.38,17.87,2.63,3.47,1.54,37.2,0.0948,5.7,27
EU50.cash,0.55,ok,index,H4,198,49360.08,20032.22,20.03,2.21,2.46,1.44,36.9,0.0839,6.0,27
EU50.cash,0.56,ok,index,H4,187,57495.69,16380.61,16.38,2.77,3.51,1.61,36.9,0.1139,6.1,27
EU50.cash,0.57,ok,index,H4,182,24070.57,22749.91,22.75,1.27,1.06,1.22,36.3,0.0418,5.9,27
EU50.cash,0.58,ok,index,H4,175,20127.76,18629.38,18.63,1.14,1.08,1.19,36.6,0.0464,5.8,27
EU50.cash,0.59,ok,index,H4,156,26937.98,17917.25,17.92,1.79,1.5,1.32,37.2,0.0627,5.8,27
EU50.cash,0.6,ok,index,H4,136,37899.64,14902.68,14.9,3.08,2.54,1.6,39.7,0.1045,5.8,27
EU50.cash,0.61,ok,index,H4,126,27126.8,14638.93,14.64,2.41,1.85,1.45,38.1,0.0794,5.7,27
EU50.cash,0.62,ok,index,H4,109,17387.33,11338.6,11.34,1.81,1.53,1.31,39.4,0.0194,5.8,27
EU50.cash,0.63,ok,index,H4,88,12309.1,13614.85,13.61,1.56,0.9,1.28,36.4,0.0654,6.1,27
EU50.cash,0.64,ok,index,H4,73,24099.44,5359.45,5.36,3.82,4.5,1.88,39.7,0.1516,6.5,27
EU50.cash,0.65,ok,index,H4,58,19716.55,7605.45,7.61,3.37,2.59,1.75,39.7,0.1882,6.6,27
EU50.cash,0.66,ok,index,H4,44,3534.13,11316.16,11.32,0.93,0.31,1.15,36.4,0.119,6.1,27
EU50.cash,0.67,ok,index,H4,34,2947.22,11480.46,11.48,0.92,0.26,1.15,38.2,0.0989,6.5,27
EU50.cash,0.68,ok,index,H4,26,6984.91,7672.6,7.67,2.68,0.91,1.52,42.3,0.171,7.3,27
EU50.cash,0.69,ok,index,H4,15,5269.37,5828.57,5.83,3.35,0.9,1.76,46.7,0.2465,8.3,27
EU50.cash,0.7,ok,index,H4,7,-3347.48,5828.57,5.83,-4.66,-0.57,0.48,28.6,-0.0388,7.9,27
EU50.cash,0.71,ok,index,H4,3,760.54,498.54,0.5,6.8,1.53,2.53,33.3,0.2204,6.0,27
GER40.cash,0.5,ok,index,H4,324,8411.05,76014.19,76.01,0.19,0.11,1.02,44.4,-0.0042,4.9,34
GER40.cash,0.51,ok,index,H4,324,8411.05,76014.19,76.01,0.19,0.11,1.02,44.4,-0.0042,4.9,34
GER40.cash,0.52,ok,index,H4,324,8411.05,76014.19,76.01,0.19,0.11,1.02,44.4,-0.0042,4.9,34
GER40.cash,0.53,ok,index,H4,187,-28861.28,69673.57,69.67,-1.13,-0.41,0.88,40.6,-0.0642,5.3,34
GER40.cash,0.54,ok,index,H4,187,-28861.28,69673.57,69.67,-1.13,-0.41,0.88,40.6,-0.0642,5.3,34
GER40.cash,0.55,ok,index,H4,186,-31426.82,70331.86,70.33,-1.24,-0.45,0.87,40.3,-0.0664,5.4,34
GER40.cash,0.56,ok,index,H4,161,-55008.74,71331.73,71.33,-2.43,-0.77,0.75,36.6,-0.1048,5.8,34
JP225.cash,0.5,ok,index,H4,239,-37710.39,55931.1,55.93,-0.85,-0.67,0.88,41.0,-0.102,9.6,35
JP225.cash,0.51,ok,index,H4,238,-35760.23,57288.13,57.29,-0.8,-0.62,0.88,41.2,-0.0905,9.6,35
JP225.cash,0.52,ok,index,H4,238,-30888.77,61044.5,61.04,-0.69,-0.51,0.9,42.4,-0.0752,9.4,35
JP225.cash,0.53,ok,index,H4,239,-44770.65,63415.65,63.42,-1.02,-0.71,0.85,41.4,-0.1,9.3,35
JP225.cash,0.54,ok,index,H4,239,-40916.15,66338.04,66.34,-0.93,-0.62,0.87,41.4,-0.0968,9.2,35
JP225.cash,0.55,ok,index,H4,235,-38820.67,63003.02,63.0,-0.89,-0.62,0.87,41.3,-0.0973,9.3,35
JP225.cash,0.56,ok,index,H4,226,-26353.53,56031.29,56.03,-0.61,-0.47,0.91,42.9,-0.0776,9.4,35
JP225.cash,0.57,ok,index,H4,222,5064.35,47391.57,47.39,0.12,0.11,1.02,43.7,0.0057,9.5,35
JP225.cash,0.58,ok,index,H4,218,12241.07,43138.48,43.14,0.28,0.28,1.05,44.0,0.0249,9.7,35
JP225.cash,0.59,ok,index,H4,216,19546.8,42540.68,42.54,0.46,0.46,1.08,44.4,0.0437,9.7,35
JP225.cash,0.6,ok,index,H4,213,6587.31,36580.51,36.58,0.16,0.18,1.03,44.1,0.0153,9.7,35
JP225.cash,0.61,ok,index,H4,208,6389.61,49050.07,49.05,0.16,0.13,1.03,44.7,0.0019,9.7,35
JP225.cash,0.62,ok,index,H4,202,11483.58,48666.15,48.67,0.3,0.24,1.05,45.5,0.0194,9.6,35
JP225.cash,0.63,ok,index,H4,196,31930.61,50497.27,50.5,0.85,0.63,1.15,46.9,0.0578,9.8,35
JP225.cash,0.64,ok,index,H4,191,11213.92,41516.33,41.52,0.31,0.27,1.05,45.5,0.0215,9.9,35
JP225.cash,0.65,ok,index,H4,186,5614.12,42226.57,42.23,0.16,0.13,1.03,45.2,0.0131,9.9,35
JP225.cash,0.66,ok,index,H4,179,3577.92,45628.84,45.63,0.1,0.08,1.02,44.1,0.0197,10.0,35
JP225.cash,0.67,ok,index,H4,172,7171.62,42484.6,42.48,0.22,0.17,1.04,43.6,0.0147,9.7,35
JP225.cash,0.68,ok,index,H4,166,2355.64,39545.31,39.55,0.07,0.06,1.01,44.0,0.0189,9.6,35
JP225.cash,0.69,ok,index,H4,158,-11726.51,44563.87,44.56,-0.39,-0.26,0.94,41.1,-0.0533,9.4,35
JP225.cash,0.7,ok,index,H4,146,-40641.88,58886.98,58.89,-1.55,-0.69,0.78,37.7,-0.1598,9.3,35
JP225.cash,0.71,ok,index,H4,135,-50803.67,65280.37,65.28,-2.08,-0.78,0.72,35.6,-0.2656,9.8,35
JP225.cash,0.72,ok,index,H4,126,-34094.02,50243.01,50.24,-1.5,-0.68,0.79,36.5,-0.1955,9.7,35
JP225.cash,0.73,ok,index,H4,119,-47631.8,57674.75,57.67,-2.3,-0.83,0.69,34.5,-0.2634,9.7,35
JP225.cash,0.74,ok,index,H4,113,-39048.27,49119.65,49.12,-2.0,-0.79,0.73,34.5,-0.2246,9.3,35
JP225.cash,0.75,ok,index,H4,101,-40329.65,47820.72,47.82,-2.47,-0.84,0.68,32.7,-0.2633,9.1,35
NVDA,0.5,ok,equity,H4,75,45950.29,11684.73,11.68,5.15,3.93,2.43,37.3,1.1973,5.2,8
NVDA,0.51,ok,equity,H4,75,46460.25,11684.73,11.68,5.2,3.98,2.45,37.3,1.1973,5.2,8
NVDA,0.52,ok,equity,H4,75,45953.77,12477.65,12.48,5.1,3.68,2.4,37.3,1.1829,5.2,8
NVDA,0.53,ok,equity,H4,75,47275.42,12149.74,12.15,5.26,3.89,2.46,37.3,1.2004,5.2,8
NVDA,0.54,ok,equity,H4,76,45105.65,12149.74,12.15,5.14,3.71,2.39,35.5,1.1475,5.0,8
NVDA,0.55,ok,equity,H4,76,45834.94,12149.74,12.15,5.2,3.77,2.41,35.5,1.1624,5.0,8
NVDA,0.56,ok,equity,H4,76,52718.21,12077.52,12.08,5.76,4.36,2.62,35.5,1.3107,5.1,8
NVDA,0.57,ok,equity,H4,76,51727.35,12077.52,12.08,5.68,4.28,2.57,35.5,1.3107,5.1,8
NVDA,0.58,ok,equity,H4,75,51763.53,11709.37,11.71,5.68,4.42,2.59,36.0,1.3296,5.2,8
NVDA,0.59,ok,equity,H4,74,43910.47,11709.37,11.71,4.73,3.75,2.17,35.1,1.1514,5.3,8
NVDA,0.6,ok,equity,H4,74,43910.47,11709.37,11.71,4.73,3.75,2.17,35.1,1.1514,5.3,8
NVDA,0.61,ok,equity,H4,75,38966.46,16579.27,16.58,4.16,2.35,1.94,33.3,1.0186,5.2,8
NVDA,0.62,ok,equity,H4,74,39243.56,16722.96,16.72,4.19,2.35,1.94,33.8,1.0339,5.3,8
NVDA,0.63,ok,equity,H4,74,41739.49,16722.96,16.72,4.37,2.5,2.0,35.1,1.0793,5.3,8
NVDA,0.64,ok,equity,H4,73,39788.6,16635.28,16.64,4.15,2.39,1.96,34.2,1.0401,5.3,8
NVDA,0.65,ok,equity,H4,72,39652.73,16540.99,16.54,4.16,2.4,1.96,34.7,1.0561,5.3,8
NVDA,0.66,ok,equity,H4,73,28961.92,16540.99,16.54,3.36,1.75,1.67,34.2,0.828,5.2,8
NVDA,0.67,ok,equity,H4,72,27563.35,16540.99,16.54,3.19,1.67,1.62,34.7,0.8389,5.2,8
NVDA,0.68,ok,equity,H4,71,21601.85,16723.87,16.72,2.63,1.29,1.48,32.4,0.7024,5.0,8
NVDA,0.69,ok,equity,H4,71,21601.85,16723.87,16.72,2.63,1.29,1.48,32.4,0.7024,5.0,8
NVDA,0.7,ok,equity,H4,70,16848.05,19272.82,19.27,2.05,0.87,1.35,32.9,0.5975,5.0,8
NVDA,0.71,ok,equity,H4,70,16848.05,19272.82,19.27,2.05,0.87,1.35,32.9,0.5975,5.0,8
NVDA,0.72,ok,equity,H4,68,15376.27,17011.52,17.01,2.03,0.9,1.34,33.8,0.6561,5.1,8
NVDA,0.73,ok,equity,H4,66,19495.55,17066.08,17.07,2.47,1.14,1.43,34.8,0.7758,5.3,8
NVDA,0.74,ok,equity,H4,65,21720.43,13089.11,13.09,2.82,1.66,1.52,33.8,0.82,5.3,8
NVDA,0.75,ok,equity,H4,61,35408.79,9429.04,9.43,4.93,3.76,2.16,36.1,1.0847,5.6,8
PFE,0.5,ok,equity,H4,90,5536.29,10948.82,10.95,1.24,0.51,1.14,31.1,0.1638,3.4,8
PFE,0.51,ok,equity,H4,88,8403.04,7711.61,7.71,1.99,1.09,1.25,30.7,0.2224,3.4,8
PFE,0.52,ok,equity,H4,87,5599.58,8672.09,8.67,1.3,0.65,1.15,31.0,0.1741,3.5,8
PFE,0.53,ok,equity,H4,85,6898.34,7192.79,7.19,1.78,0.96,1.23,31.8,0.1951,3.6,8
PFE,0.54,ok,equity,H4,85,2382.54,8982.69,8.98,0.65,0.27,1.08,28.2,0.092,3.5,8
PFE,0.55,ok,equity,H4,83,661.83,11978.88,11.98,0.19,0.06,1.02,30.1,0.0677,3.5,8
PFE,0.56,ok,equity,H4,81,2532.68,10318.53,10.32,0.77,0.25,1.09,29.6,0.11,3.4,8
PFE,0.57,ok,equity,H4,80,3198.28,9768.61,9.77,0.98,0.33,1.12,30.0,0.1139,3.5,8
PFE,0.58,ok,equity,H4,80,2129.56,9519.95,9.52,0.66,0.22,1.08,28.7,0.0877,3.4,8
PFE,0.59,ok,equity,H4,77,4865.19,9044.36,9.04,1.45,0.54,1.18,29.9,0.1355,3.5,8
PFE,0.6,ok,equity,H4,76,4945.31,9044.36,9.04,1.49,0.55,1.19,30.3,0.14,3.4,8
PFE,0.61,ok,equity,H4,75,6747.14,8639.57,8.64,2.05,0.78,1.26,32.0,0.178,3.5,8
PFE,0.62,ok,equity,H4,76,7914.52,8639.57,8.64,2.44,0.92,1.32,31.6,0.1946,3.4,8
PFE,0.63,ok,equity,H4,73,5235.45,9003.45,9.0,1.67,0.58,1.21,28.8,0.1337,3.4,8
PFE,0.64,ok,equity,H4,73,6675.99,7637.06,7.64,2.16,0.87,1.28,28.8,0.1623,3.4,8
PFE,0.65,ok,equity,H4,73,8745.32,5941.09,5.94,2.79,1.47,1.4,27.4,0.1776,3.3,8
PFE,0.66,ok,equity,H4,71,9928.62,4700.61,4.7,3.18,2.11,1.46,28.2,0.2409,3.3,8
PFE,0.67,ok,equity,H4,67,8870.01,4697.61,4.7,2.98,1.89,1.43,28.4,0.2645,3.4,8
PFE,0.68,ok,equity,H4,66,7756.05,6393.77,6.39,2.66,1.21,1.37,28.8,0.302,3.4,8
PFE,0.69,ok,equity,H4,63,11292.38,5898.35,5.9,4.08,1.91,1.63,31.7,0.4322,3.5,8
PFE,0.7,ok,equity,H4,60,11090.18,5898.35,5.9,4.14,1.88,1.64,31.7,0.4233,3.5,8
PFE,0.71,ok,equity,H4,58,9096.65,6108.46,6.11,3.46,1.49,1.51,31.0,0.3768,3.4,8
PFE,0.72,ok,equity,H4,58,11018.36,5654.0,5.65,4.21,1.95,1.63,31.0,0.4205,3.4,8
PFE,0.73,ok,equity,H4,58,11200.63,5654.0,5.65,4.28,1.98,1.65,31.0,0.4205,3.4,8
PFE,0.74,ok,equity,H4,54,8621.32,5922.98,5.92,3.52,1.46,1.51,29.6,0.3913,3.4,8
PFE,0.75,ok,equity,H4,50,9743.44,7101.19,7.1,4.15,1.37,1.65,30.0,0.3923,3.3,8
SOLUSD,0.5,ok,crypto,H4,122,-78417.81,85964.77,85.96,-1.89,-0.91,0.71,17.2,-0.2667,9.6,18
SOLUSD,0.51,ok,crypto,H4,123,-82927.56,90474.53,90.47,-2.0,-0.92,0.69,17.1,-0.2981,9.5,18
SOLUSD,0.52,ok,crypto,H4,121,-80826.89,85847.12,85.85,-1.96,-0.94,0.7,17.4,-0.2887,9.6,18
SOLUSD,0.53,ok,crypto,H4,116,-67857.98,82068.55,82.07,-1.67,-0.83,0.74,18.1,-0.214,9.8,18
SOLUSD,0.54,ok,crypto,H4,117,-94344.46,97615.05,97.62,-2.52,-0.97,0.64,17.1,-0.3874,9.5,18
SOLUSD,0.55,ok,crypto,H4,18,-63417.48,63417.48,63.42,-156.63,-1.0,0.0,0.0,-2.0384,2.8,18
TSLA,0.5,ok,equity,H4,97,55626.18,29580.27,29.58,2.68,1.88,1.39,22.7,0.5348,3.9,8
TSLA,0.51,ok,equity,H4,97,51986.5,29580.27,29.58,2.48,1.76,1.35,22.7,0.4781,3.9,8
TSLA,0.52,ok,equity,H4,96,55349.64,29175.68,29.18,2.61,1.9,1.37,22.9,0.5279,3.9,8
TSLA,0.53,ok,equity,H4,94,61739.61,27743.1,27.74,3.03,2.23,1.44,23.4,0.6644,3.9,8
TSLA,0.54,ok,equity,H4,94,59059.1,27743.1,27.74,2.87,2.13,1.42,23.4,0.6264,3.9,8
TSLA,0.55,ok,equity,H4,94,60077.82,27743.1,27.74,2.92,2.17,1.42,23.4,0.6241,3.9,8
TSLA,0.56,ok,equity,H4,92,61930.59,33921.13,33.92,3.02,1.83,1.44,25.0,0.6705,3.9,8
TSLA,0.57,ok,equity,H4,93,57690.21,33918.39,33.92,2.85,1.7,1.4,24.7,0.6336,3.9,8
TSLA,0.58,ok,equity,H4,93,58806.84,32780.28,32.78,2.88,1.79,1.41,24.7,0.6336,3.9,8
TSLA,0.59,ok,equity,H4,93,58806.84,32780.28,32.78,2.88,1.79,1.41,24.7,0.6336,3.9,8
TSLA,0.6,ok,equity,H4,93,57165.6,32838.12,32.84,2.81,1.74,1.39,24.7,0.5886,3.8,8
TSLA,0.61,ok,equity,H4,93,46931.52,32838.12,32.84,2.35,1.43,1.32,23.7,0.4854,3.8,8
