symbol,status,cluster,session,timeframe,sl,tp,rrr,be,trail_act,trail_dist,horizon,risk_pct,cost_bps,spread_bps,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,expectancy_pct,win_rate,n_trades,avg_bars_held,n_folds,avg_win_pct,avg_loss_pct,pct_sl,pct_tp,pct_be,pct_trail,pct_horizon,ftmo_ok,leak_free,warmup_trades,optimized_trades
DASHUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,31.6,9.1,19081.06,16413.34,16.41,0.49,1.16,1.11,0.2871,29.1,302,11.4,49,10.0263,3.7178,46.4,5.6,22.2,15.6,10.3,false,true,24,278
USD_MXN,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,6.1,2.6,43030.27,37638.04,37.64,0.9,1.14,1.13,0.0099,17.8,405,3.7,34,1.1004,0.2259,48.6,3.7,33.6,13.1,1.0,false,true,28,377
UKOIL.cash,ok,commodity,oil,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.7,2.7,10451.72,10388.75,10.39,0.58,1.01,1.1,0.028,28.6,311,6.0,34,1.9341,0.7362,27.0,2.6,42.1,25.4,2.9,false,true,27,284
SPN35.cash,ok,index,eu_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,7.4,4.4,25511.5,26627.09,26.63,0.89,0.96,1.13,0.0386,19.1,262,3.7,21,1.5996,0.3295,53.4,0.4,27.1,17.2,1.9,false,true,25,237
XAG_AUD,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.3,4.1,17432.74,18661.26,18.66,0.87,0.93,1.15,0.0742,22.6,239,6.1,34,2.851,0.7364,40.6,1.3,36.8,18.0,3.3,false,true,17,222
DBKGn,ok,equity,eu_equity,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,15.9,10.5,12816.89,14728.07,14.73,1.1,0.87,1.2,0.2159,27.0,122,7.1,14,4.0726,1.2141,44.3,1.6,28.7,23.8,1.6,false,true,29,93
ALVG,ok,equity,eu_equity,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,10.4,5.0,12185.28,14869.73,14.87,1.02,0.82,1.18,0.0716,23.3,146,5.0,14,2.2826,0.5996,39.7,2.7,36.3,19.2,2.1,false,true,36,110
UNIUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,25.5,3.0,6792.77,8712.11,8.71,0.94,0.78,1.23,0.4401,28.3,99,11.0,16,7.8511,2.4826,25.3,1.0,42.4,20.2,11.1,true,true,22,77
USD_PLN,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.5,5.0,22202.59,28925.18,28.93,0.79,0.77,1.13,0.0462,28.8,274,7.2,34,1.01,0.3442,42.7,3.3,28.1,21.5,4.4,false,true,28,246
NZD_USD,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.9,1.4,4376.34,7477.08,7.48,0.56,0.59,1.11,0.0008,25.4,114,7.7,34,0.9539,0.3243,27.2,3.5,43.9,19.3,6.1,true,true,10,104
AUS200.cash,ok,index,apac_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.6,1.6,9467.98,19486.57,19.49,0.46,0.49,1.09,0.0057,24.3,247,7.8,33,1.206,0.3795,34.8,1.6,38.1,12.6,13.0,false,true,30,217
AVAUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,32.4,9.9,3520.84,7443.69,7.44,0.91,0.47,1.14,-0.058,28.2,39,7.2,16,7.3395,2.9642,61.5,5.1,10.3,10.3,12.8,true,true,7,32
HK50.cash,ok,index,apac_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.6,2.6,15558.7,33114.98,33.11,0.59,0.47,1.1,-0.0116,23.5,281,5.9,30,2.2637,0.7101,46.3,3.6,30.2,18.1,1.8,false,true,28,253
MSFT,ok,equity,us_equity,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,8.8,3.4,4842.98,12137.43,12.14,0.92,0.4,1.13,0.1351,24.1,87,4.7,8,3.3961,0.9025,32.2,2.3,40.2,19.5,5.7,false,true,32,55
ETCUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,26.5,4.0,4048.26,10261.06,10.26,0.37,0.39,1.07,-0.0352,22.5,120,8.2,16,5.6447,1.6843,36.7,0.8,40.0,17.5,5.0,false,true,23,97
USD_ZAR,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.0,5.5,7225.7,19553.14,19.55,0.35,0.37,1.06,0.0259,24.7,283,7.4,34,1.2054,0.3617,29.0,2.8,44.9,18.0,5.3,false,true,30,253
GER40.cash,ok,index,eu_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,3.7,0.7,6181.36,35706.71,35.71,0.25,0.17,1.04,0.03,27.4,266,7.5,33,1.4824,0.5193,46.2,5.3,25.2,18.0,5.3,false,true,29,237
US2000.cash,ok,index,us_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,7.3,4.3,5284.14,32698.05,32.7,0.19,0.16,1.03,0.028,28.3,311,5.8,34,1.6841,0.6255,48.6,0.0,20.9,21.9,8.7,false,true,22,289
AAVUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,23.1,0.6,1230.0,9317.4,9.32,0.15,0.13,1.02,-0.0081,29.1,141,6.3,16,5.2952,2.1824,31.2,1.4,32.6,6.4,28.4,true,true,22,119
NERUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,53.9,31.4,1928.98,19884.8,19.88,0.2,0.1,1.04,0.3484,31.0,100,9.6,16,8.2727,3.2118,39.0,6.0,25.0,14.0,16.0,false,true,20,80
EUR_JPY,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.3,0.8,4315.83,47106.71,47.11,0.14,0.09,1.02,-0.0026,27.4,354,5.1,34,0.6431,0.2463,41.0,2.0,29.4,19.2,8.5,false,true,24,330
EU50.cash,ok,index,eu_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,6.1,3.1,570.23,12284.55,12.28,0.07,0.05,1.01,-0.0001,37.1,132,5.7,26,0.9348,0.5521,35.6,1.5,22.7,33.3,6.8,false,true,15,117
XAG_EUR,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.7,4.6,617.86,35535.78,35.54,0.01,0.02,1.0,0.0308,15.1,358,4.9,34,3.6876,0.6188,58.4,4.7,26.5,8.7,1.7,false,true,27,331
XAG_USD,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.5,5.4,-191.43,27259.34,27.26,-0.01,-0.01,1.0,-0.0891,17.7,317,6.3,34,3.3586,0.8289,54.3,3.8,28.1,9.8,4.1,false,true,26,291
BARUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,27.4,4.9,-1549.77,21085.67,21.09,-0.17,-0.07,0.97,0.0016,25.4,122,8.3,16,7.4143,2.5236,39.3,1.6,34.4,18.0,6.6,false,true,29,93
XLMUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,25.6,3.1,-2290.03,26189.14,26.19,-0.16,-0.09,0.97,-0.1753,20.6,126,7.9,16,5.9955,1.7797,37.3,2.4,39.7,10.3,10.3,false,true,26,100
GALUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,31.2,8.7,-2638.22,13879.32,13.88,-0.39,-0.19,0.93,0.0822,30.1,93,9.8,16,6.7484,2.7894,37.6,4.3,29.0,14.0,15.1,false,true,22,71
SOLUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,24.2,1.7,-5251.91,25722.2,25.72,-0.35,-0.2,0.93,-0.113,15.1,119,8.5,16,9.4285,1.8134,52.9,3.4,31.9,5.9,5.9,false,true,24,95
XCU_USD,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,12.5,8.3,-4588.33,20621.29,20.62,-0.33,-0.22,0.95,0.0111,20.4,147,6.1,17,2.7637,0.6946,48.3,1.4,31.3,12.9,6.1,false,true,28,119
FRA40.cash,ok,index,eu_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.0,2.0,-7781.46,28312.59,28.31,-0.37,-0.27,0.95,0.0121,20.7,275,4.7,26,1.4037,0.3518,46.5,2.2,32.7,14.2,4.4,false,true,26,249
NZD_CAD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.3,1.8,-7106.74,25052.43,25.05,-0.44,-0.28,0.92,-0.026,24.8,230,9.7,34,0.6902,0.262,26.5,2.6,44.8,22.2,3.9,false,true,23,207
SANUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,33.6,11.1,-5820.26,16286.24,16.29,-0.73,-0.36,0.88,-0.1794,33.7,104,10.0,16,5.8911,3.2586,36.5,3.8,25.0,18.3,16.3,false,true,23,81
USOIL.cash,ok,commodity,oil,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.9,3.9,-2876.11,8010.47,8.01,-0.43,-0.36,0.93,-0.0618,34.8,132,7.3,34,1.6741,0.9903,25.0,3.8,37.9,29.5,3.8,true,true,14,118
XAU_USD,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.9,0.8,-17462.35,48256.87,48.26,-0.55,-0.36,0.92,-0.0218,23.9,343,5.3,34,1.4846,0.4951,53.1,1.5,21.3,18.7,5.5,false,true,23,320
BNBUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,22.8,0.3,-8575.47,22749.11,22.75,-0.67,-0.38,0.88,-0.0819,20.0,110,9.8,16,5.9562,1.5915,46.4,5.5,31.8,11.8,4.5,false,true,25,85
ICPUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,28.5,6.0,-5873.11,14686.23,14.69,-0.54,-0.4,0.9,-0.915,23.0,113,7.9,16,7.1554,3.3268,40.7,1.8,31.9,14.2,11.5,false,true,21,92
XAU_EUR,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.7,1.6,-12790.15,31532.51,31.53,-0.47,-0.41,0.92,-0.0533,20.0,275,7.5,34,1.8276,0.5235,44.7,5.8,35.3,11.6,2.5,false,true,21,254
EUR_AUD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-26889.4,64774.03,64.77,-0.54,-0.42,0.91,-0.0092,17.5,342,5.7,34,0.8289,0.1875,60.5,5.6,21.3,7.9,4.7,false,true,24,318
GBP_CHF,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.8,1.3,-30619.36,69073.59,69.07,-0.81,-0.44,0.89,-0.0297,17.8,354,4.8,34,0.5962,0.1652,50.8,0.8,30.2,16.1,2.0,false,true,32,322
AIRF,ok,equity,unknown,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,56.2,50.8,-18392.0,35192.15,35.19,-1.48,-0.52,0.82,-0.4047,31.8,157,4.4,14,3.4367,2.1998,42.7,1.3,24.8,29.3,1.9,false,true,27,130
MANUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,34.4,11.9,-9650.77,17873.62,17.87,-1.22,-0.54,0.81,-0.5638,35.5,110,9.3,16,5.0667,3.6566,37.3,0.9,22.7,25.5,13.6,false,true,22,88
EUR_CAD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-40372.86,69474.79,69.47,-1.3,-0.58,0.81,-0.0196,21.2,293,6.7,34,0.594,0.1843,47.8,1.7,30.0,12.3,8.2,false,true,24,269
ADAUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,61.8,39.3,-39874.94,67801.61,67.8,-0.97,-0.59,0.84,-0.2941,27.6,351,9.1,49,7.0545,3.1005,48.4,2.0,22.8,14.2,12.5,false,true,18,333
BAC,ok,equity,us_equity,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,24.4,19.0,-4527.91,7718.38,7.72,-1.39,-0.59,0.81,-0.2195,25.4,59,6.2,8,2.8998,1.2829,28.8,3.4,45.8,18.6,3.4,true,true,19,40
US500.cash,ok,index,us_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,1.0,-34893.07,58654.25,58.65,-1.0,-0.59,0.85,-0.0713,17.1,346,5.1,34,1.2901,0.3511,53.5,0.9,28.6,16.5,0.6,false,true,24,322
IMXUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,29.4,6.9,-14432.24,23290.07,23.29,-1.29,-0.62,0.8,-0.9602,25.2,115,9.2,16,7.5438,3.8278,52.2,4.3,20.9,14.8,7.8,false,true,23,92
USD_CAD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,3.9,0.4,-29746.97,45531.24,45.53,-1.04,-0.65,0.83,-0.0197,21.0,267,8.0,34,0.589,0.1812,45.3,1.5,31.5,14.6,7.1,false,true,25,242
USD_CHF,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.3,0.8,-29902.44,45807.32,45.81,-1.02,-0.65,0.85,-0.0404,26.1,299,6.8,34,0.6399,0.2806,49.8,3.7,22.7,16.7,7.0,false,true,25,274
COFFEE.c,ok,commodity,agri,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,14.6,8.6,-37386.55,56366.03,56.37,-3.34,-0.66,0.63,-0.2034,20.5,190,5.7,20,4.1585,1.33,45.3,1.6,33.2,18.4,1.6,false,true,27,163
NZD_JPY,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.0,1.5,-37553.33,56408.18,56.41,-1.4,-0.67,0.8,-0.0343,27.0,296,6.9,34,0.8765,0.3716,48.6,4.1,23.0,21.3,3.0,false,true,29,267
USD_JPY,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,0.5,-30812.24,45153.99,45.15,-0.99,-0.68,0.87,-0.0248,17.2,373,4.3,34,0.8102,0.1978,40.8,1.1,41.6,13.4,3.2,false,true,25,348
GBP_NZD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-32031.42,46715.52,46.72,-1.14,-0.69,0.82,-0.0452,21.1,270,7.8,34,0.7247,0.2512,47.8,3.0,29.6,15.6,4.1,false,true,23,247
ETHUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,34.9,12.4,-34433.27,49348.89,49.35,-1.0,-0.7,0.84,-0.274,27.9,369,8.2,49,4.7893,2.2346,43.4,1.4,27.9,20.1,7.3,false,true,19,350
EUR_USD,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,3.8,0.3,-27915.75,39953.51,39.95,-1.13,-0.7,0.84,-0.0166,24.5,278,7.2,34,0.6821,0.2428,47.5,1.8,27.0,15.1,8.6,false,true,21,257
ALGUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,38.0,15.5,-15289.01,21587.53,21.59,-1.5,-0.71,0.78,-0.2251,29.6,125,7.8,16,5.8116,2.7633,43.2,0.8,23.2,7.2,25.6,false,true,23,102
GRTUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,27.3,4.8,-12250.84,17168.72,17.17,-1.89,-0.71,0.74,-0.2407,32.0,122,8.0,16,5.0374,2.7207,32.0,1.6,23.8,13.9,28.7,false,true,25,97
XAU_AUD,ok,commodity,metals,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.1,1.0,-32808.08,46148.68,46.15,-1.43,-0.71,0.78,-0.0843,18.6,291,7.0,34,1.7282,0.4973,45.0,2.4,36.1,13.7,2.7,false,true,20,271
XRPUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,63.4,40.9,-47898.37,67084.47,67.08,-0.89,-0.71,0.83,-0.4691,19.6,347,9.6,49,8.5718,2.6726,48.7,4.0,28.0,15.0,4.3,false,true,25,322
EUR_NZD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.7,1.2,-58027.95,80804.34,80.8,-2.02,-0.72,0.66,-0.0593,16.1,267,8.1,34,0.8439,0.2327,47.2,1.1,35.2,9.0,7.5,false,true,24,243
IBE,ok,equity,unknown,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,34.5,29.1,-51659.21,70401.48,70.4,-2.65,-0.73,0.69,-0.0932,18.9,148,5.2,14,3.0327,0.8226,61.5,2.7,18.9,14.2,2.7,false,true,28,120
USD_CZK,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.8,6.3,-32079.27,43882.25,43.88,-1.4,-0.73,0.8,-0.056,26.2,271,7.5,34,0.7876,0.3554,38.7,2.6,33.2,18.1,7.4,false,true,27,244
N25.cash,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,17.4,14.4,-32063.34,43520.67,43.52,-2.41,-0.74,0.71,-0.1307,27.2,202,5.7,21,1.2098,0.6322,33.2,2.5,38.6,23.8,2.0,false,true,23,179
USD_NOK,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,8.1,4.6,-19443.87,26212.99,26.21,-0.9,-0.74,0.86,-0.0309,23.2,250,8.4,34,1.1083,0.375,38.8,2.8,37.6,14.8,6.0,false,true,23,227
GBPJPY,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.0,1.0,-33628.15,44567.73,44.57,-1.46,-0.75,0.79,-0.0273,23.5,353,4.9,34,0.6503,0.2356,35.4,0.8,40.8,18.4,4.5,false,true,29,324
USD_SGD,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.7,2.2,-10248.66,13753.69,13.75,-1.57,-0.75,0.77,-0.0331,29.9,87,10.8,13,0.3769,0.2079,35.6,4.6,31.0,17.2,11.5,false,true,29,58
DOTUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,57.8,35.3,-48538.63,63900.0,63.9,-1.48,-0.76,0.75,-0.2671,22.7,322,10.9,49,8.5914,2.8641,41.3,2.5,33.9,14.6,7.8,false,true,22,300
GBP_JPY,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.5,1.0,-35396.55,46177.34,46.18,-1.82,-0.77,0.76,-0.0302,22.7,352,4.9,34,0.6574,0.2324,32.7,0.9,44.0,18.5,4.0,false,true,29,323
SOYBEAN.c,ok,commodity,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,24.8,18.8,-53512.95,67890.95,67.89,-2.69,-0.79,0.64,-0.2151,27.0,248,7.7,32,1.2715,0.7654,37.9,2.8,29.0,27.4,2.8,false,true,28,220
CHF_JPY,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.6,1.1,-26011.78,32463.55,32.46,-1.71,-0.8,0.79,-0.0262,32.8,317,5.7,34,0.5046,0.2854,30.9,1.9,35.6,28.4,3.2,false,true,29,288
NZD_CHF,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,6.1,2.6,-33424.97,41681.45,41.68,-1.23,-0.8,0.78,-0.0518,16.4,304,6.3,34,0.9269,0.2445,32.9,3.0,49.7,11.5,3.0,false,true,23,281
UK100.cash,ok,index,eu_idx,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.3,1.3,-44855.15,55820.63,55.82,-2.72,-0.8,0.66,-0.0651,22.1,271,7.1,33,0.9725,0.3601,40.6,1.5,35.4,18.5,4.1,false,true,26,245
XTZUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,71.5,49.0,-38012.04,47753.34,47.75,-3.61,-0.8,0.59,-0.7198,18.1,149,6.0,16,6.6097,2.3419,38.3,4.7,43.0,12.1,2.0,false,true,29,120
BTCUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,22.9,0.4,-32366.15,39886.39,39.89,-0.89,-0.81,0.83,-0.1829,24.2,289,12.4,49,5.3733,1.9589,48.8,4.8,24.9,13.8,7.6,false,true,23,266
LTCUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,50.4,27.9,-19204.31,23466.69,23.47,-0.73,-0.82,0.85,0.0241,35.4,243,15.4,49,6.8762,3.7293,38.3,7.4,22.6,14.0,17.7,false,true,19,224
COCOA.c,ok,commodity,agri,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,25.2,19.2,-38416.49,46454.62,46.45,-3.07,-0.83,0.7,-0.3866,27.8,205,4.8,20,4.4329,2.2428,50.7,0.0,20.5,26.3,2.4,false,true,30,175
VECUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,31.3,8.8,-24974.57,30141.1,30.14,-3.01,-0.83,0.59,-0.8595,23.1,108,9.4,16,5.764,2.8545,42.6,1.9,28.7,10.2,16.7,false,true,25,83
AUDNZD,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.1,1.1,-34439.01,40878.75,40.88,-2.25,-0.84,0.74,-0.0218,31.3,319,5.6,34,0.263,0.1519,28.2,1.9,37.6,26.3,6.0,false,true,28,291
AUD_CHF,ok,forex,forex,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,5.1,1.6,-69900.66,83007.85,83.01,-2.05,-0.84,0.75,-0.0493,19.6,362,4.6,34,0.7585,0.2463,55.5,2.2,23.8,16.0,2.5,false,true,25,337
DOGEUSD,ok,crypto,unknown,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,47.7,25.2,-42921.75,51376.27,51.38,-1.55,-0.84,0.74,-0.4886,30.1,276,12.4,49,9.0034,4.5707,44.9,3.6,19.2,13.8,18.5,false,true,25,251
LNKUSD,ok,crypto,crypto,H4,1.5,6.0,4.0,1.0,3.0,1.0,30,1.0,24.4,1.9,-17871.34,21227.7,21.23,-2.14,-0.84,0.7,-0.5441,20.7,92,8.4,16,7.0667,2.525,57.6,2.2,21.7,13.0,5.4,false,true,19,73
CAD_CHF,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.9,1.9,-48705.91,57495.29,57.5,-2.1,-0.85,0.73,-0.0098,27.8,309,5.9,34,0.5263,0.2166,35.6,2.6,29.8,17.8,14.2,false,true,27,282
CADCHF,ok,index,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,4.9,1.9,-48705.91,57495.29,57.5,-2.1,-0.85,0.73,-0.0098,27.8,309,5.9,34,0.5263,0.2166,35.6,2.6,29.8,17.8,14.2,false,true,27,282
VOWG_p,ok,equity,unknown,H4,1.5,4.5,3.0,1.0,2.0,0.5,24,1.0,34.1,28.7,-30420.68,35860.42,35.86,-1.93,-0.85,0.78,-0.0957,18.7,171,4.2,14,4.0515,1.0505,52.0,4.7,27.5,15.2,0.6,false,true,33,138
EUR_HUF,ok,forex,unknown,H4,1.5,6.0,4.0,0.8,2.5,1.0,30,1.0,9.1,5.6,-42539.22,49190.71,49.19,-2.4,-0.86,0.68,-0.0599,22.3,274,7.2,34,0.4937,0.2185,25.9,4.4,49.6,12.0,8.0,false,true,26,248
