symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
AMZN,0.55,ok,equity,H4,111,61988.46,7303.28,7.3,9.91,8.49,2.49,43.2,0.5559,2.3,8
AMZN,0.56,ok,equity,H4,110,65507.37,7262.38,7.26,10.42,9.02,2.65,43.6,0.5781,2.3,8
AMZN,0.57,ok,equity,H4,110,65354.82,7262.38,7.26,10.39,9.0,2.64,43.6,0.5742,2.3,8
AMZN,0.58,ok,equity,H4,110,62281.12,7262.38,7.26,9.94,8.58,2.56,42.7,0.5594,2.3,8
AMZN,0.59,ok,equity,H4,109,56955.09,7262.38,7.26,9.33,7.84,2.42,41.3,0.5303,2.2,8
AMZN,0.6,ok,equity,H4,109,52851.82,7083.62,7.08,8.71,7.46,2.3,39.4,0.4789,2.2,8
AMZN,0.61,ok,equity,H4,108,52166.12,7183.95,7.18,8.7,7.26,2.3,38.9,0.4804,2.2,8
AMZN,0.62,ok,equity,H4,107,52172.29,7112.44,7.11,8.78,7.34,2.32,38.3,0.4876,2.2,8
AMZN,0.63,ok,equity,H4,104,56345.1,7370.81,7.37,9.4,7.64,2.5,39.4,0.5513,2.3,8
AMZN,0.64,ok,equity,H4,103,52339.16,7344.33,7.34,9.3,7.13,2.4,39.8,0.5348,2.3,8
AMZN,0.65,ok,equity,H4,102,48922.18,7297.96,7.3,8.85,6.7,2.3,39.2,0.5133,2.3,8
AMZN,0.66,ok,equity,H4,102,50964.06,7210.6,7.21,9.24,7.07,2.37,40.2,0.5408,2.3,8
AMZN,0.67,ok,equity,H4,102,51578.4,7024.95,7.02,9.35,7.34,2.39,40.2,0.5408,2.3,8
AMZN,0.68,ok,equity,H4,102,52257.35,6931.79,6.93,9.48,7.54,2.43,40.2,0.5408,2.3,8
AMZN,0.69,ok,equity,H4,100,53187.11,6439.31,6.44,9.74,8.26,2.5,41.0,0.5682,2.3,8
AMZN,0.7,ok,equity,H4,100,51671.28,6440.86,6.44,9.56,8.02,2.43,41.0,0.5559,2.3,8
AMZN,0.71,ok,equity,H4,98,60454.51,6437.28,6.44,10.71,9.39,2.82,42.9,0.6941,2.3,8
AMZN,0.72,ok,equity,H4,98,59002.89,6504.71,6.5,10.51,9.07,2.73,42.9,0.686,2.3,8
AMZN,0.73,ok,equity,H4,96,60728.51,6504.71,6.5,11.08,9.34,2.86,44.8,0.7138,2.2,8
AMZN,0.74,ok,equity,H4,96,54214.15,6504.71,6.5,10.31,8.33,2.61,43.8,0.673,2.2,8
AMZN,0.75,ok,equity,H4,94,60841.94,4880.28,4.88,11.56,12.47,2.96,46.8,0.7917,2.3,8
AVAUSD,0.5,ok,crypto,H4,132,6068.9,9031.99,9.03,1.1,0.67,1.17,36.4,0.2899,7.0,16
AVAUSD,0.51,ok,crypto,H4,123,1558.25,9239.32,9.24,0.32,0.17,1.05,36.6,0.0813,7.0,16
AVAUSD,0.52,ok,crypto,H4,110,2144.42,6285.02,6.29,0.49,0.34,1.08,35.5,0.0656,6.9,16
AVAUSD,0.53,ok,crypto,H4,93,-2678.45,4781.5,4.78,-0.73,-0.56,0.9,34.4,-0.1535,6.9,16
AVAUSD,0.54,ok,crypto,H4,67,-6892.19,7365.16,7.37,-2.65,-0.94,0.7,31.3,-0.7723,5.9,16
AVAUSD,0.55,ok,crypto,H4,38,380.93,4115.52,4.12,0.25,0.09,1.03,34.2,-0.0903,5.8,16
AVAUSD,0.56,ok,crypto,H4,25,-136.41,2585.74,2.59,-0.14,-0.05,0.98,40.0,-0.173,6.5,16
AVAUSD,0.57,ok,crypto,H4,15,-302.19,2522.57,2.52,-0.58,-0.12,0.93,40.0,-0.1437,5.9,16
AVAUSD,0.58,ok,crypto,H4,7,448.59,626.2,0.63,2.02,0.72,1.35,57.1,1.2136,7.3,16
FRA40.cash,0.5,ok,index,H4,290,14365.26,8947.09,8.95,1.32,1.61,1.2,16.2,0.0862,4.5,26
FRA40.cash,0.51,ok,index,H4,294,15650.4,8958.13,8.96,1.41,1.75,1.22,16.3,0.0864,4.4,26
FRA40.cash,0.52,ok,index,H4,295,15384.4,7758.7,7.76,1.4,1.98,1.21,16.3,0.0845,4.3,26
FRA40.cash,0.53,ok,index,H4,293,13397.93,7758.7,7.76,1.23,1.73,1.19,16.0,0.0785,4.4,26
FRA40.cash,0.54,ok,index,H4,293,12195.64,7758.7,7.76,1.13,1.57,1.17,15.7,0.0736,4.4,26
FRA40.cash,0.55,ok,index,H4,293,16569.43,7758.7,7.76,1.45,2.14,1.23,16.0,0.0825,4.3,26
FRA40.cash,0.56,ok,index,H4,292,17233.61,7134.78,7.13,1.51,2.42,1.24,16.1,0.0829,4.3,26
FRA40.cash,0.57,ok,index,H4,290,17894.4,7136.9,7.14,1.58,2.51,1.25,16.2,0.087,4.3,26
FRA40.cash,0.58,ok,index,H4,290,18135.05,7136.9,7.14,1.59,2.54,1.25,16.2,0.0852,4.2,26
FRA40.cash,0.59,ok,index,H4,287,17559.87,7094.89,7.09,1.59,2.48,1.25,16.4,0.0853,4.1,26
FRA40.cash,0.6,ok,index,H4,284,17152.23,7094.89,7.09,1.57,2.42,1.25,16.2,0.084,4.1,26
FRA40.cash,0.61,ok,index,H4,281,10347.44,8537.65,8.54,0.98,1.21,1.14,15.3,0.0617,4.0,26
FRA40.cash,0.62,ok,index,H4,281,7052.84,8956.87,8.96,0.68,0.79,1.1,14.9,0.0521,3.9,26
FRA40.cash,0.63,ok,index,H4,275,-2117.35,11293.28,11.29,-0.23,-0.19,0.97,13.8,0.0167,3.9,26
FRA40.cash,0.64,ok,index,H4,276,-1788.64,11431.18,11.43,-0.2,-0.16,0.97,13.8,0.0178,3.8,26
FRA40.cash,0.65,ok,index,H4,269,-2345.57,12714.17,12.71,-0.27,-0.18,0.97,13.8,0.0107,3.7,26
FRA40.cash,0.66,ok,index,H4,261,3421.75,11291.9,11.29,0.39,0.3,1.05,14.6,0.0304,3.9,26
FRA40.cash,0.67,ok,index,H4,254,14537.19,10210.41,10.21,1.6,1.42,1.24,16.5,0.0705,4.0,26
FRA40.cash,0.68,ok,index,H4,247,13449.16,9784.79,9.78,1.51,1.37,1.22,16.6,0.0668,4.0,26
FRA40.cash,0.69,ok,index,H4,238,15268.17,9634.87,9.63,1.73,1.58,1.26,17.2,0.0804,4.2,26
FRA40.cash,0.7,ok,index,H4,236,14058.34,10773.96,10.77,1.64,1.3,1.24,16.9,0.0395,4.1,26
FRA40.cash,0.71,ok,index,H4,231,9032.2,12674.99,12.67,1.12,0.71,1.16,16.0,0.0146,4.0,26
FRA40.cash,0.72,ok,index,H4,219,11743.98,10704.61,10.7,1.48,1.1,1.22,16.9,0.0293,4.2,26
FRA40.cash,0.73,ok,index,H4,217,9970.05,10606.52,10.61,1.28,0.94,1.18,16.6,0.0255,4.1,26
FRA40.cash,0.74,ok,index,H4,212,10244.01,10776.81,10.78,1.33,0.95,1.2,16.0,0.026,4.1,26
FRA40.cash,0.75,ok,index,H4,204,6497.75,12787.88,12.79,0.89,0.51,1.13,15.2,0.0082,4.1,26
JP225.cash,0.5,ok,index,H4,211,3572.29,8437.41,8.44,0.42,0.42,1.08,34.6,0.056,10.5,34
JP225.cash,0.51,ok,index,H4,211,3738.85,8302.95,8.3,0.44,0.45,1.09,34.6,0.056,10.5,34
JP225.cash,0.52,ok,index,H4,211,2316.3,7396.86,7.4,0.28,0.31,1.05,34.1,0.0405,10.4,34
JP225.cash,0.53,ok,index,H4,210,3251.35,7322.74,7.32,0.39,0.44,1.08,33.8,0.0488,10.4,34
JP225.cash,0.54,ok,index,H4,210,3173.7,7352.33,7.35,0.38,0.43,1.08,33.8,0.0476,10.4,34
JP225.cash,0.55,ok,index,H4,208,5335.04,5209.4,5.21,0.65,1.02,1.13,34.1,0.0835,10.5,34
JP225.cash,0.56,ok,index,H4,205,8193.38,4024.54,4.02,1.0,2.04,1.21,34.6,0.1305,10.6,34
JP225.cash,0.57,ok,index,H4,205,6993.09,4051.72,4.05,0.86,1.73,1.18,34.6,0.1141,10.6,34
JP225.cash,0.58,ok,index,H4,203,6711.85,4030.28,4.03,0.83,1.67,1.17,34.5,0.1114,10.7,34
JP225.cash,0.59,ok,index,H4,203,6330.28,4399.95,4.4,0.79,1.44,1.16,34.5,0.1018,10.6,34
JP225.cash,0.6,ok,index,H4,204,6066.94,4395.13,4.4,0.75,1.38,1.15,34.3,0.0967,10.6,34
JP225.cash,0.61,ok,index,H4,203,5662.19,4319.74,4.32,0.71,1.31,1.15,34.5,0.0873,10.5,34
JP225.cash,0.62,ok,index,H4,204,1767.78,6565.84,6.57,0.23,0.27,1.04,32.8,0.0307,10.4,34
JP225.cash,0.63,ok,index,H4,203,1983.26,6350.35,6.35,0.25,0.31,1.05,33.0,0.028,10.4,34
JP225.cash,0.64,ok,index,H4,203,1152.99,7180.62,7.18,0.15,0.16,1.03,32.5,0.0114,10.4,34
JP225.cash,0.65,ok,index,H4,203,1225.42,7108.2,7.11,0.16,0.17,1.03,32.5,0.0128,10.4,34
JP225.cash,0.66,ok,index,H4,202,993.33,7340.29,7.34,0.13,0.14,1.02,32.2,0.0001,10.4,34
JP225.cash,0.67,ok,index,H4,202,-590.26,9143.38,9.14,-0.08,-0.06,0.99,31.7,-0.0277,10.3,34
JP225.cash,0.68,ok,index,H4,203,-4074.42,9257.74,9.26,-0.55,-0.44,0.9,31.0,-0.0629,10.1,34
JP225.cash,0.69,ok,index,H4,200,-4353.98,9537.3,9.54,-0.6,-0.46,0.9,31.0,-0.065,10.3,34
JP225.cash,0.7,ok,index,H4,199,-5278.89,11000.3,11.0,-0.72,-0.48,0.88,30.7,-0.0741,10.3,34
JP225.cash,0.71,ok,index,H4,199,-5682.01,10805.56,10.81,-0.78,-0.53,0.87,30.2,-0.0841,10.2,34
JP225.cash,0.72,ok,index,H4,196,-2915.75,7279.42,7.28,-0.39,-0.4,0.93,30.6,-0.0411,10.3,34
JP225.cash,0.73,ok,index,H4,192,-4066.16,8789.68,8.79,-0.56,-0.46,0.9,30.2,-0.0526,10.4,34
JP225.cash,0.74,ok,index,H4,192,-3322.42,8596.58,8.6,-0.46,-0.39,0.92,30.7,-0.0414,10.3,34
JP225.cash,0.75,ok,index,H4,191,-2916.96,8227.17,8.23,-0.41,-0.35,0.93,30.9,-0.0372,10.3,34
LNKUSD,0.5,ok,crypto,H4,122,18141.68,8960.64,8.96,1.72,2.02,1.32,32.8,0.5889,8.0,16
LNKUSD,0.51,ok,crypto,H4,119,13534.03,8914.09,8.91,1.33,1.52,1.24,31.1,0.4585,7.9,16
LNKUSD,0.52,ok,crypto,H4,118,-3221.44,10232.18,10.23,-0.34,-0.31,0.95,27.1,0.0352,7.6,16
LNKUSD,0.53,ok,crypto,H4,112,-994.75,11370.63,11.37,-0.11,-0.09,0.98,25.9,0.0566,7.4,16
LNKUSD,0.54,ok,crypto,H4,103,1425.74,10197.3,10.2,0.17,0.14,1.03,27.2,0.1323,7.7,16
LNKUSD,0.55,ok,crypto,H4,96,7013.29,7334.06,7.33,0.87,0.96,1.16,30.2,0.326,8.2,16
LNKUSD,0.56,ok,crypto,H4,83,4976.59,8807.84,8.81,0.73,0.57,1.13,32.5,0.2878,8.2,16
LNKUSD,0.57,ok,crypto,H4,77,1411.42,8917.22,8.92,0.23,0.16,1.04,31.2,0.2942,8.0,16
LNKUSD,0.58,ok,crypto,H4,61,267.1,10387.35,10.39,0.06,0.03,1.01,27.9,0.1475,7.3,16
LNKUSD,0.59,ok,crypto,H4,57,-475.8,9553.63,9.55,-0.11,-0.05,0.98,26.3,0.0974,7.5,16
LNKUSD,0.6,ok,crypto,H4,42,1513.17,7649.52,7.65,0.43,0.2,1.08,31.0,0.3916,8.1,16
LNKUSD,0.61,ok,crypto,H4,34,4013.88,8103.06,8.1,1.26,0.5,1.25,29.4,0.8154,8.3,16
LNKUSD,0.62,ok,crypto,H4,23,11849.26,3075.65,3.08,4.63,3.85,2.47,39.1,2.4906,9.4,16
LNKUSD,0.63,ok,crypto,H4,16,6037.09,2376.31,2.38,4.12,2.54,1.99,37.5,2.2252,9.1,16
LNKUSD,0.64,ok,crypto,H4,11,6456.91,1196.5,1.2,5.9,5.4,2.58,45.5,3.6755,9.5,16
LNKUSD,0.65,ok,crypto,H4,3,4070.24,278.13,0.28,11.38,14.63,15.63,66.7,6.6013,14.0,16
LNKUSD,0.66,ok,crypto,H4,2,742.84,278.13,0.28,6.69,2.67,3.67,50.0,2.3848,16.0,16
LVMH,0.5,ok,equity,H1,352,44144.28,8320.58,8.32,5.04,5.31,1.47,36.9,0.2395,6.1,11
LVMH,0.51,ok,equity,H1,348,43102.48,9252.25,9.25,4.91,4.66,1.46,36.2,0.2286,6.1,11
LVMH,0.52,ok,equity,H1,341,43917.1,8731.36,8.73,4.96,5.03,1.47,36.4,0.2283,6.1,11
LVMH,0.53,ok,equity,H1,340,40176.22,8534.68,8.53,4.56,4.71,1.42,35.9,0.2087,6.1,11
LVMH,0.54,ok,equity,H1,332,41262.96,8778.64,8.78,4.76,4.7,1.45,36.1,0.2344,6.1,11
LVMH,0.55,ok,equity,H1,329,41329.55,8729.81,8.73,4.75,4.73,1.44,35.9,0.2207,6.1,11
LVMH,0.56,ok,equity,H1,321,47275.27,7915.05,7.92,5.49,5.97,1.54,36.8,0.2414,6.2,11
LVMH,0.57,ok,equity,H1,312,44005.14,9257.35,9.26,5.24,4.75,1.5,36.2,0.2288,6.2,11
LVMH,0.58,ok,equity,H1,311,37696.58,9292.36,9.29,4.63,4.06,1.42,36.3,0.199,6.1,11
LVMH,0.59,ok,equity,H1,299,40699.58,9127.97,9.13,5.1,4.46,1.48,37.5,0.2274,6.2,11
LVMH,0.6,ok,equity,H1,282,38646.09,9166.01,9.17,5.23,4.22,1.49,36.9,0.2512,6.4,11
LVMH,0.61,ok,equity,H1,275,32307.04,9166.01,9.17,4.6,3.52,1.41,36.7,0.2626,6.4,11
LVMH,0.62,ok,equity,H1,260,31170.99,10026.63,10.03,4.8,3.11,1.42,37.3,0.2608,6.4,11
LVMH,0.63,ok,equity,H1,246,25732.66,9490.73,9.49,4.24,2.71,1.37,36.6,0.2459,6.4,11
LVMH,0.64,ok,equity,H1,241,22532.25,9448.26,9.45,3.94,2.38,1.33,36.1,0.2207,6.3,11
LVMH,0.65,ok,equity,H1,228,22522.46,7466.05,7.47,4.08,3.02,1.34,36.4,0.2348,6.3,11
LVMH,0.66,ok,equity,H1,213,18971.33,6898.36,6.9,3.55,2.75,1.3,35.7,0.2358,6.5,11
LVMH,0.67,ok,equity,H1,199,11017.36,6923.17,6.92,2.26,1.59,1.18,34.7,0.1728,6.6,11
LVMH,0.68,ok,equity,H1,178,6557.31,4743.84,4.74,1.56,1.38,1.12,33.7,0.1335,6.6,11
LVMH,0.69,ok,equity,H1,168,5568.79,6148.96,6.15,1.42,0.91,1.11,33.9,0.1343,6.7,11
LVMH,0.7,ok,equity,H1,152,-942.08,6090.26,6.09,-0.28,-0.15,0.98,30.9,0.043,6.6,11
LVMH,0.71,ok,equity,H1,136,-2749.01,8164.32,8.16,-0.91,-0.34,0.94,29.4,0.0283,6.6,11
LVMH,0.72,ok,equity,H1,124,-3284.5,6852.14,6.85,-1.22,-0.48,0.92,29.0,0.0298,6.4,11
LVMH,0.73,ok,equity,H1,113,-1182.71,7109.39,7.11,-0.46,-0.17,0.97,29.2,0.0911,6.7,11
LVMH,0.74,ok,equity,H1,100,340.18,6642.21,6.64,0.16,0.05,1.01,31.0,0.1368,6.8,11
LVMH,0.75,ok,equity,H1,89,2067.02,6023.3,6.02,1.07,0.34,1.08,31.5,0.1699,6.9,11
NERUSD,0.5,ok,crypto,H4,73,18512.21,9016.33,9.02,1.76,2.05,1.46,54.8,1.4759,16.5,16
NERUSD,0.51,ok,crypto,H4,73,14751.61,9772.15,9.77,1.73,1.51,1.4,56.2,1.0372,16.1,16
NERUSD,0.52,ok,crypto,H4,70,19926.82,6612.64,6.61,2.08,3.01,1.58,55.7,1.5931,16.6,16
NERUSD,0.53,ok,crypto,H4,68,18652.72,6612.64,6.61,2.07,2.82,1.57,57.4,1.5414,16.9,16
NERUSD,0.54,ok,crypto,H4,66,23707.71,6618.28,6.62,2.54,3.58,1.77,57.6,1.9708,17.3,16
NERUSD,0.55,ok,crypto,H4,65,20924.69,6650.85,6.65,2.27,3.15,1.66,55.4,1.8553,17.1,16
NERUSD,0.56,ok,crypto,H4,64,20909.14,6615.16,6.62,2.3,3.16,1.69,54.7,1.7587,17.2,16
NERUSD,0.57,ok,crypto,H4,63,16381.43,4687.15,4.69,1.92,3.49,1.53,57.1,1.6234,16.7,16
NERUSD,0.58,ok,crypto,H4,59,12177.91,7404.43,7.4,1.58,1.64,1.39,52.5,1.5686,17.7,16
NERUSD,0.59,ok,crypto,H4,55,14986.11,5615.74,5.62,2.07,2.67,1.56,52.7,1.8417,17.8,16
NERUSD,0.6,ok,crypto,H4,50,13438.64,6574.07,6.57,2.28,2.04,1.58,58.0,1.3758,17.7,16
NERUSD,0.61,ok,crypto,H4,48,14050.25,6235.42,6.24,2.46,2.25,1.66,56.2,1.4425,17.8,16
NERUSD,0.62,ok,crypto,H4,44,9384.35,8281.96,8.28,1.79,1.13,1.46,54.5,1.0384,18.5,16
NERUSD,0.63,ok,crypto,H4,40,7831.32,8313.42,8.31,1.54,0.94,1.38,55.0,0.9316,19.1,16
NERUSD,0.64,ok,crypto,H4,33,6757.93,8311.68,8.31,1.65,0.81,1.44,57.6,0.8348,19.9,16
NERUSD,0.65,ok,crypto,H4,30,6026.05,7884.52,7.88,1.59,0.76,1.45,56.7,0.9192,21.4,16
NERUSD,0.66,ok,crypto,H4,23,2065.1,5866.78,5.87,0.77,0.35,1.21,60.9,0.6319,24.1,16
NERUSD,0.67,ok,crypto,H4,19,392.61,5009.2,5.01,0.16,0.08,1.04,52.6,0.2491,26.6,16
NERUSD,0.68,ok,crypto,H4,14,467.74,4589.91,4.59,0.25,0.1,1.07,42.9,0.2556,28.0,16
NERUSD,0.69,ok,crypto,H4,6,3512.79,425.35,0.43,5.43,8.26,8.21,50.0,3.8694,34.2,16
NERUSD,0.7,ok,crypto,H4,5,3597.3,340.85,0.34,6.66,10.55,9.93,60.0,4.969,32.4,16
NERUSD,0.71,ok,crypto,H4,3,3611.4,0.0,0.0,17.06,3611.4,3611.4,100.0,7.8515,25.7,16
NVDA,0.5,ok,equity,H1,225,58431.11,8037.27,8.04,8.0,7.27,2.29,21.8,0.5577,6.0,7
NVDA,0.51,ok,equity,H1,223,56622.66,7718.49,7.72,7.88,7.34,2.28,21.5,0.5124,6.0,7
NVDA,0.52,ok,equity,H1,221,51844.94,9257.48,9.26,7.46,5.6,2.13,21.7,0.4922,5.9,7
NVDA,0.53,ok,equity,H1,221,45505.8,9240.55,9.24,7.0,4.92,2.01,21.7,0.4377,5.8,7
NVDA,0.54,ok,equity,H1,219,40810.82,11796.78,11.8,6.31,3.46,1.87,21.5,0.3828,5.8,7
NVDA,0.55,ok,equity,H1,210,35942.72,11756.95,11.76,6.01,3.06,1.83,20.5,0.358,5.9,7
NVDA,0.56,ok,equity,H1,204,33053.56,10379.5,10.38,5.57,3.18,1.75,20.6,0.325,6.0,7
NVDA,0.57,ok,equity,H1,199,27110.73,9157.05,9.16,5.17,2.96,1.63,20.6,0.2731,5.8,7
NVDA,0.58,ok,equity,H1,195,31826.07,8486.28,8.49,5.93,3.75,1.75,21.5,0.3346,5.8,7
NVDA,0.59,ok,equity,H1,190,31634.94,9673.71,9.67,6.05,3.27,1.77,21.6,0.3398,5.7,7
NVDA,0.6,ok,equity,H1,185,27655.76,13855.45,13.86,5.27,2.0,1.61,21.6,0.2901,5.7,7
NVDA,0.61,ok,equity,H1,176,35286.66,12528.96,12.53,6.73,2.82,1.84,24.4,0.4187,5.9,7
NVDA,0.62,ok,equity,H1,165,37805.25,13635.25,13.64,7.48,2.77,1.98,26.1,0.448,6.1,7
NVDA,0.63,ok,equity,H1,159,41148.74,12436.93,12.44,8.35,3.31,2.16,27.0,0.5581,6.1,7
NVDA,0.64,ok,equity,H1,148,38056.68,10687.45,10.69,8.01,3.56,2.09,27.7,0.5927,6.3,7
NVDA,0.65,ok,equity,H1,141,32254.97,12775.76,12.78,7.2,2.52,1.94,27.7,0.5627,6.4,7
NVDA,0.66,ok,equity,H1,137,21768.18,11914.42,11.91,5.67,1.83,1.66,26.3,0.4652,6.0,7
NVDA,0.67,ok,equity,H1,131,17454.33,13551.13,13.55,4.63,1.29,1.51,26.0,0.4131,6.2,7
NVDA,0.68,ok,equity,H1,129,8491.65,17887.36,17.89,2.4,0.47,1.23,23.3,0.3154,6.1,7
NVDA,0.69,ok,equity,H1,120,9061.42,17304.52,17.3,2.75,0.52,1.27,24.2,0.3688,6.3,7
NVDA,0.7,ok,equity,H1,110,8187.3,16109.65,16.11,2.67,0.51,1.25,23.6,0.3871,6.4,7
NVDA,0.71,ok,equity,H1,101,14324.87,10773.82,10.77,4.86,1.33,1.54,23.8,0.4534,6.3,7
NVDA,0.72,ok,equity,H1,96,11809.61,8571.73,8.57,4.32,1.38,1.47,20.8,0.3079,5.8,7
NVDA,0.73,ok,equity,H1,85,8083.71,5528.69,5.53,3.41,1.46,1.35,20.0,0.268,5.9,7
NVDA,0.74,ok,equity,H1,75,5370.67,5652.21,5.65,2.62,0.95,1.26,20.0,0.2477,5.9,7
NVDA,0.75,ok,equity,H1,65,3841.82,5209.09,5.21,2.27,0.74,1.21,20.0,0.2815,5.8,7
NZD_USD,0.5,ok,forex,H4,199,4145.64,9059.61,9.06,0.4,0.46,1.08,33.7,0.035,11.9,34
NZD_USD,0.51,ok,forex,H4,198,4266.53,9396.25,9.4,0.43,0.45,1.09,32.3,0.041,11.4,34
NZD_USD,0.52,ok,forex,H4,182,3422.37,9113.63,9.11,0.37,0.38,1.08,33.5,0.044,11.8,34
NZD_USD,0.53,ok,forex,H4,166,6435.31,8852.11,8.85,0.79,0.73,1.17,34.3,0.0678,11.6,34
NZD_USD,0.54,ok,forex,H4,130,10303.62,5587.13,5.59,1.52,1.84,1.34,37.7,0.1102,12.1,34
NZD_USD,0.55,ok,forex,H4,94,9284.74,2697.21,2.7,1.95,3.44,1.48,36.2,0.137,12.0,34
NZD_USD,0.56,ok,forex,H4,70,3976.34,3922.13,3.92,1.1,1.01,1.25,31.4,0.0912,12.3,34
NZD_USD,0.57,ok,forex,H4,36,3647.89,2960.0,2.96,1.71,1.23,1.39,33.3,0.1496,11.6,34
NZD_USD,0.58,ok,forex,H4,18,2321.36,1814.91,1.81,2.45,1.28,1.51,38.9,0.3274,11.3,34
NZD_USD,0.59,ok,forex,H4,5,765.88,673.2,0.67,3.09,1.14,2.01,40.0,0.1453,14.4,34
NZD_USD,0.6,ok,forex,H4,1,-42.07,42.07,0.04,0.0,-1.0,0.0,0.0,-0.0489,4.0,34
