symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
UNIUSD,ok,0,H4,-11.214841070748205,51,3,0.3463174866917553,0.5384792673228364,0.6732253355901808,1.572332014513727,68.46320173293552,4.463104620782349,0.005016267708298625,0.3009195615769179,300,5058,cuda,crypto,-11.214841070748205,6.5,112102.95758393519,8.0,39,false
