symbol,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device
GBP_CAD,2026,1,2024-2025,3538,15,0.4,-8.413753978373116,-16.169020942379625,-0.010966824538717335,0.2886575696381633,cuda
