symbol,threshold,status,cluster,timeframe,n_trades,total_return,max_dd,dd_pct,sharpe,calmar,profit_factor,win_rate,expectancy_pct,avg_bars_held,n_folds
TSLA,0.66,ok,equity,H4,76,6169.36,9137.74,9.14,2.22,0.68,1.4,19.7,0.6964,5.3,8
TSLA,0.67,ok,equity,H4,75,607.15,8132.7,8.13,0.24,0.07,1.04,17.3,0.0553,5.5,8
TSLA,0.68,ok,equity,H4,76,-321.67,8959.47,8.96,-0.13,-0.04,0.98,17.1,-0.0164,5.4,8
TSLA,0.69,ok,equity,H4,76,-92.63,8730.43,8.73,-0.04,-0.01,0.99,17.1,-0.0196,5.4,8
TSLA,0.7,ok,equity,H4,77,2211.16,9448.54,9.45,0.86,0.23,1.14,18.2,0.3076,5.3,8
TSLA,0.71,ok,equity,H4,77,2554.52,9104.67,9.1,1.0,0.28,1.16,18.2,0.3077,5.3,8
TSLA,0.72,ok,equity,H4,76,2930.52,8699.25,8.7,1.18,0.34,1.19,18.4,0.3132,5.1,8
TSLA,0.73,ok,equity,H4,74,3819.95,7779.6,7.78,1.56,0.49,1.26,18.9,0.3801,5.2,8
TSLA,0.74,ok,equity,H4,73,4468.54,6571.47,6.57,1.89,0.68,1.32,19.2,0.4862,5.0,8
TSLA,0.75,ok,equity,H4,70,7748.53,3375.94,3.38,3.23,2.3,1.62,21.4,0.8528,5.3,8
USOIL.cash,0.5,ok,commodity,H4,395,18589.09,10611.26,10.61,1.2,1.75,1.15,32.2,0.1022,4.1,35
USOIL.cash,0.51,ok,commodity,H4,371,9527.1,13778.99,13.78,0.7,0.69,1.08,31.3,0.0486,4.0,35
USOIL.cash,0.52,ok,commodity,H4,331,-506.05,12283.84,12.28,-0.04,-0.04,1.0,30.2,0.0062,3.8,35
USOIL.cash,0.53,ok,commodity,H4,282,-1317.51,11319.53,11.32,-0.14,-0.12,0.98,27.3,-0.0124,3.7,35
USOIL.cash,0.54,ok,commodity,H4,228,-10246.08,12532.29,12.53,-1.47,-0.82,0.85,25.0,-0.0631,3.7,35
USOIL.cash,0.55,ok,commodity,H4,168,-4242.12,6722.46,6.72,-0.83,-0.63,0.92,28.0,-0.0686,3.8,35
USOIL.cash,0.56,ok,commodity,H4,118,-2827.25,6846.18,6.85,-0.73,-0.41,0.92,28.0,-0.0677,3.8,35
USOIL.cash,0.57,ok,commodity,H4,69,-2840.87,5178.53,5.18,-1.12,-0.55,0.88,24.6,-0.0648,3.9,35
USOIL.cash,0.58,ok,commodity,H4,52,-4265.87,5738.66,5.74,-2.55,-0.74,0.75,23.1,-0.1721,3.6,35
USOIL.cash,0.59,ok,commodity,H4,23,-1548.0,3864.74,3.86,-3.2,-0.4,0.76,30.4,-0.1234,2.9,35
USOIL.cash,0.6,ok,commodity,H4,8,2134.37,642.84,0.64,13.47,3.32,3.78,50.0,0.4421,3.1,35
USOIL.cash,0.61,ok,commodity,H4,2,534.75,70.43,0.07,21.39,7.59,8.59,50.0,0.3429,3.0,35
V,0.5,ok,equity,H4,79,27515.12,6430.31,6.43,3.83,4.28,2.04,19.0,0.5625,6.1,8
V,0.51,ok,equity,H4,76,31826.8,6477.7,6.48,4.26,4.91,2.15,21.1,0.6782,6.2,8
V,0.52,ok,equity,H4,75,25598.26,6920.88,6.92,3.66,3.7,1.95,18.7,0.5672,6.0,8
V,0.53,ok,equity,H4,69,17637.98,7239.61,7.24,2.99,2.44,1.68,17.4,0.4217,5.8,8
V,0.54,ok,equity,H4,71,13007.05,7130.87,7.13,2.33,1.82,1.47,15.5,0.3285,5.2,8
V,0.55,ok,equity,H4,68,13602.08,6635.74,6.64,2.49,2.05,1.55,14.7,0.3505,5.4,8
V,0.56,ok,equity,H4,67,12654.78,7316.03,7.32,2.34,1.73,1.48,14.9,0.335,5.2,8
V,0.57,ok,equity,H4,58,18703.77,10163.29,10.16,3.27,1.84,1.78,17.2,0.5661,5.6,8
V,0.58,ok,equity,H4,53,4674.52,7941.05,7.94,1.07,0.59,1.2,13.2,0.2248,5.4,8
V,0.59,ok,equity,H4,43,-9702.64,17776.03,17.78,-4.04,-0.55,0.53,7.0,-0.2606,5.3,8
V,0.6,ok,equity,H4,36,1911.3,8970.52,8.97,0.57,0.21,1.14,8.3,0.1893,7.0,8
V,0.61,ok,equity,H4,28,3969.94,6945.9,6.95,1.36,0.57,1.35,10.7,0.3645,7.1,8
V,0.62,ok,equity,H4,18,-6985.15,6985.15,6.99,-26.41,-1.0,0.0,0.0,-0.5055,6.1,8
V,0.63,ok,equity,H4,13,-5470.7,5470.7,5.47,-29.59,-1.0,0.0,0.0,-0.5472,6.2,8
V,0.64,ok,equity,H4,8,-3081.71,3081.71,3.08,-40.05,-1.0,0.0,0.0,-0.4178,2.2,8
