symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
DBKGn,M30,ok,equity,bars,12287,25,23158,300,0.0016824082339295925,0.3005430769811105,4.92409266237492,0.31664615368856414,0.5120767407540389,0.2009395045460278,5,8.4,0.4,3.0,2.5
DBKGn,M5,ok,equity,bars,51881,79,100345,300,-0.00011488616417541099,0.15050735308958657,2.268605096862584,0.5964055313279872,0.6089428637216161,0.10274336549880535,12,8.4,0.4,3.0,2.5
DOGEUSD,M15,ok,crypto,bars,18918,79,100182,300,-0.0021089771536676343,0.20034125594954005,3.87843699573165,0.7869779578480127,1.2655482443573074,0.15286832887408774,14,37.5,6.5,15.0,8.0
DOGEUSD,M30,ok,crypto,bars,13756,88,73552,300,-0.0018227662215131067,0.32202828663829025,4.432632774845171,0.437401997066993,0.5867281323594724,0.28603556712329303,10,37.5,6.5,15.0,8.0
DOGEUSD,M5,ok,crypto,bars,51026,79,100286,300,-0.0026429301069446835,0.1519260051533522,2.9689480602093425,0.25482103372869774,0.42318319529172455,0.1142637039068771,4,37.5,6.5,15.0,8.0
EU50.cash,M15,ok,index,bars,48721,73,93085,300,-0.0000755541842263186,0.20084742966587493,3.520385158836009,0.35411874820194567,0.6014607657860731,0.18635819127203626,11,5.0,0.0,2.0,1.5
EU50.cash,M30,ok,index,bars,25984,57,49099,300,4.9191911455323295e-6,0.30111495384553366,4.301160836077086,0.24931735591359336,0.5255842388548645,0.20008954272152785,13,5.0,0.0,2.0,1.5
EU50.cash,M5,ok,index,bars,52980,79,100186,300,-0.0002441205034128642,0.1507539658268843,2.7818703348475506,0.5875706295326317,0.6057642146611567,0.10066041414469915,9,5.0,0.0,2.0,1.5
GER40.cash,M15,ok,index,bars,49163,75,95883,300,-0.00011435912560377077,0.20028200483391123,2.7576257468552834,0.17764330216452956,0.42901058413483706,0.15051201964618283,9,5.0,0.0,2.0,1.5
GER40.cash,M30,ok,index,bars,26292,59,50514,300,-4.277161687287496e-6,0.30023185547840986,4.112769339146278,0.4078359851031598,0.507462067266855,0.2013890855668587,8,5.0,0.0,2.0,1.5
