symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
EUR_PLN,ok,0,H4,-0.0010190788625052912,1141,4,0.6680138624125712,0.7254148568867306,0.6616096622421994,0.6808202263089312,0.037632082416882165,16.412863430031507,0.20462709094734433,0.6315773114030702,600,1521,cuda,forex,-0.0010190788625052912,0.5,5.5103330468738285,3.0,39,false
EUR_USD,ok,0,H4,0.00027155167278719746,837,5,0.04012395653512185,0.6115645783786412,0.4937077549624571,0.031126681287541518,0.0008896074951853275,2.1063718022080886,0.07683517547499608,0.7951419620533962,600,16695,cuda,forex,0.00027155167278719746,0.5,0.2742969996477523,1.5,39,false
FETUSD,ok,0,H4,0.02926047623357914,353,4,0.013918946019222944,0.4005386959683094,0.5739893513293537,0.05602734907404733,0.0024909334595798415,1.106915847133064,0.25625709191104656,0.940323702439217,600,1988,cuda,crypto,0.02926047623357914,6.5,2.918429884721698,8.0,39,false
FRA40.cash,ok,0,H4,0.0014508975914418968,916,4,0.024732100881520756,0.45158039592877086,0.3096950293770481,0.00020463636348775745,0.0006908378182936634,0.7546792491792889,0.2476205904031696,0.7233301993744392,600,3864,cuda,index,0.0014508975914418968,0.0,1.9946664354005876,1.5,39,false
GALUSD,ok,0,H4,0.004607063588436542,1889,3,7.33352836732995,0.7770838849954962,0.7829417140140946,34.468493308051144,0.3414790438892545,3.9374821960879105,0.08585505091062143,0.3842391750176086,600,4834,cuda,crypto,0.004607063588436542,6.5,8.82223202470189,8.0,39,false
GBPJPY,ok,0,H4,-0.0007387905727349262,954,7,0.0019087240699255767,0.7163611080095631,0.5731039678077006,0.016573534890067933,0.859763221352909,7.015394324492952,0.06988254734709334,0.41641304037223836,600,16735,cuda,forex,-0.0007387905727349262,3.0,0.9533342866676562,5.0,39,false
GBP_AUD,ok,0,H4,0.00009951268078435081,1809,8,0.07853384452757133,0.6248922884987392,0.6711016538611884,0.00032485331260819253,0.0008784217717160499,3.098224039202353,0.17643899403192134,0.5813668861279385,600,15198,cuda,forex,0.00009951268078435081,0.5,1.1230386496201177,1.5,39,false
GBP_CAD,ok,0,H4,8.51697801450844e-6,116,7,0.5456174166601043,0.8476571599977198,0.42926260885048095,0.4165618685921369,2.963137530127236,0.6955138144740282,0.007570465493816344,0.7129692432295367,600,15357,cuda,forex,8.51697801450844e-6,0.5,0.9568866286351334,1.5,39,false
GBP_CHF,ok,0,H4,6.070184013510292e-6,1735,5,0.184590340407761,0.7448020481038207,0.49223695985784177,12.676205031065798,0.07157340932152267,0.6119180785618028,0.005596468105548546,0.33640929976786105,600,16570,cuda,forex,6.070184013510292e-6,0.5,1.2630135503313515,1.5,39,false
GBP_JPY,ok,0,H4,0.0004598291635850826,230,4,0.0014481047499165357,0.6506734734692698,0.745578118879624,0.014516247101996132,0.00001471557096987834,3.428175847397195,0.2971014940029263,0.7301530265156226,600,16735,cuda,forex,0.0004598291635850826,0.5,0.9533342866676562,1.5,39,false
GBP_NZD,ok,0,H4,0.0004892579893778139,179,7,0.10005348300565434,0.5908606694434985,0.5615284590796272,0.00015153839394016976,0.00010609696863388883,1.2581695675376048,0.2776843442721981,0.7294547626350504,600,12555,cuda,forex,0.0004892579893778139,0.5,1.022404602680136,1.5,39,false
GBP_USD,ok,0,H4,0.00033802806226999226,1455,6,0.020208912300421333,0.9477916893471621,0.4371331267199579,0.004142160752680723,1.4125850648152425,2.304729970552927,0.15575431947856383,0.639043539032678,600,17127,cuda,forex,0.00033802806226999226,0.5,0.5311137835408939,1.5,39,false
GER40.cash,ok,0,H4,0.0011147223915972217,1217,5,1.6561771338564584,0.48171471796024273,0.44247646709814237,0.0009436528505071428,0.000023956761808030645,0.38135131064386496,0.0423062513840257,0.7560431137422097,600,4050,cuda,index,0.0011147223915972217,0.0,0.6490963496984947,1.5,39,false
GOOG,ok,0,H4,0.007228888341223057,718,4,0.2986730927693504,0.8844993421742237,0.7157669624550133,0.043300386042421854,0.0005064734964827681,7.163765830777746,0.27968938618138434,0.3320354461795717,600,1823,cuda,equity,0.007228888341223057,0.4,5.150860788081521,2.5,39,false
GRTUSD,ok,0,H4,0.003677225942925894,1495,9,0.061789969434348176,0.8894340254153068,0.6376461239362573,0.046423594247126485,0.018609426754437743,92.71310083690764,0.17418036149194632,0.34498525948220116,600,5766,cuda,crypto,0.003677225942925894,6.5,4.876859302609936,8.0,39,false
HEATOIL.c,ok,0,H4,-0.019443945599629954,1631,5,0.40173990685835925,0.6630869062236513,0.7606638765791087,0.000718420169957573,10.311783991057329,19.504640414504934,0.021632102222772724,0.7185823212938431,600,924,cuda,commodity,-0.019443945599629954,0.13999999999999999,206.4461765325466,3.0,39,false
HK50.cash,ok,0,H4,0.004239602185824374,773,3,0.010528560041655782,0.433561643793329,0.7055466643364469,0.001706290532990021,0.00018394690426879438,0.3592117739269776,0.24302322599710952,0.8797388399125882,600,4043,cuda,index,0.004239602185824374,0.0,2.6362038664323375,1.5,39,false
IBE,ok,0,H4,-0.0020367337373250315,841,4,2.7571970136609534,0.4968732424043023,0.35865065772688925,0.020254846815036587,31.581352394037165,21.393187464472124,0.05003693460603499,0.6019612308868507,600,2577,cuda,equity,-0.0020367337373250315,0.4,28.860028860029526,2.5,39,false
ICPUSD,ok,0,H4,0.013092669661948352,1723,8,0.4955193079894926,0.4306265596251185,0.3479912450424554,0.03592581159635756,0.001155309135288985,11.726486742858981,0.2993570601064157,0.36458087852631216,600,1959,cuda,crypto,0.013092669661948352,6.5,5.973715651135675,8.0,39,false
