symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
DOGEUSD,H1,ok,crypto,bars,18973,123,37953,400,-0.0008705655985931625,2.020607301697424,9.716910425093275,1.999790267753958,4.13743175023377,0.5638142331686345,33,37.5,6.5,15.0,8.0
DOGEUSD,H4,ok,crypto,bars,4843,119,9799,400,0.0005534002227611421,1.3896346017688899,9.537122510880884,1.9504244793827357,4.933048827830982,0.5434560381238523,44,37.5,6.5,15.0,8.0
DOTUSD,H1,ok,crypto,bars,19637,123,37959,400,0.00015743859848290796,2.921164766396775,8.887157290411565,1.903234510759731,4.110561870211593,2.3331827747547114,48,37.5,6.5,15.0,8.0
DOTUSD,H4,ok,crypto,bars,5182,119,9800,400,0.0010127150354682394,2.9491455830078865,9.815069405767565,1.8547361853935656,4.829139670555317,2.381262937394046,48,37.5,6.5,15.0,8.0
ETCUSD,H1,ok,crypto,bars,36322,241,73357,400,-0.0017830141272154629,0.8848991999649269,7.914890227661835,0.33249356931997537,4.8223837449750135,0.5013401840278198,48,37.5,6.5,15.0,8.0
ETCUSD,H4,ok,crypto,bars,8972,228,18544,400,0.0004375663506729331,1.1881230109191232,6.378482643690423,1.2382143564707486,4.869049200231348,2.2894762164610087,48,37.5,6.5,15.0,8.0
ETHUSD,H1,ok,crypto,bars,34477,226,68899,400,-0.0021262184207257472,0.8681425380231029,9.585722219805527,1.998153371102471,3.7010445419600146,0.5709878184421375,29,37.5,6.5,15.0,8.0
ETHUSD,H4,ok,crypto,bars,8906,217,17658,400,0.00007160601210404181,0.9770954437364472,9.679994137990146,0.747068592474941,4.62533229421738,2.30122331660526,15,37.5,6.5,15.0,8.0
FETUSD,H1,ok,crypto,bars,7927,46,14828,400,-0.000773326521162984,1.5852360345984624,9.780274811836147,0.5414292648359412,3.8374636225112875,1.1474012157022846,29,37.5,6.5,15.0,8.0
FETUSD,H4,ok,crypto,bars,2167,45,3879,400,0.0009270134847965072,2.28382173210649,7.714898494104413,1.9161263104724702,4.858961484071769,2.459186258486096,46,37.5,6.5,15.0,8.0
GALUSD,H1,ok,crypto,bars,19733,125,38564,400,0.000011897561004906516,0.840816689864627,8.948994533167554,1.1034080183043813,4.458756678623591,0.5004289398954572,47,37.5,6.5,15.0,8.0
GALUSD,H4,ok,crypto,bars,4979,119,9817,400,0.0002798446890961798,0.9277839467700388,9.063233020424546,1.321895519963455,3.9782540222861593,0.5411689885916049,47,37.5,6.5,15.0,8.0
GRTUSD,H1,ok,crypto,bars,23295,145,44759,400,-0.000013804344391044916,2.7579162180420025,9.82593000933438,1.8317425560327398,4.819987793040941,1.7546535025511871,48,37.5,6.5,15.0,8.0
GRTUSD,H4,ok,crypto,bars,5903,138,11365,400,0.0006307616127483562,1.7111614480934256,5.2561671401172605,0.38141580825266486,4.9981666522521095,0.5028338041556957,47,37.5,6.5,15.0,8.0
ICPUSD,H1,ok,crypto,bars,7988,46,14824,400,-0.0011890141834134651,2.9256721184120185,4.50340580461919,0.48925352055811133,4.27903043511304,1.9849777347573312,45,37.5,6.5,15.0,8.0
ICPUSD,H4,ok,crypto,bars,2138,45,3879,400,-0.0014253616376866322,1.7399498655137906,7.754591050669072,0.5537691532451001,4.043256924799545,0.54080424565029,13,37.5,6.5,15.0,8.0
IMXUSD,H1,ok,crypto,bars,18776,116,35821,400,0.00002729780035714038,2.4621850279844675,9.328188365466534,1.7673448124444615,3.824015632025979,1.703991196953615,29,37.5,6.5,15.0,8.0
