symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
ADAUSD,ok,0,H4,-0.001866003425789701,72,8,0.4923587356662515,0.8963402836130818,0.8915676871893252,27.875083152842937,52.83445352027579,7.756552929712638,0.277613775283939,0.861522542556755,300,4930,cuda,crypto,-0.001866003425789701,6.5,39.07619858724527,8.0,39,false
BTCUSD,ok,0,H4,0.0007671836089647041,590,3,0.16186209014191602,0.44813143648687626,0.3906122064135912,6.56166250821688,26.688826196216095,16.443072326170387,0.021736722405315316,0.890063337824271,300,8938,cuda,crypto,0.0007671836089647041,6.5,0.25108561137939445,8.0,39,false
DOGEUSD,ok,0,H4,0.005123759601855539,1746,3,0.15795479325598052,0.47280302354653936,0.8797547868541743,0.0046707359079794335,0.29740787993419887,1.076581753652558,0.16079630692527616,0.40518505244902403,300,4698,cuda,crypto,0.005123759601855539,6.5,24.400567686676315,8.0,39,false
DOTUSD,ok,0,H4,-0.0016149630172158788,103,4,2.112156414880677,0.6457323020032295,0.38319160035930605,0.021655672994210798,0.001810545102281233,17.857443238959256,0.031886944341516135,0.4646131708197697,300,5037,cuda,crypto,-0.0016149630172158788,6.5,35.13086246267427,8.0,39,false
ETHUSD,ok,0,H4,0.00005546571986268283,1258,8,4.816087994657973,0.593522043071153,0.7752858833213533,9.923240771727793,0.08644818304953417,1.0806903458201398,0.16848305455772236,0.7524649817163649,300,8816,cuda,crypto,0.00005546571986268283,6.5,12.069502536264531,8.0,39,false
LTCUSD,ok,0,H4,8.497865772744805e-6,707,9,0.3879784767253847,0.5233485937621274,0.6884632010390163,0.00722427289164624,0.0014274828722742844,2.0633967140434755,0.11081843328226627,0.6034791297501545,300,8783,cuda,crypto,8.497865772744805e-6,6.5,27.996500437444723,8.0,39,false
UNIUSD,ok,0,H4,0.00937423423388543,992,8,0.04035298583285533,0.8183286022370957,0.825616592911982,0.003465747982425639,0.9450000123744858,5.261596261018198,0.24535173727686327,0.6849581544536959,300,5058,cuda,crypto,0.00937423423388543,6.5,3.002418614994341,8.0,39,false
XRPUSD,ok,0,H4,-0.0019292573678855,1599,5,9.180043762385962,0.5931891841439823,0.5630343755627876,0.005215654889181991,0.0010803679083714907,52.17123452342537,0.019585551473093658,0.326613296595306,300,8146,cuda,crypto,-0.0019292573678855,6.5,40.39291003833391,8.0,39,false
