trade_num,equity
0,100000.0
1,99723.98773620886
2,99448.73730011535
3,99174.2465889816
4,98900.51350587355
5,98627.53595964493
6,98355.3118649213
7,98083.83914208409
8,97813.11571725477
9,97543.13952227893
10,97273.90849471054
11,97005.42057779618
12,96737.6737204593
13,96470.66587728457
14,96204.3950085023
15,95938.85907997275
16,95674.05606317073
17,95409.98393516998
18,95146.64067862775
19,94884.02428176945
20,94622.13273837321
21,94360.96404775458
22,94100.51621475123
23,93840.78724970775
24,93581.7751684604
25,93323.477992322
26,93065.89374806678
27,92809.02046791528
28,92552.85618951941
29,92297.39895594737
30,92042.64681566872
31,91788.59782253951
32,91535.25003578738
33,91283.0806714329
34,91591.13893110864
35,91225.18379445361
36,92049.86304024734
37,91405.907595776
38,92421.290334374
39,91547.35051738785
40,90636.10230923614
41,89686.29152156434
42,92464.53215810278
43,91681.3689034005
44,90937.91643348479
45,90188.88134436903
46,91873.4184797479
47,92240.151132348
48,91395.99090083624
49,90624.73953270545
50,91469.50045489566
51,90864.83928721205
52,90273.97407281047
53,89716.84052316024
54,89158.26117007961
55,89387.73608054081
56,88768.87839636901
57,89437.16039153829
58,88689.78847506392
59,87898.92905520814
60,87056.72060530462
61,89297.46113393891
62,90663.19157270539
63,93036.49447491748
64,94264.45270061608
65,95062.94069470986
66,96496.7210434554
67,95895.52398094983
68,95234.68136186688
69,96483.26716477548
70,95616.22017685484
71,94790.98652517868
72,96215.07184719986
73,95631.74638364611
74,95471.65874112783
75,94843.45324476305
76,94382.43334648483
77,95069.00691521974
78,94594.75664923021
79,96013.48844649289
80,95260.43786399216
81,94466.51447469405
82,95138.97320916354
83,94554.92398574846
84,95534.11209384655
85,97579.40880616393
86,96526.09864554432
87,95406.16556493384
88,94174.60096396398
89,95478.01213512727
90,100537.20514716244
91,99438.8276697435
92,98180.32100331853
93,101235.72003183773
94,99122.40455153292
95,96906.40451384464
96,102532.87892369078
97,99573.28830949035
98,97706.52446741752
99,99993.30742272896
100,98706.29799994137
101,97657.40992547233
102,96363.57691839879
103,98168.44781269642
104,101692.06075295962
105,103929.108271445
106,102159.71894424678
107,103828.94450304423
108,102835.40726656365
109,101756.51085924036
110,105399.70458910246
111,104241.86116104144
112,103373.34424540204
113,102466.27535605832
114,103707.33337906262
115,102311.09749053884
116,101203.69825695544
117,102435.31942209636
118,106107.62624203203
119,104831.9566357245
120,103511.70795385841
121,102054.11977912283
122,100573.74205155642
123,104128.30032335452
124,107395.12357949352
125,108659.81124169072
126,107718.64535084894
127,109395.9928357164
128,110286.98681921173
129,108985.2875919429
130,107785.70813633438
131,106522.58020820633
132,105348.44965433714
133,109308.23973413151
134,112920.61997764221
135,112349.76683389822
136,110282.01737498118
137,115811.44374656674
138,116340.56148333554
139,114940.38606536397
140,113613.90527777413
141,116282.6464162352
142,118535.91308819066
143,116958.5383969777
144,115139.0970967297
145,119840.7116244734
146,124326.36390056691
147,125584.8881733851
148,127578.86869621708
149,129379.34966289566
150,131484.84120343445
151,134727.77285632843
152,136751.92026846483
153,135461.77197404203
154,134298.07373390027
155,135736.7413912389
156,134353.76164157383
157,132873.24692093104
158,131388.62234097742
159,131555.3911041089
160,130275.41090631088
161,128917.64235884693
162,131458.97572815517
163,133661.77661371423
164,136193.20951893032
165,137517.0708320896
166,136336.9715457393
167,134905.8067513371
168,134815.36929152702
169,132981.2333216853
170,135587.11623307245
171,134574.73951155704
172,136872.28947544866
173,139233.02188976164
174,141628.45495814361
175,140264.0523533343
176,139041.1083720467
177,137847.1691229039
178,136659.55326864164
179,138638.31804997564
180,139979.49323996875
181,138723.8860026956
182,137428.51568689855
183,136142.50091801348
184,142161.8423149087
185,140357.16329337124
186,143115.65516793373
187,141379.49486935165
188,143558.54292238574
189,144590.3697827274
190,143636.8730045064
191,145359.76742704568
192,144396.51464047036
193,143370.8952944004
194,142394.855807804
195,141337.81919442766
196,142822.49191293577
197,144851.9253462974
198,150858.008346539
199,149753.00439277262
200,148398.03864299555
201,150317.83283607138
202,152464.548854821
203,155407.1731476939
204,153434.14868334413
205,152018.20687494893
206,151067.64179954617
207,149955.38480278588
208,148738.8336502558
