symbol,status,error,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled,account_id
GBP_USD,ok,,0,H4,0.0002599608667854077,937,5,0.03536927351136385,0.5142978407723613,0.4963143062589856,0.00009970985180059867,0.9391096914194462,1.5373378284346302,0.2869228662520801,0.8370326364794495,150,17146,cuda,forex,0.0002599608667854077,0.5,0.5306749047629171,1.5,39,false,ftmo_100k
GER40.cash,ok,,0,H4,0.001501607872667874,1339,2,0.011998705570192359,0.567513872642804,0.8668598542234079,0.06545523338172543,0.018513666121809397,1.9020355445822383,0.11792046903177836,0.32002735667796717,150,4050,cuda,index,0.001501607872667874,0.0,0.6488019697460596,1.5,39,false,ftmo_100k
GOOG,ok,,0,H4,0.007227808864907603,797,8,1.9491446995299373,0.886708229852449,0.45104455750471606,0.018252650870588468,0.00005512887198960037,0.6378944522608493,0.29802801000009205,0.9999059050580302,150,1823,cuda,equity,0.007227808864907603,0.4,5.153106728768029,2.5,39,false,ftmo_100k
GRTUSD,ok,,0,H4,0.003829769214948887,747,9,3.656122899178737,0.5284597290347197,0.5507765828111943,0.0439658541957597,0.001865432482518624,70.09803715874254,0.04528180589768762,0.7248710111517134,150,5766,cuda,crypto,0.003829769214948887,6.5,4.87884208814365,8.0,39,false,ftmo_100k
HEATOIL.c,ok,,0,H4,-0.01919474938237943,314,8,0.035178253928732764,0.7691442446215442,0.9434841682882353,0.0008880082570199103,0.01891254893758676,13.890027232096605,0.007593556918527338,0.9397903805430607,150,924,cuda,commodity,-0.01919474938237943,0.13999999999999999,203.95421436004136,3.0,39,false,ftmo_100k
HK50.cash,ok,,0,H4,0.0026844853831305194,441,3,0.10538774317764989,0.46396060251405613,0.9121217390260267,0.006738782173983436,0.00011403139057056767,0.4597030874238153,0.12606394691820394,0.4593940203221674,150,4043,cuda,index,0.0026844853831305194,0.0,2.6352775825720305,1.5,39,false,ftmo_100k
IBE,ok,,0,H4,-0.002032575231725604,1421,3,0.01945331055757069,0.7118550643512858,0.5995880700979221,0.0002995795607467041,0.15133051330877825,34.543163332601274,0.025592621781407244,0.5699316523501166,150,2577,cuda,equity,-0.002032575231725604,0.4,28.818443804035248,2.5,39,false,ftmo_100k
ICPUSD,ok,,0,H4,0.011094207290396707,547,4,3.677251634043363,0.49520382728860757,0.6329299963754689,0.011023595022347567,1.5317274825488727,11.309415385018793,0.22332031559589796,0.31017535180405964,150,1959,cuda,crypto,0.011094207290396707,6.5,5.973120955699579,8.0,39,false,ftmo_100k
IMXUSD,ok,,0,H4,0.006566330332549231,668,9,5.006108974196038,0.503567537760902,0.3299034232892156,0.01438317697856145,0.005276385933608941,14.772618133441014,0.2997899900969456,0.314353480156466,150,4750,cuda,crypto,0.006566330332549231,6.5,6.928806513079284,8.0,39,false,ftmo_100k
JP225.cash,ok,,0,H4,0.0015622988609559742,854,7,0.02318623457514372,0.9180659046550628,0.8973369683079371,0.000044330553165589544,0.0003600606546095136,12.104898623367301,0.24939122753037468,0.6752563803070584,150,4163,cuda,index,0.0015622988609559742,0.0,1.234937301089029,1.5,39,false,ftmo_100k
LINK_USD,ok,,0,H4,0.011375150576268882,1775,7,2.127714175331778,0.5520612295670766,0.5960951335716177,0.000015255420339203606,0.05903645096622787,0.33504465061504896,0.26857908525537877,0.5187467381928323,150,509,cuda,index,0.011375150576268882,3.0,8.496176720475605,3.0,39,false,ftmo_100k
LNKUSD,ok,,0,H4,0.004042361834566264,1837,3,1.0738986402600859,0.6719478630191466,0.561074061923174,2.5187642518795776,0.11196370846352444,60.5306312378595,0.00889746095367166,0.42796980299359755,150,5752,cuda,crypto,0.004042361834566264,6.5,1.9782393669640632,8.0,39,false,ftmo_100k
LTCUSD,ok,,0,H4,-0.001374243277755628,966,7,7.254191142035993,0.5526781839665311,0.31208151470955153,0.0010349512876583092,0.05880454155588073,13.134318321855048,0.007058366892522264,0.939049624038905,150,8783,cuda,crypto,-0.001374243277755628,6.5,28.028651510433953,8.0,39,false,ftmo_100k
LTC_USD,ok,,0,H4,0.011197178817825622,1827,7,0.3528058798206535,0.7632792325904454,0.7179868542699407,0.010256270698919781,0.00018401621881266166,0.5702724172214351,0.20442482992826247,0.9389077864982674,150,507,cuda,index,0.011197178817825622,3.0,4.354452427606362,3.0,39,false,ftmo_100k
LVMH,ok,,0,H4,0.008524953661163853,744,2,0.07703286585986444,0.6332378654865967,0.7325941243941843,0.00004407786415282128,0.00004068836264936175,0.9129213582436553,0.10396147813520057,0.5354994058856152,150,2517,cuda,equity,0.008524953661163853,0.4,2.437700140722083,2.5,39,false,ftmo_100k
MANUSD,ok,,0,H4,0.003635526300337628,1924,8,1.9959031050360894,0.6573342385379696,0.3168008882017357,0.0026948895172887724,0.9389693663263841,15.89518753656941,0.29186872828415467,0.5440367788333718,150,5632,cuda,crypto,0.003635526300337628,6.5,11.935548040581759,8.0,39,false,ftmo_100k
META,ok,,0,H4,0.00803539502924926,1352,3,0.03711520601605317,0.8811913961996699,0.7550308610651773,0.000010070620915832017,0.00031857464793451915,0.7028164036912985,0.07896284339208427,0.3400788703969227,150,1864,cuda,equity,0.00803539502924926,0.4,5.3066887020600975,2.5,39,false,ftmo_100k
MSFT,ok,,0,H4,0.008416058358354834,986,4,0.02654564204350576,0.4370058739456126,0.4912673098601793,0.0009704681448272676,0.17853905435708306,0.6494831612238063,0.20895426261067163,0.5673835852636885,150,4778,cuda,equity,0.008416058358354834,0.4,3.45759049162546,2.5,39,false,ftmo_100k
N25.cash,ok,,0,H4,0.00008009427871966938,210,7,2.5003744151697362,0.743752920283281,0.6290103792846182,0.0002360776348781503,0.00002622175843205907,4.216908183187945,0.009511268799364168,0.9695758976166222,150,1058,cuda,index,0.00008009427871966938,0.0,5.796563796981149,1.5,39,false,ftmo_100k
NATGAS.cash,ok,,0,H4,-0.007613386814914026,628,9,4.534426131334101,0.876277724532684,0.35425239207700215,0.00046109587872150443,0.016506543388868908,20.257428344614777,0.10169096569975583,0.6899987667098579,150,1139,cuda,commodity,-0.007613386814914026,0.13999999999999999,110.34853990041698,3.0,39,false,ftmo_100k
NEOUSD,ok,,0,H4,-0.021963617835560847,514,5,0.6928273967448846,0.44140812218781217,0.36102102809715075,47.33623946942023,0.0036217431316233526,5.688593082105256,0.01100927445853401,0.6815931192467952,150,5248,cuda,crypto,-0.021963617835560847,6.5,241.29610479145097,8.0,39,false,ftmo_100k
NEO_USD,ok,,0,H4,0.0016065845494458843,594,9,0.8645514176425899,0.8721031246228418,0.7546362460805561,0.00005620040277547645,0.000054600763454886243,0.3276419100691486,0.2733367863061054,0.6878023031802877,150,484,cuda,index,0.0016065845494458843,3.0,47.6190476190466,3.0,39,false,ftmo_100k
NERUSD,ok,,0,H4,-0.0005937627864759192,1433,3,0.12838772172924692,0.5368857638536964,0.659942176152373,0.39389109815872453,67.12742699379659,65.12255682628866,0.036864717112877414,0.5879626879317028,150,5251,cuda,crypto,-0.0005937627864759192,6.5,31.724450487197448,8.0,39,false,ftmo_100k
NFLX,ok,,0,H4,0.006444542492206415,1391,4,0.03459683767899446,0.5752336366828357,0.33942186620781184,0.02362860939748606,0.0014658147468665748,0.35189383135710073,0.08886172326409242,0.8678846908020439,150,1816,cuda,equity,0.006444542492206415,0.4,12.497396375755525,2.5,39,false,ftmo_100k
NVDA,ok,,0,H4,0.007335342596344361,987,3,0.004616454630380546,0.5836058316454625,0.8257078873000641,0.02268142321762791,0.04827044062787267,16.341867760741557,0.08465467564073223,0.8643420991082218,150,1488,cuda,equity,0.007335342596344361,0.4,5.626828719335063,2.5,39,false,ftmo_100k
NZDCAD,ok,,0,H4,-0.0005639579844544213,1298,8,1.0397972580318204,0.8216832101602092,0.8219695240943028,0.025294937865770313,0.06165689837104751,34.9450670608662,0.005949407412541454,0.5312615961632975,150,15124,cuda,forex,-0.0005639579844544213,3.0,1.7657148622746062,3.0,39,false,ftmo_100k
NZDCHF,ok,,0,H4,-0.0005747591604264945,1738,5,0.6013109425756954,0.7438394033515543,0.4419540488876839,0.00014039473576078786,0.0007271439360209014,21.853437640520127,0.17083845356526886,0.4411195333178537,150,15281,cuda,forex,-0.0005747591604264945,3.0,2.55389788664969,3.0,39,false,ftmo_100k
NZDJPY,ok,,0,H4,-0.00039378225369634195,1705,2,1.2474454675417064,0.6057818225417808,0.5994386350825535,0.0008520448708665741,0.00006438447189663074,32.4724803760087,0.03750014393835033,0.5928190019815854,150,15817,cuda,forex,-0.00039378225369634195,3.0,1.5314386688270039,3.0,39,false,ftmo_100k
NZDUSD,ok,,0,H4,-0.00039608494979730005,1599,8,0.09353834842044306,0.8591641572960206,0.850812631836139,0.000059336332743844755,0.03402950277581854,38.26518121856092,0.05818773793149672,0.8297115555916663,150,16996,cuda,forex,-0.00039608494979730005,3.0,1.3827433628313226,3.0,39,false,ftmo_100k
NZD_CAD,ok,,0,H4,-0.000013957984454421338,1086,3,0.0026009236620029275,0.7753350470673667,0.4572854521335132,0.00007435161264338023,0.38821401989797627,41.9577108863286,0.028613604653403152,0.4965198564045888,150,15124,cuda,forex,-0.000013957984454421338,0.5,1.7657148622746062,1.5,39,false,ftmo_100k
NZD_CHF,error,"An exception is raised during the commit. This typically happens due to invalid data in the commit, e.g. exceeding max length. ",,,,,,,,,,,,,,,,,,,,,,,,ftmo_100k
NZD_JPY,ok,,0,H4,0.00031243549260731617,1898,3,0.051826950262798474,0.9401269275257612,0.9381436422808956,0.00373717454803042,0.014507179784046134,17.593928289597564,0.08355121242191589,0.3982190915502056,150,15817,cuda,forex,0.00031243549260731617,0.5,1.5314386688270039,1.5,39,false,ftmo_100k
NZD_USD,error,"An exception is raised during the commit. This typically happens due to invalid data in the commit, e.g. exceeding max length. ",,,,,,,,,,,,,,,,,,,,,,,,ftmo_100k
PFE,ok,,0,H4,0.0009855550601683678,280,4,1.1136908337785048,0.917076764301747,0.3249554785958263,0.0001990578477575383,0.03857314440879501,9.429740870341158,0.030616652975834144,0.8126865904724467,150,1789,cuda,equity,0.0009855550601683678,0.4,15.082956259426528,2.5,39,false,ftmo_100k
RACE,ok,,0,H4,0.0010035032980906789,797,8,2.421567802405253,0.7382708600267173,0.7653695052062625,5.372188869440863,0.0017261219883447068,0.8077239828970874,0.012888782663011526,0.838847042765863,150,1555,cuda,equity,0.0010035032980906789,0.4,21.137796566930394,2.5,39,false,ftmo_100k
SANUSD,ok,,0,H4,0.0026393738768904253,68,3,0.04857148117347009,0.688459181106622,0.5103902451815603,45.82713491545925,1.2439573533536326,2.6897507186938165,0.03603514610414975,0.5585190047170396,150,5762,cuda,crypto,0.0026393738768904253,6.5,11.225444340505987,8.0,39,false,ftmo_100k
SOLUSD,ok,,0,H4,0.0033809821247064607,1871,8,5.455460912032721,0.4937399447718081,0.797252077685015,0.20858061374444475,0.054671348894081234,1.6536144285945444,0.24619963315022417,0.6959646369340254,150,911,cuda,crypto,0.0033809821247064607,6.5,1.8245678055007086,8.0,39,false,ftmo_100k
SOL_USD,ok,,0,H4,0.019501738966960475,287,9,0.0011553222329173545,0.7272839240885163,0.7813240998623974,0.0009025597110675789,0.0033310087153687177,0.30552703665780295,0.20003199502226987,0.6370950912930862,150,539,cuda,index,0.019501738966960475,3.0,3.6318879764332204,3.0,39,false,ftmo_100k
SOYBEAN.c,ok,,0,H4,-0.0017443246845888327,262,7,0.10194500545876323,0.9162796302784812,0.42810864805633747,0.017567653516579324,0.0005580098449321967,47.21494610699763,0.015027955318213495,0.3559585731477711,150,2036,cuda,commodity,-0.0017443246845888327,0.0,18.748621424894896,4.0,39,false,ftmo_100k
SPN35.cash,ok,,0,H4,0.00094617417974093,1020,5,1.8606983027982267,0.4719254844441668,0.5350671541518206,0.00019219681445811418,0.20120216275715158,2.3911969887669424,0.2974378442786363,0.683432151203253,150,2928,cuda,index,0.00094617417974093,0.0,4.391780613665962,1.5,39,false,ftmo_100k
SUGAR.c,insufficient_rows,,,,,,,,,,,,,,,,347,,commodity,,,,,,,ftmo_100k
T,ok,,0,H4,-0.0016980850368873768,1360,7,0.007331479063724033,0.5655672845865858,0.6484912204000203,4.394295101724478,9.14122708241485,7.870126802490851,0.06313373770377302,0.4872870436308454,150,1443,cuda,equity,-0.0016980850368873768,0.4,34.85535029626974,2.5,39,false,ftmo_100k
TSLA,ok,,0,H4,0.011179618712356837,1218,2,0.25697925278671213,0.5385863605179623,0.8761045543933019,4.093150258240585,0.010180252211791736,37.22256053956773,0.011678818249904716,0.5586659654928756,150,1822,cuda,equity,0.011179618712356837,0.4,5.424848163216258,2.5,39,false,ftmo_100k
UK100.cash,ok,,0,H4,0.0008501749555547559,1278,3,0.04517431379004647,0.9180888226505534,0.40539720792101963,0.00448372654049978,0.006579594849747364,0.5729647613263558,0.2341511025832956,0.7186517726755065,150,4046,cuda,index,0.0008501749555547559,0.0,1.2499516387771799,1.5,39,false,ftmo_100k
UKOIL.cash,ok,,0,H4,0.0036975222736307435,1582,6,0.021523683638696372,0.5915768541750612,0.9020899579594022,0.003764898364259288,0.00023868292101771141,2.6248275011127986,0.2661157613665045,0.6011903261919499,150,4258,cuda,commodity,0.0036975222736307435,0.0,2.669514148426352,3.0,39,false,ftmo_100k
UNIUSD,ok,,0,H4,0.008487159439090135,1716,8,0.5641272256008539,0.6767909469141575,0.4832844862048445,0.002755203362059061,1.3390573362926845,26.736147665341736,0.2994146063134453,0.805644813859713,150,5058,cuda,crypto,0.008487159439090135,6.5,3.007122266573492,8.0,39,false,ftmo_100k
UNI_USD,ok,,0,H4,0.015663356688957332,409,4,0.0043711660820288075,0.9456470306691919,0.6034977511226176,0.00032103398031082864,0.00015374826586010148,2.9304376517382464,0.11204622098801367,0.9092500980523279,150,487,cuda,index,0.015663356688957332,3.0,4.953355898621504,3.0,39,false,ftmo_100k
US100.cash,ok,,0,H4,0.001511214854033006,387,5,0.5088651407658323,0.544204573938578,0.6222614606954348,0.018793699550400243,0.004083025897557878,11.178762870464992,0.045292852748316514,0.5337423462996128,150,4446,cuda,index,0.001511214854033006,0.0,0.6170104162588879,1.5,39,false,ftmo_100k
US2000.cash,ok,,0,H4,0.0010882958308375242,180,7,0.41464368668184026,0.9096254280941808,0.6343200330565707,1.013790592818746,0.0002517177230291464,56.78756766270618,0.2532305296521364,0.8232198718193555,150,6701,cuda,index,0.0010882958308375242,0.0,4.231470435976748,1.5,39,false,ftmo_100k
US30.cash,ok,,0,H4,0.0008899612373324933,1628,8,0.025579018566120323,0.7821326948676472,0.6447426544315364,7.126617906583072,10.659809011173754,0.40281340442711844,0.14248556102575252,0.6421600299644584,150,5882,cuda,index,0.0008899612373324933,0.0,0.46132404858020365,1.5,39,false,ftmo_100k
US500.cash,ok,,0,H4,0.0008836234285895287,459,5,1.2236430535983254,0.7310551778423364,0.83010963526414,1.7587760444219256,0.05847430191108865,0.811467194476242,0.09021148648385928,0.9939812710753719,150,4424,cuda,index,0.0008836234285895287,0.0,1.0255621362465517,1.5,39,false,ftmo_100k
USDCAD,ok,,0,H4,-0.0005180001400269605,1711,8,0.0061287568358569305,0.6599178326192365,0.5415499831516783,0.0001354449713826615,0.00009300061934389762,7.44294082819621,0.2996511949224628,0.8592596703318347,150,16862,cuda,forex,-0.0005180001400269605,3.0,0.44146537072016967,3.0,39,false,ftmo_100k
USDCHF,ok,,0,H4,-0.0005073211634791868,888,4,0.012605913586113376,0.656892066197466,0.6554609134813816,0.009747749357772497,0.000011828136944047325,12.87445007981108,0.06162449241671731,0.5260027910719814,150,16837,cuda,forex,-0.0005073211634791868,3.0,0.7565059511809059,3.0,39,false,ftmo_100k
USDCNH,ok,,0,H4,-0.0008739877434793884,1543,3,1.37457146706647,0.8613111007806056,0.6493205149108965,0.0027105634591469904,28.393835984380562,2.1957490530336274,0.016968955039342468,0.9394808314937748,150,746,cuda,forex,-0.0008739877434793884,3.0,0.9582501518960304,3.0,39,false,ftmo_100k
USDJPY,ok,,0,H4,-0.00045166779381515814,1064,3,0.001967420492100946,0.9267692572239581,0.4041104998642246,2.7228025294762364,0.012204069775670614,1.6785289862010417,0.010844127822688444,0.5515449839188244,150,16585,cuda,forex,-0.00045166779381515814,3.0,0.46319425374287954,3.0,39,false,ftmo_100k
USDSEK,insufficient_rows,,,,,,,,,,,,,,,,410,,forex,,,,,,,ftmo_100k
USDZAR,ok,,0,H4,-0.00095881137082101,300,7,0.0012260164780600183,0.5387826174307297,0.740832306070108,0.00004766020213204464,0.010131500190084594,5.403251436596438,0.008563718355568267,0.6586108142831759,150,1698,cuda,forex,-0.00095881137082101,3.0,5.590768076489541,3.0,39,false,ftmo_100k
USD_CAD,ok,,0,H4,0.00007616910627521242,1674,3,0.0029138147940970817,0.7156322279816909,0.8178617489996943,0.009755234541623343,0.0006334309517096832,0.6432702953349583,0.10283646010846678,0.7928835685475248,150,16862,cuda,forex,0.00007616910627521242,0.5,0.44146537072016967,1.5,39,false,ftmo_100k
USD_CHF,ok,,0,H4,0.00001600407648366621,1067,4,0.011039874454019886,0.5358959122934778,0.521854741036255,0.030453062632612306,0.05011381047590347,17.000471444820647,0.28735520987032076,0.7450578416534891,150,16837,cuda,forex,0.00001600407648366621,0.5,0.7565059511809059,1.5,39,false,ftmo_100k
USD_CNH,ok,,0,H4,-0.0006239877434793882,392,7,0.022993324792266005,0.6493184170843216,0.6857585098000307,0.0012466317931968838,0.022738163116006075,2.084580638245104,0.03346690160977401,0.7487585773521432,150,746,cuda,forex,-0.0006239877434793882,0.5,0.9582501518960304,3.0,39,false,ftmo_100k
USD_CZK,ok,,0,H4,-0.000878223518134283,1985,6,0.0019080025238369432,0.5628421566532,0.8392616109060287,0.00007584906301335523,38.921725785618,37.48305430492053,0.24838560234803989,0.5806323629056924,150,1677,cuda,forex,-0.000878223518134283,0.5,6.360799681516182,3.0,39,false,ftmo_100k
USD_HKD,ok,,0,H4,-0.0006546130353584429,670,6,0.42416265100809575,0.6487750905289392,0.5790663233418476,0.008972178633364178,0.02339335280343961,3.9853957813192658,0.017246645981317414,0.7351017481701031,150,1569,cuda,forex,-0.0006546130353584429,0.5,0.5024261385259028,3.0,39,false,ftmo_100k
USD_HUF,ok,,0,H4,-0.0006759922867208305,856,4,0.025248393758862002,0.9026495494121574,0.627927718662072,0.00004965283923907792,0.015831051731195363,4.259884364004295,0.16466526060768097,0.39860547037925353,150,1650,cuda,forex,-0.0006759922867208305,0.5,5.325774870476243,3.0,39,false,ftmo_100k
USD_ILS,ok,,0,H4,-0.0007384813010536166,555,4,0.008974651261747454,0.6750335906851394,0.7091802367320196,0.000020743411225731823,43.79651847214747,21.15797531985192,0.010683690457429116,0.8282329602079681,150,1646,cuda,forex,-0.0007384813010536166,0.5,6.334629148434509,3.0,39,false,ftmo_100k
USD_JPY,ok,,0,H4,0.0002166663540893451,376,2,0.010827379855718237,0.8459652737815908,0.6343714438539775,0.00008198140227370899,0.0002454264008486965,0.7063877523547787,0.04332585817276565,0.5623455412252074,150,16585,cuda,forex,0.0002166663540893451,0.5,0.46319425374287954,1.5,39,false,ftmo_100k
USD_MXN,ok,,0,H4,-0.0005379753333461129,1424,7,0.030944532921524767,0.6680528000060155,0.5642216093367486,13.48537611353735,0.00019851235449381207,35.7584775284447,0.02910500392625605,0.7392192454901501,150,1673,cuda,forex,-0.0005379753333461129,0.5,2.5872633776032954,3.0,39,false,ftmo_100k
USD_NOK,ok,,0,H4,-0.00033427774807743654,1452,8,0.0030394602876757295,0.5129828949706732,0.7470864592162152,0.0027876535305707117,0.0025093656231537785,0.5281148929277075,0.20592288534937922,0.5369452846684294,150,1591,cuda,forex,-0.00033427774807743654,0.5,4.624291193694986,3.0,39,false,ftmo_100k
USD_PLN,ok,,0,H4,-0.000668471456188201,263,4,0.5159910621991232,0.527986695124942,0.6101505125592651,0.0096941544526416,0.025437363274235316,1.400596828607569,0.23627793873763098,0.6860760031839368,150,1631,cuda,forex,-0.000668471456188201,0.5,5.008640596830354,3.0,39,false,ftmo_100k
USD_SEK,insufficient_rows,,,,,,,,,,,,,,,,410,,forex,,,,,,,ftmo_100k
USD_SGD,ok,,0,H4,-0.0006644154112598315,694,3,0.008229401793354685,0.6565645638937342,0.5216825603910313,0.00037821158610708944,0.000980814627507027,9.07326018461247,0.07452224631584835,0.5544950900752621,150,762,cuda,forex,-0.0006644154112598315,0.5,2.227881553525803,3.0,39,false,ftmo_100k
USD_ZAR,ok,,0,H4,-0.0007088113708210102,190,6,0.012475466375052584,0.7861815435100534,0.4159466940583555,2.6396580925536868,0.004479606569861659,31.12501230382292,0.061019323418209176,0.6249535466021017,150,1698,cuda,forex,-0.0007088113708210102,0.5,5.590768076489541,3.0,39,false,ftmo_100k
USOIL.cash,ok,,0,H4,0.0036319740324739806,1818,7,0.015312364341925047,0.5209662400974947,0.3971520445917019,0.000124600261778203,0.0003657540079083904,2.462592256494164,0.2737606311825896,0.9682618732291915,150,4420,cuda,commodity,0.0036319740324739806,0.0,3.8842996607713105,3.0,39,false,ftmo_100k
V,ok,,0,H4,0.0034547179887448273,1129,3,2.3381876025374773,0.4259121711027177,0.847368884343349,0.0034020935968711833,0.019429696086573724,3.942930013045941,0.2830241807109493,0.44429270719358455,150,1500,cuda,equity,0.0034547179887448273,0.4,5.641430666816785,2.5,39,false,ftmo_100k
VECUSD,ok,,0,H4,0.0024035284042883682,348,7,0.9298748984371186,0.45813902899363834,0.677644209368713,63.46497691150543,17.444275630678288,7.570486927867683,0.06045458862906923,0.40277925150187266,150,5271,cuda,crypto,0.0024035284042883682,6.5,8.940545373267405,8.0,39,false,ftmo_100k
VOWG_p,ok,,0,H4,-0.000951086687593349,105,3,0.007511440763356409,0.5155542126691588,0.5362683209160576,26.420813027074246,2.3056380379600023,0.33462139208853575,0.11484616436419828,0.971032937804259,150,2514,cuda,equity,-0.000951086687593349,0.4,28.754700287545997,2.5,39,false,ftmo_100k
WHEAT.c,ok,,0,H4,-0.0016380268553583368,1842,3,0.010688937894752537,0.7608896122987154,0.5110105579788481,4.603226370112781,9.814299848943842,63.89323848328712,0.02010640647847324,0.6006044130410796,150,2360,cuda,commodity,-0.0016380268553583368,0.0,20.56471356291808,4.0,39,false,ftmo_100k
WMT,ok,,0,H4,0.0018238663925496303,1515,6,0.04852321195821679,0.6386908812909383,0.8525684221360801,0.9761892240577872,0.000011689291625556058,2.9217586863974683,0.011102423252139311,0.8974372441752598,150,1447,cuda,equity,0.0018238663925496303,0.4,10.352454002164553,2.5,39,false,ftmo_100k
XAG_AUD,ok,,0,H4,0.001988353996126889,855,4,2.166226345476215,0.6724358737388407,0.40143948324551526,42.74393177669886,0.004664139387350912,16.465548739328362,0.007028014194954928,0.36501067993408143,150,4127,cuda,commodity,0.001988353996126889,0.13999999999999999,4.254011769432723,2.0,39,false,ftmo_100k
XAG_EUR,ok,,0,H4,0.0028086753002903716,1266,3,0.021832620110108777,0.469665333302914,0.5656174266897822,0.006474966684462171,0.28725205684570077,3.343467391546561,0.1481816022815701,0.9090872112939358,150,4119,cuda,commodity,0.0028086753002903716,0.13999999999999999,4.6937338652900165,2.0,39,false,ftmo_100k
XAG_USD,ok,,0,H4,0.006562793197151423,1111,5,0.08010941514464542,0.7418382982228333,0.3768285501478163,0.00013375484305507514,0.017070722844955533,17.947589565101453,0.027921293800813016,0.9562887416212338,150,438,cuda,commodity,0.006562793197151423,0.13999999999999999,5.501726930953536,2.0,39,false,ftmo_100k
XAU_AUD,ok,,0,H4,0.00133052382365299,1567,8,0.010023017252212926,0.475963853936046,0.39180012783031126,0.003964364500143731,0.014814323157196883,1.017813830641533,0.052623202759002,0.4514044111648032,150,4121,cuda,commodity,0.00133052382365299,0.13999999999999999,0.9856950998623384,2.0,39,false,ftmo_100k
XAU_EUR,ok,,0,H4,0.0014332064344182171,1819,3,0.21792722749931162,0.42873378871441065,0.7686029908559743,0.0032772681068078536,0.00476485110689736,3.1181257711864734,0.29884102255710565,0.6480045209139335,150,4173,cuda,commodity,0.0014332064344182171,0.13999999999999999,1.5861525507535226,2.0,39,false,ftmo_100k
XAU_USD,insufficient_rows,,,,,,,,,,,,,,,,413,,commodity,,,,,,,ftmo_100k
XCU_USD,ok,,0,H4,0.0017707492334158293,1724,2,0.014252950351034991,0.8250180663019729,0.905136973767469,0.00016687063429997155,0.00012251316059538734,1.0051343084045645,0.22712839426320405,0.562697675949754,150,867,cuda,commodity,0.0017707492334158293,0.13999999999999999,8.195347277841915,2.0,39,false,ftmo_100k
XLMUSD,ok,,0,H4,0.0030291831536982416,1610,6,0.12066840325838679,0.40810598443913615,0.5311933723416328,0.16213085277540473,0.20133738503883464,6.07917977301421,0.07273297447010477,0.7957217069352901,150,7486,cuda,crypto,0.0030291831536982416,6.5,3.174099349309284,8.0,39,false,ftmo_100k
XLM_USD,ok,,0,H4,0.012153387969385634,1812,6,0.5276519338629173,0.547860709555141,0.41654139650968247,0.0008541480019407945,0.000025134096399003004,2.3285609517364296,0.29982856850370576,0.9541274491061573,150,525,cuda,index,0.012153387969385634,3.0,8.12237714904623,3.0,39,false,ftmo_100k
XMRUSD,ok,,0,H4,-0.008625897909847715,212,6,4.037387302196143,0.6996145034730958,0.35078271758489943,44.004664082299854,0.19376526663629035,71.88359851815746,0.0780457342052252,0.3813087034979845,150,7651,cuda,crypto,-0.008625897909847715,6.5,93.95285275025574,8.0,39,false,ftmo_100k
XPD_USD,insufficient_rows,,,,,,,,,,,,,,,,387,,commodity,,,,,,,ftmo_100k
XPT_USD,insufficient_rows,,,,,,,,,,,,,,,,394,,commodity,,,,,,,ftmo_100k
XRPUSD,ok,,0,H4,-0.001837044753073285,1780,4,0.19178635431272645,0.5233155349448907,0.5578709657677495,0.007636926482847459,0.0662623909889147,2.145672648951201,0.23347383973196234,0.9814415099218202,150,8146,cuda,crypto,-0.001837044753073285,6.5,40.337219152111686,8.0,39,false,ftmo_100k
XRP_USD,ok,,0,H4,0.01305444278994232,1146,8,0.006693509995639893,0.5274476074352731,0.9485293086409643,0.0006679973996135184,0.13981591494024348,0.3233492846109261,0.22070740307631068,0.9939859868515636,150,494,cuda,index,0.01305444278994232,3.0,2.033398571538408,3.0,39,false,ftmo_100k
XTZUSD,ok,,0,H4,-0.003410595729039882,821,8,0.17991948393809276,0.6952559244071794,0.3043083453398517,37.4740683689667,17.64924099656866,2.4016898961902524,0.018117079975518036,0.5464240487936729,150,4996,cuda,crypto,-0.003410595729039882,6.5,49.54582989265075,8.0,39,false,ftmo_100k
ZM,ok,,0,H4,0.008791632073595056,421,3,0.013827218482843169,0.4195109466341677,0.9351241512106415,0.000032889116541728595,0.034085106600460796,0.9620023297646428,0.2981857686702976,0.979138973702506,150,1412,cuda,equity,0.008791632073595056,0.4,16.139444803099007,2.5,39,false,ftmo_100k
