symbol,timeframe,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device,spread_bps,slippage_bps,total_cost_bps
AUDNZD,M5,2026,1,2024-2025,10145,1,0.0,0.0,0.0,0.0,0.0,cuda,1.081100560369538,5.0,9.081100560369538
