trade_num,equity
0,100000.0
1,100033.78125616178
2,100067.57392405624
3,100101.3780075384
4,99948.95771941099
5,100034.53285978721
6,99891.45798292896
7,99965.01971248086
8,99843.10103407418
9,99976.3343568711
10,99840.74681415388
11,99698.23117593907
12,99758.25448799005
13,99597.9118091771
14,99686.49432905886
15,99980.7671893259
16,99857.05503487051
17,99883.69297801828
18,99746.13568148838
19,99610.87101557801
20,99475.65243570188
21,99359.88649332298
22,99377.3833230522
23,99373.44463417646
24,99262.56153891598
25,99307.97926427242
26,99181.2512429122
27,99064.49028738776
28,99102.87681898409
29,98997.99319234115
30,99073.94598117651
31,98959.89247743851
32,98847.9872845929
33,98736.49362859385
34,98816.72614885174
35,98700.71876213614
36,98581.95397680323
37,98468.021780206
38,98355.3116801574
39,98241.00251605656
40,98282.4708267586
41,98158.00987165878
42,98306.31202499324
43,98183.8712871235
44,98064.16415220375
45,97948.31961356595
46,97987.75894853001
47,98038.52923350436
48,98104.61699484012
49,97986.45046947352
50,98019.4854693884
51,97893.31878109026
52,97903.58801282854
53,97785.60114828766
54,97670.31029403003
55,97555.11126065727
56,97430.54747427348
57,97303.18844840473
58,97391.72442461402
59,97553.22618238909
60,97395.11461589315
61,97237.30957767936
62,97093.53544055505
63,96973.23225330416
64,96851.2106572323
65,96714.22291109056
66,96571.90383066349
67,96426.7631672458
68,96278.94198176272
69,96136.61137965364
70,96020.52140022705
71,95912.07442996929
72,95801.86860438381
73,95867.88911109949
74,95953.90776319997
75,95820.55997465273
76,95884.6523410137
77,95949.44972616949
78,95806.04891390528
79,95672.71522656127
80,95546.62420293385
81,95418.91320632563
82,95289.43698619108
83,95151.89164207542
84,95207.06579814349
85,95074.38900524998
86,95152.82131099536
87,95022.15321497523
88,94889.6814495264
89,94755.37158006114
90,94621.19413918674
91,94506.24816088851
92,94535.44984666558
93,94406.19383908513
94,94451.5594856454
95,94325.194148434
96,94183.73563679752
97,94033.60731983441
98,93888.96265623199
99,93966.33852778733
100,94057.96752764842
101,93924.9450696291
102,94007.12067293529
103,94075.00278289526
104,93948.85737403929
105,93974.27988081238
106,93872.5298830995
107,93760.15963570797
108,93622.54881576954
109,93472.5094700592
110,93324.12891378667
111,93570.81422552445
112,93736.97877371198
113,93986.19377441831
114,94081.57281313669
115,93943.74254692375
116,93810.8509907781
117,93688.51374280346
118,93757.57697211
119,93817.91091092711
120,93680.16667166448
121,93807.73008889196
122,93981.00619335838
123,94139.94822123331
124,94219.07267996232
125,94242.86542521222
126,94104.78333663267
127,93963.1228561018
128,93815.58064686722
129,93669.47922187852
130,93516.09909779573
131,93379.01886254206
132,93243.01952071323
133,93115.48088013718
134,92996.70229676676
135,92876.6537309292
136,92742.40004906624
137,92603.19539721911
138,92469.88356661706
139,92522.71441183065
140,92372.13851085167
141,92222.7833821633
142,92456.64198962518
143,92313.52563651977
144,92388.4846719817
145,92242.92377343483
146,92325.87817490868
147,92195.89660498025
148,92066.39588877613
149,92177.12050354447
150,92069.36056950351
151,91960.62246427343
152,92012.99814460748
153,91895.5070645809
154,91984.48713313726
155,91855.67486966589
156,91723.2808008447
157,91586.83517918421
158,91822.49947176487
