trade_num,equity
0,100000.0
1,91675.9449642331
2,84044.78885085096
3,66580.61130312804
4,57772.832557523405
5,57689.06629904436
6,71606.57189982422
7,71502.74776060469
8,87365.33775319629
9,72768.36662148523
10,59182.076733153495
11,49178.975109883504
12,40629.57486503891
13,35146.84234809256
14,39314.80679011
15,41472.50920653473
16,47180.43633554583
17,51884.6850875953
18,47522.32830912425
19,54541.15227074686
20,49559.629102722174
21,45327.16703669906
22,40602.056109140176
23,42667.39532318222
24,42605.53081166272
25,38724.053483713826
26,38667.906521034725
27,38611.840967225166
28,38218.47508178964
29,36173.19191692642
30,33818.40930926901
31,31314.113264380278
32,35462.19764963792
33,48689.77858109944
34,44943.99959191986
35,47418.61450482498
36,47349.8610831302
37,49122.95911648916
38,46169.38545091838
39,47385.81010873524
40,58401.66968677826
41,53429.31988748583
42,48546.69445492232
43,50301.19085581643
44,45391.28357619704
45,40276.37527407691
46,46473.112445513514
47,46405.72993063404
48,43215.964146704835
49,43153.3042516836
50,40198.89505163831
51,40140.609679701345
52,42215.209981238564
53,38842.586367610245
54,43608.74794787938
55,43545.51854591242
56,41274.33139211403
57,39439.4192337979
58,37464.60742012069
59,38416.828552554674
60,47755.69177478461
61,59059.86993556652
62,70953.18122483541
63,70872.0715562018
64,67401.59824609412
65,68347.81170368023
66,65476.33499395666
67,62802.20654901476
68,59654.725789589946
69,55910.2064208083
70,55829.1408300222
71,52298.103442038075
72,49221.663819262554
73,46082.46185307539
74,46015.64575214954
75,41026.57000480276
76,40967.0845664852
77,37952.7658331412
78,31533.303305604764
79,33499.474610958416
80,31348.370840287993
81,31982.06106665971
82,29372.090663010076
83,32203.10879169341
84,32156.41670796724
85,28777.280523667538
86,26469.63959223967
87,26431.260607277785
88,27837.440780960136
89,27797.078587232983
90,26255.954951891374
91,27248.878919637627
92,30052.798110848853
93,26178.298590402184
94,24092.5891410639
95,21367.39965196924
96,20300.570114487302
97,18967.8819839541
98,17726.29740397987
99,16394.927004308916
100,15114.606740377509
101,14125.345024466735
102,14136.89156952665
103,13700.081185222234
104,13260.096522689162
105,13240.870380857346
106,13221.67211548398
107,12968.845483745275
108,14168.930057933894
109,25999.192217761094
110,25205.116096246078
111,24687.437842539373
112,25161.29771675598
113,24423.750260279823
114,24388.337660849233
115,23903.76825287561
116,23339.61315778597
117,22623.247038364254
118,23182.285955601263
119,23381.503593917736
120,22811.948898545128
121,22778.87328976407
122,22363.046361612218
123,22979.412219184363
124,22408.631154642215
125,21672.982099520203
126,21641.557906864382
127,21113.075724258157
128,21082.46335370068
129,21816.56775471598
130,23641.791859424957
131,24737.05703520576
132,23692.485577903706
133,24020.12500627149
134,23985.29763307716
135,25220.413546799904
136,24545.032473628577
137,26454.023252899162
138,29149.885736401404
139,28245.562073652785
140,28641.02575198676
141,28536.89833544923
142,27644.3750807093
143,26843.075323354904
144,26124.35639790069
145,25280.16993061536
146,24182.507152340517
147,22901.67631546195
148,22650.884554532393
149,23554.61949397205
150,24913.06713839607
151,26546.955610455952
152,26508.464523087456
153,25743.360513867334
154,25048.108487796788
155,25011.790615933558
156,26357.05493981375
157,27048.79244200761
158,26206.095397148492
159,26168.09853143175
160,26555.84489625117
161,27201.64868589823
162,26513.962648073106
163,25793.10976091141
164,25264.458794841088
165,24711.52513055388
166,24675.695279223044
167,24128.206904372397
168,24357.597786202874
169,25353.84784675328
170,24664.625665725096
171,24580.751043203614
172,24962.52246483647
173,25418.279589839058
174,24716.432015532013
175,24089.468695265743
176,24054.540778942075
177,23278.752578490785
178,22634.41501415872
179,21775.601733683827
180,20686.906436660414
181,18765.664590246994
182,20518.345201154207
183,20794.492104241068
184,20764.3416559519
185,21902.123324608285
186,21870.366894424213
187,21321.024189092983
188,21290.110308914383
189,20461.593382589544
190,23524.952432366685
191,24799.56954862567
192,26258.597383380682
193,26220.52439373588
194,25267.07107369567
195,24938.321420828765
196,24355.356067240013
197,25096.62227544541
198,25660.318251235647
199,25061.852781741276
200,24287.20343879606
201,24530.94193535072
202,23910.832596530243
203,26033.149034327067
204,26420.74736815772
205,25774.762575486322
206,25256.546281933457
207,25219.92619095845
208,25631.04844643491
209,24945.523631570275
210,24303.66517689492
211,23634.076585588326
212,23760.170374497433
213,24594.589378506582
214,24558.92907521412
215,23928.187597590655
216,23229.159702019515
217,23605.30471451512
218,23002.998743710952
219,22969.64612703528
220,23481.359603656827
221,23447.313399741848
222,22748.736484596335
223,23740.021623562294
224,23705.600379188698
225,24658.426789136993
226,25373.711142999833
227,24908.516841312645
228,24378.993780190132
229,24621.097071607415
230,25079.241691689014
231,24659.269912645927
232,24211.27170450635
233,23718.75790114666
234,23684.367487569983
235,22964.042436285374
236,22206.96289918636
237,22174.764474565312
238,22142.612735236296
239,22110.50761350915
240,21784.44098477336
241,21302.77984106751
242,22611.36831202639
243,21886.68819372126
244,22047.381884208
245,21484.73385177906
246,21321.601199041725
247,20933.726994457786
248,20481.739787879254
249,20685.865554786404
250,21922.3998830988
251,21939.18020144596
252,21675.366728786357
253,21420.45931614346
254,21122.7072588699
255,20788.176046943638
256,21243.067017084177
257,21212.266168936927
258,20933.603876163146
259,20650.26267469208
260,20620.32134821919
261,20174.443210066867
262,20145.191786001367
263,20457.51846375607
264,20064.944534363352
265,19510.13875104401
266,19923.56522171728
267,20205.345025898107
268,20176.04879652572
269,19697.507180395445
270,20566.716371702823
271,20198.686013394075
272,20169.39943908858
273,19690.384509020867
274,19661.834933635375
275,19633.326752985184
276,20221.759297848854
277,20706.054709565404
278,20298.61054281727
279,19924.50366859365
280,20745.19928442354
281,20715.120307012694
282,20114.689132589396
283,20620.174030874783
284,21089.116232418866
285,21058.53860132106
286,21334.11167087071
287,21303.178814828665
288,20987.542248963877
289,20643.990526422916
290,20222.186888912263
291,21630.854495728716
292,21706.851824403566
293,21334.047286614048
294,21303.11452392433
295,22272.305253875467
296,21872.064203327056
297,22150.00208806564
298,22421.536278369887
299,22520.85113179836
300,22240.978754416665
301,22581.72685297705
302,22724.546471583915
303,23240.9337934612
304,23207.236188873456
305,22768.15395202602
306,22926.888569102368
307,22893.646306450843
308,22489.643980297365
309,22063.660409695338
310,22031.669762897258
311,21517.023118798777
312,20974.45832783063
313,21133.555378225115
314,21102.913313710953
315,21022.951557035496
316,20992.469859736586
317,20929.266869468975
318,20635.839936467484
319,20327.30248479637
320,20749.194800915553
321,20719.110030306547
322,21376.060703664527
323,21758.468493726366
324,21518.436956380352
325,21144.53923063867
326,21413.46979424196
327,21052.253667714922
328,21174.191585641256
329,21643.1186298315
330,21242.836277019393
331,20787.95106396977
332,20774.85000122091
333,21016.446822487324
334,21193.559195224127
335,21216.714183449923
336,21185.95154492779
337,20888.718151468398
338,21414.681582978905
339,21850.71834739954
340,22686.741830385155
341,22244.430109906443
342,22459.037492025745
343,22068.082000416474
344,21693.149586078613
345,21238.45115890277
346,20699.760467760083
347,21230.563156918328
348,21592.904318963796
349,21901.881924155878
350,21870.12584398429
351,21563.101936550804
352,21200.271992413112
353,20641.567609923288
354,19912.565773301376
355,19883.69405180691
356,18831.659295551723
357,18588.392767929352
358,18142.40594243511
359,18116.100819450312
360,17647.32298329624
361,17079.67884646233
362,16562.215728013154
363,15824.087790087926
364,16209.31704249959
365,16185.814752910466
366,16429.56405958748
367,17108.08911311332
368,16802.96855401589
369,16778.605514420946
370,16302.50341652529
371,16514.243230279077
372,16288.877760670674
373,16756.831636746254
374,17009.668289258574
375,17671.436367849885
376,17083.868920375757
377,16458.497077842057
378,16434.633495958195
379,15925.545140259637
380,15902.454298568426
381,15465.056940963499
382,15031.019099420428
383,15226.834227843847
384,15204.756464381631
385,14831.55516986658
386,14937.305306591734
387,14713.005986079139
388,14449.80079972367
389,14163.191235349328
390,13764.232239022145
391,13355.761610015483
392,13336.396761008034
393,13811.37400202573
394,13791.348549345139
395,13991.248882164178
396,13667.676625274591
397,13800.213408326286
398,13571.448195585459
399,13151.462646890164
400,14219.123203485222
401,14965.306155050335
402,14943.607587607692
403,15504.142070131416
404,15481.662231171653
405,15225.953611193063
406,14968.944673245122
407,15171.244793282884
408,15470.722938930563
409,15104.14979817778
410,15082.249917903766
411,14778.928738581646
412,14225.814573477244
413,14460.598264368193
414,14005.52935905696
415,13627.040513277085
416,14065.36894498861
417,13758.332405074678
418,14262.933426553183
419,14036.834463428046
420,14175.156435256431
421,13890.182681642507
422,14791.301297003061
423,14427.141059728445
424,14296.275364598936
425,14999.895525297767
426,14674.970295240362
427,14870.58976022182
428,14651.145103086774
429,14312.713180887617
430,14073.653285571827
431,14179.295380122447
432,13833.275661994687
433,13813.21845355574
434,13514.249838785527
435,13305.305843523143
436,13537.097247852309
437,13517.469475819658
438,13199.798623148079
439,12818.087696000215
440,13497.05528473874
441,14412.956720165756
442,14392.059017826743
443,14124.503179153266
444,14568.525205197102
445,15002.958718907637
446,14647.869685553576
447,14228.725682462233
448,13762.789809724098
449,14749.784222026095
450,14728.398145163374
451,14754.13438758794
452,14438.481228529015
453,14135.937078774667
454,14422.231111293995
455,14032.103528010835
456,13690.26014706421
457,13670.41030035672
458,13352.6755022576
459,13031.939743890222
460,13467.246310265526
461,13256.602006711182
462,13458.658028388252
463,13739.223582877372
464,14328.432681828059
465,14307.657532982266
466,14784.22136896751
467,14397.471594213239
468,14618.274358965733
469,14312.428079935618
470,14596.185608817665
471,15035.22056260918
472,15013.420624538237
473,15501.475122849786
474,16474.44590600761
475,17630.182434669776
476,17194.37084532177
477,16806.500225818676
478,16782.132065565456
479,16944.94600449567
480,17789.77211389152
481,17108.948144449216
482,16489.53738240389
483,15837.175799089175
484,15814.213086290842
485,15223.401069306929
486,14665.485940097898
487,14556.284280647887
488,16034.051705672317
489,17962.778904216564
490,17296.32785968317
491,16583.426990841494
492,17134.507834194806
493,18131.44474737533
494,17751.738126041557
495,17283.360339658044
496,16829.29832452396
497,17736.363670547147
498,17195.143838521664
499,18573.253847484975
