trade_num,equity
0,100000.0
1,99355.79410536001
2,99344.74119260209
3,98549.56060830408
4,97751.09348180812
5,96912.68783605788
6,96595.13864846255
7,95833.98567014639
8,94949.87429230784
9,99640.43584076615
10,98691.43797835159
11,98368.06044489946
12,97429.59314340763
13,96551.84858655736
14,96235.48174374155
15,95246.60526441912
16,94274.83385365791
17,93965.92799654706
18,93658.03431654283
19,92716.76232622412
20,96766.6453906341
21,95272.47112295986
22,97753.72714010556
23,97031.82373038348
24,96313.25510045893
25,95997.67004555311
26,95247.12692324101
27,94374.79771626918
28,94065.5643123317
29,93757.34415875791
30,93127.91446102198
31,92564.24902134675
32,91981.49806158803
33,91362.68053175493
34,90662.89365533896
35,90365.82287061367
36,89486.5473030998
37,90480.557231609
38,90184.08389995738
39,89888.58200834844
40,89265.41803466932
41,88623.44671951457
42,88333.0584934106
43,87676.69410809991
44,87048.68576267557
45,86763.45748078187
46,86479.16379281202
47,85862.06573726628
48,85580.72559668274
49,87141.2328686971
50,86855.70134210978
51,86571.10540307374
52,85920.46922476024
53,85638.93771625138
54,85121.93261417319
55,86104.85337471592
56,85528.76680670728
57,85003.64611473068
58,84725.1187168317
59,84163.56384358623
60,83550.09694496312
61,82772.56496586587
62,81855.7673858519
63,80924.71282012116
64,80305.50716956542
65,80042.37393974245
66,79514.45858697036
67,78955.33005097636
68,78696.6208821994
69,79969.62206779976
70,79320.98239593982
71,79061.07511154271
72,78565.0092979243
73,78307.57907456512
74,78050.9923605556
75,77433.95940208327
76,76824.40674041428
77,76572.67986653808
78,76001.51037333164
79,75752.47984478108
80,75504.26530270033
81,75256.8640733854
82,74738.45473545176
83,74243.74614096824
84,73695.73073326719
85,73454.25544302263
86,75300.01432608282
87,75053.28235621305
88,74470.3076462682
89,74226.29433675138
90,73685.83736476538
91,73107.20944189897
92,72505.52298766744
93,73842.75880938936
94,73251.57229845751
95,73011.55236099787
96,72480.77286187228
97,72243.27856620787
98,71686.48902920094
99,71084.37230150077
100,70425.3876487012
101,70194.62813585225
102,69964.62474170634
103,69735.37498872534
104,69243.71886070598
105,69016.8312656834
106,68574.0872903286
107,68349.3938451734
108,68125.4366423262
109,67704.87439072515
110,67285.2584372413
111,66868.31000022769
112,66649.20579426072
113,66430.81951660795
114,66213.14881486789
115,65996.19134434701
116,65608.48933859688
117,65229.26850577477
118,64871.858425724306
119,64659.29589752639
120,64447.42986283876
121,64236.258039494314
122,63762.083824166206
123,63266.53063342939
124,64583.708887354696
125,64134.9788140653
126,63924.83078418812
127,63715.37133634959
128,63187.244024911495
129,64720.81374023094
130,63986.759711279934
131,65514.412629331455
132,65055.89359612637
133,64618.49761058595
134,64134.77211872585
135,63634.76891290553
136,63426.259896982934
137,63218.43409262005
138,64095.78303424347
139,63575.206241281056
140,63366.89239152718
141,64529.122145172085
142,63967.50534867797
143,63342.968517351415
144,62749.67207881183
145,62544.06321752209
146,62339.12806499353
147,62134.86441371675
148,61710.48976024748
149,61508.28593815737
150,62313.6193362296
151,62109.439268189206
152,61736.33800913504
153,61362.873922621984
154,60979.43560640269
155,60779.6271946332
156,60381.15427740589
157,59972.640336727825
158,59567.844699472
159,59372.66158038319
160,59056.42172759524
161,58862.91436379568
162,58492.51669309083
163,58300.85705005505
164,57992.9711363404
165,57679.709969172
166,57405.09859940694
167,57217.00204743731
168,56944.392644679494
169,56666.08383906423
170,56480.408781555314
171,56144.39126407899
172,56490.83923158864
173,56932.56347683527
174,56746.015258191575
175,56396.60467309465
176,56211.812605131665
177,56931.297767432116
178,56602.668448344615
179,56417.20118102554
180,56150.87612334586
181,55876.809567669545
182,55601.898074767145
183,55868.87897213359
184,55685.81607783564
185,55321.472654956
