symbol,timeframe,status,cluster,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps,best_risk_pct
NZD_USD,H4,error,,,,,,,,,,,,,,,,,
NZD_USD,M15,error,,,,,,,,,,,,,,,,,
NZD_USD,M30,error,,,,,,,,,,,,,,,,,
PFE,H1,error,,,,,,,,,,,,,,,,,
PFE,H4,error,,,,,,,,,,,,,,,,,
PFE,M15,error,,,,,,,,,,,,,,,,,
PFE,M30,error,,,,,,,,,,,,,,,,,
RACE,H1,error,,,,,,,,,,,,,,,,,
RACE,H4,error,,,,,,,,,,,,,,,,,
RACE,M15,error,,,,,,,,,,,,,,,,,
RACE,M30,error,,,,,,,,,,,,,,,,,
SANUSD,H1,error,,,,,,,,,,,,,,,,,
SANUSD,H4,error,,,,,,,,,,,,,,,,,
SANUSD,M15,error,,,,,,,,,,,,,,,,,
SANUSD,M30,error,,,,,,,,,,,,,,,,,
SOLUSD,H1,error,,,,,,,,,,,,,,,,,
SOLUSD,H4,error,,,,,,,,,,,,,,,,,
SOLUSD,M15,error,,,,,,,,,,,,,,,,,
SOLUSD,M30,error,,,,,,,,,,,,,,,,,
SPN35.cash,H1,error,,,,,,,,,,,,,,,,,
SPN35.cash,H4,error,,,,,,,,,,,,,,,,,
SPN35.cash,M15,error,,,,,,,,,,,,,,,,,
SPN35.cash,M30,error,,,,,,,,,,,,,,,,,
TSLA,H1,error,,,,,,,,,,,,,,,,,
TSLA,H4,error,,,,,,,,,,,,,,,,,
TSLA,M15,error,,,,,,,,,,,,,,,,,
TSLA,M30,error,,,,,,,,,,,,,,,,,
UK100.cash,H1,error,,,,,,,,,,,,,,,,,
UK100.cash,H4,error,,,,,,,,,,,,,,,,,
UK100.cash,M15,error,,,,,,,,,,,,,,,,,
UK100.cash,M30,error,,,,,,,,,,,,,,,,,
UKOIL.cash,H1,error,,,,,,,,,,,,,,,,,
UKOIL.cash,H4,error,,,,,,,,,,,,,,,,,
UKOIL.cash,M15,error,,,,,,,,,,,,,,,,,
UKOIL.cash,M30,error,,,,,,,,,,,,,,,,,
UNIUSD,H1,error,,,,,,,,,,,,,,,,,
UNIUSD,H4,error,,,,,,,,,,,,,,,,,
UNIUSD,M15,error,,,,,,,,,,,,,,,,,
UNIUSD,M30,error,,,,,,,,,,,,,,,,,
US100.cash,H1,error,,,,,,,,,,,,,,,,,
US100.cash,H4,error,,,,,,,,,,,,,,,,,
US100.cash,M15,error,,,,,,,,,,,,,,,,,
US100.cash,M30,error,,,,,,,,,,,,,,,,,
US2000.cash,H1,error,,,,,,,,,,,,,,,,,
US2000.cash,H4,error,,,,,,,,,,,,,,,,,
US2000.cash,M15,error,,,,,,,,,,,,,,,,,
US2000.cash,M30,error,,,,,,,,,,,,,,,,,
US30.cash,H1,error,,,,,,,,,,,,,,,,,
US30.cash,H4,error,,,,,,,,,,,,,,,,,
US30.cash,M15,error,,,,,,,,,,,,,,,,,
US30.cash,M30,error,,,,,,,,,,,,,,,,,
US500.cash,H1,error,,,,,,,,,,,,,,,,,
US500.cash,H4,error,,,,,,,,,,,,,,,,,
US500.cash,M15,error,,,,,,,,,,,,,,,,,
US500.cash,M30,error,,,,,,,,,,,,,,,,,
USD_CHF,H1,error,,,,,,,,,,,,,,,,,
USD_CHF,H4,error,,,,,,,,,,,,,,,,,
USD_CHF,M15,error,,,,,,,,,,,,,,,,,
USD_CHF,M30,error,,,,,,,,,,,,,,,,,
USD_JPY,H1,error,,,,,,,,,,,,,,,,,
USD_JPY,H4,error,,,,,,,,,,,,,,,,,
USD_JPY,M15,error,,,,,,,,,,,,,,,,,
USD_JPY,M30,error,,,,,,,,,,,,,,,,,
USOIL.cash,H1,error,,,,,,,,,,,,,,,,,
USOIL.cash,H4,error,,,,,,,,,,,,,,,,,
USOIL.cash,M15,error,,,,,,,,,,,,,,,,,
USOIL.cash,M30,error,,,,,,,,,,,,,,,,,
V,H1,error,,,,,,,,,,,,,,,,,
V,H4,error,,,,,,,,,,,,,,,,,
V,M15,error,,,,,,,,,,,,,,,,,
V,M30,error,,,,,,,,,,,,,,,,,
VECUSD,H1,error,,,,,,,,,,,,,,,,,
VECUSD,H4,error,,,,,,,,,,,,,,,,,
VECUSD,M15,error,,,,,,,,,,,,,,,,,
VECUSD,M30,error,,,,,,,,,,,,,,,,,
XAG_AUD,H1,error,,,,,,,,,,,,,,,,,
XAG_AUD,H4,error,,,,,,,,,,,,,,,,,
XAG_AUD,M15,error,,,,,,,,,,,,,,,,,
XAG_AUD,M30,error,,,,,,,,,,,,,,,,,
XAG_EUR,H1,error,,,,,,,,,,,,,,,,,
XAG_EUR,H4,error,,,,,,,,,,,,,,,,,
XAG_EUR,M15,error,,,,,,,,,,,,,,,,,
XAG_EUR,M30,error,,,,,,,,,,,,,,,,,
XAG_USD,H1,error,,,,,,,,,,,,,,,,,
XAG_USD,H4,error,,,,,,,,,,,,,,,,,
XAG_USD,M15,error,,,,,,,,,,,,,,,,,
XAG_USD,M30,error,,,,,,,,,,,,,,,,,
XAU_AUD,H1,error,,,,,,,,,,,,,,,,,
XAU_AUD,H4,error,,,,,,,,,,,,,,,,,
XAU_AUD,M15,error,,,,,,,,,,,,,,,,,
XAU_AUD,M30,error,,,,,,,,,,,,,,,,,
XAU_EUR,H1,error,,,,,,,,,,,,,,,,,
XAU_EUR,H4,error,,,,,,,,,,,,,,,,,
XAU_EUR,M15,error,,,,,,,,,,,,,,,,,
XAU_EUR,M30,error,,,,,,,,,,,,,,,,,
XAU_USD,H1,error,,,,,,,,,,,,,,,,,
XAU_USD,H4,error,,,,,,,,,,,,,,,,,
XAU_USD,M15,error,,,,,,,,,,,,,,,,,
XAU_USD,M30,error,,,,,,,,,,,,,,,,,
XCU_USD,H1,error,,,,,,,,,,,,,,,,,
XCU_USD,H4,error,,,,,,,,,,,,,,,,,
XCU_USD,M15,error,,,,,,,,,,,,,,,,,
XCU_USD,M30,error,,,,,,,,,,,,,,,,,
XLMUSD,H1,error,,,,,,,,,,,,,,,,,
XLMUSD,H4,error,,,,,,,,,,,,,,,,,
XLMUSD,M15,error,,,,,,,,,,,,,,,,,
XLMUSD,M30,error,,,,,,,,,,,,,,,,,
