symbol,timeframe,year,thread,train_years,n_obs,n_trades,win_rate,sharpe,sortino,max_drawdown_pct,profit_factor,device,spread_bps,slippage_bps,total_cost_bps
BTCUSD,M5,2026,1,2024-2025,13129,217,0.47465437788018433,-0.7396276219090043,-2.028438924409577,-0.11197782155392089,0.8963811382449525,cuda,0.36974192536747785,8.0,11.369741925367478
CAD_CHF,H1,2026,1,2024-2025,822,66,0.30303030303030304,-11.255255072250401,-30.6623976415059,-0.10126158404067498,0.2309615584480925,cuda,1.9439809489868458,3.0,7.943980948986846
CAD_CHF,M1,2026,1,2024-2025,50083,0,0.0,0.0,0.0,0.0,0.0,cuda,1.9439809489868458,3.0,7.943980948986846
CAD_CHF,M15,2026,1,2024-2025,3293,26,0.23076923076923078,-10.651037955533669,-16.944276287432327,-0.04654147431054123,0.20845507457895035,cuda,1.9439809489868458,3.0,7.943980948986846
CAD_CHF,M30,2026,1,2024-2025,1644,51,0.3137254901960784,-9.83544021326288,-16.977920059036283,-0.06584670850450303,0.24470996461199074,cuda,1.9439809489868458,3.0,7.943980948986846
CAD_CHF,M5,2026,1,2024-2025,9909,10,0.8,7.515246780530875,4.928039294906704,-0.002835235068900155,3.075295046452638,cuda,1.9439809489868458,3.0,7.943980948986846
COTTON.c,H1,2026,1,2025-2025,237,0,0.0,0.0,0.0,0.0,0.0,cuda,62.36215681800845,5.0,70.36215681800846
COTTON.c,M1,2026,1,2025-2025,13320,0,0.0,0.0,0.0,0.0,0.0,cuda,62.36215681800845,5.0,70.36215681800846
COTTON.c,M15,2026,1,2025-2025,1055,0,0.0,0.0,0.0,0.0,0.0,cuda,62.36215681800845,5.0,70.36215681800846
COTTON.c,M30,2026,1,2025-2025,511,0,0.0,0.0,0.0,0.0,0.0,cuda,62.36215681800845,5.0,70.36215681800846
COTTON.c,M5,2026,1,2025-2025,3039,0,0.0,0.0,0.0,0.0,0.0,cuda,62.36215681800845,5.0,70.36215681800846
CAD_JPY,H1,2026,1,2024-2025,823,103,0.44660194174757284,-6.449746942745565,-12.77107566099268,-0.1238269788052434,0.3987681975248486,cuda,1.3967846018466021,3.0,7.396784601846602
CAD_JPY,M1,2026,1,2024-2025,50408,0,0.0,0.0,0.0,0.0,0.0,cuda,1.3967846018466021,3.0,7.396784601846602
CAD_JPY,M15,2026,1,2024-2025,3382,36,0.4166666666666667,-6.526922762359434,-12.204485311184676,-0.04154225475720197,0.38100326766798004,cuda,1.3967846018466021,3.0,7.396784601846602
CAD_JPY,M30,2026,1,2024-2025,1671,59,0.3728813559322034,-8.790918847542665,-13.678857773820749,-0.08177635719519771,0.2632612106260227,cuda,1.3967846018466021,3.0,7.396784601846602
CAD_JPY,M5,2026,1,2024-2025,10140,20,0.3,-6.020676062207551,-9.94245779637577,-0.021062398223093304,0.3944819720103677,cuda,1.3967846018466021,3.0,7.396784601846602
CHF_JPY,H1,2026,1,2024-2025,845,68,0.3382352941176471,-7.06152350097467,-20.56411722258863,-0.08702490199546642,0.3824274966296225,cuda,1.129288696712014,3.0,7.129288696712014
CHF_JPY,M1,2026,1,2024-2025,49770,0,0.0,0.0,0.0,0.0,0.0,cuda,1.129288696712014,3.0,7.129288696712014
CHF_JPY,M15,2026,1,2024-2025,3323,32,0.59375,0.6740435053520528,1.6101020873967502,-0.012123255898896068,1.1040436182472835,cuda,1.129288696712014,3.0,7.129288696712014
CHF_JPY,M30,2026,1,2024-2025,1659,43,0.3488372093023256,-9.42240869958646,-28.50584342993712,-0.05130160060387623,0.2838544811559483,cuda,1.129288696712014,3.0,7.129288696712014
CHF_JPY,M5,2026,1,2024-2025,9932,24,0.8333333333333334,11.790521501826833,13.153195231986656,-0.00424611530237029,4.583045188834607,cuda,1.129288696712014,3.0,7.129288696712014
DXY.cash,H1,2026,1,2025-2025,389,8,0.375,-10.598523751323631,-49.37284379500983,-0.012226962549651277,0.21381192629243426,cuda,2.7395453369373723,4.0,9.739545336937372
DXY.cash,M1,2026,1,2025-2025,24399,0,0.0,0.0,0.0,0.0,0.0,cuda,2.7395453369373723,4.0,9.739545336937372
DXY.cash,M15,2026,1,2025-2025,1609,4,0.75,14.292897900952802,0.0,-0.00004139292887661572,68.65820427970297,cuda,2.7395453369373723,4.0,9.739545336937372
DXY.cash,M30,2026,1,2025-2025,800,9,0.4444444444444444,-3.269395954676456,-6.7207831367661575,-0.0040275200720832904,0.6249037073678725,cuda,2.7395453369373723,4.0,9.739545336937372
DXY.cash,M5,2026,1,2025-2025,4875,2,0.5,-4.282181605492729,0.0,0.0,0.4477153357526153,cuda,2.7395453369373723,4.0,9.739545336937372
DOTUSD,H1,2026,1,2024-2025,1107,183,0.5300546448087432,-1.0559490907849003,-2.0018472208538944,-0.41040628043010585,0.8581974264928051,cuda,35.26093088857627,8.0,46.26093088857627
DOTUSD,M1,2026,1,2024-2025,69148,7,0.5714285714285714,-4.309086546188463,-4.584060594414294,-0.2948070787554298,0.4227235707308542,cuda,35.26093088857627,8.0,46.26093088857627
DOTUSD,M15,2026,1,2024-2025,4469,147,0.4421768707482993,-3.815149722154888,-7.679628452700582,-0.50424434044786,0.5791922350015679,cuda,35.26093088857627,8.0,46.26093088857627
DOTUSD,M30,2026,1,2024-2025,2225,197,0.4213197969543147,-3.5889660788367044,-8.271732811134871,-0.6400182758936257,0.5992454950249758,cuda,35.26093088857627,8.0,46.26093088857627
DOTUSD,M5,2026,1,2024-2025,13554,59,0.4067796610169492,-3.837526171977763,-7.880935254721401,-0.22871339459745832,0.5748277992132836,cuda,35.26093088857627,8.0,46.26093088857627
DOGEUSD,H1,2026,1,2024-2025,1093,213,0.5211267605633803,-0.8161639555173229,-1.5355177127498731,-0.3755261088028301,0.8873195964839916,cuda,25.193029928387073,8.0,36.19302992838708
DOGEUSD,M1,2026,1,2024-2025,68848,21,0.23809523809523808,-2.286739330109946,-3.416594829962184,-0.5900395564672967,0.5968086622964232,cuda,25.193029928387073,8.0,36.19302992838708
DOGEUSD,M15,2026,1,2024-2025,4369,185,0.3783783783783784,-4.657210819266512,-9.819437412084042,-0.6018453867233815,0.5143863205238697,cuda,25.193029928387073,8.0,36.19302992838708
DOGEUSD,M30,2026,1,2024-2025,2202,218,0.47706422018348627,-2.0923961258342145,-4.789902720302236,-0.5622269040482197,0.7309332926155188,cuda,25.193029928387073,8.0,36.19302992838708
DOGEUSD,M5,2026,1,2024-2025,13279,72,0.4166666666666667,-4.798957700585104,-6.237390283744514,-0.31647001507996997,0.45909233157760954,cuda,25.193029928387073,8.0,36.19302992838708
ETHUSD,H1,2026,1,2024-2025,1088,235,0.502127659574468,-1.3590586524825883,-3.0451987085860286,-0.3800591931441514,0.8235319999512262,cuda,12.383220370031541,8.0,23.38322037003154
ETHUSD,M1,2026,1,2024-2025,67217,32,0.40625,-2.0140134289288683,-3.0002283001363543,-0.13319382391340684,0.6587648172309445,cuda,12.383220370031541,8.0,23.38322037003154
ETHUSD,M15,2026,1,2024-2025,4310,233,0.41630901287553645,-3.600653763326929,-8.175641000033432,-0.5854752465522672,0.6019217963994378,cuda,12.383220370031541,8.0,23.38322037003154
ETHUSD,M30,2026,1,2024-2025,2180,274,0.4927007299270073,-0.9702522782987343,-2.4458290805004546,-0.3017721764300324,0.8632843565005848,cuda,12.383220370031541,8.0,23.38322037003154
ETHUSD,M5,2026,1,2024-2025,12963,224,0.39732142857142855,-5.605039028189958,-14.2803630698253,-0.5560418835282699,0.4660089423522994,cuda,12.383220370031541,8.0,23.38322037003154
EUR_AUD,H1,2026,1,2024-2025,816,72,0.5416666666666666,0.10302529589466046,0.2808910223804071,-0.032555756482406606,1.0155807680219822,cuda,0.9578894877276074,3.0,6.957889487727607
EUR_AUD,M1,2026,1,2024-2025,50233,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9578894877276074,3.0,6.957889487727607
EUR_AUD,M15,2026,1,2024-2025,3317,47,0.46808510638297873,-4.7492940882629435,-11.795102045154314,-0.03475367046456301,0.5135183623371963,cuda,0.9578894877276074,3.0,6.957889487727607
EUR_AUD,M30,2026,1,2024-2025,1635,52,0.3076923076923077,-8.396415013230436,-18.047084146858506,-0.06477901388687546,0.32008680117454885,cuda,0.9578894877276074,3.0,6.957889487727607
EUR_AUD,M5,2026,1,2024-2025,9926,17,0.5882352941176471,1.4527656508507172,2.796586439627029,-0.007853819045248844,1.2301314711702485,cuda,0.9578894877276074,3.0,6.957889487727607
EUR_CAD,H1,2026,1,2024-2025,816,44,0.5,-3.006980388471945,-8.137157733457462,-0.01821663048367539,0.6630740589116455,cuda,1.0203491634828765,3.0,7.0203491634828765
EUR_CAD,M1,2026,1,2024-2025,50135,0,0.0,0.0,0.0,0.0,0.0,cuda,1.0203491634828765,3.0,7.0203491634828765
EUR_CAD,M15,2026,1,2024-2025,3292,7,0.2857142857142857,-15.68406917406752,-62.711810979359896,-0.007403847679059217,0.1068284210017837,cuda,1.0203491634828765,3.0,7.0203491634828765
EUR_CAD,M30,2026,1,2024-2025,1658,23,0.391304347826087,-6.003566351898789,-16.453530796991686,-0.013766052165459008,0.43748350433046707,cuda,1.0203491634828765,3.0,7.0203491634828765
EUR_CAD,M5,2026,1,2024-2025,9811,5,0.6,-1.1278005550943886,-1.1131471676521476,-0.00202066759569286,0.8244875738938022,cuda,1.0203491634828765,3.0,7.0203491634828765
EUR_CHF,H1,2026,1,2024-2025,783,35,0.37142857142857144,-12.332611945130497,-33.93769019921802,-0.03910632859510366,0.17450881096239357,cuda,0.9617491010321119,3.0,6.961749101032112
EUR_CHF,M1,2026,1,2024-2025,49116,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9617491010321119,3.0,6.961749101032112
EUR_CHF,M15,2026,1,2024-2025,3165,2,0.5,-3.4691193188392337,0.0,0.0,0.527821189386348,cuda,0.9617491010321119,3.0,6.961749101032112
EUR_CHF,M30,2026,1,2024-2025,1610,14,0.42857142857142855,-5.2608826261151425,-8.126766080084371,-0.009399896843504507,0.45348241732168315,cuda,0.9617491010321119,3.0,6.961749101032112
EUR_CHF,M5,2026,1,2024-2025,9654,9,0.3333333333333333,-10.500743411556765,-14.6023945765251,-0.006931221608159288,0.17677615591536194,cuda,0.9617491010321119,3.0,6.961749101032112
EUR_GBP,H1,2026,1,2024-2025,784,36,0.3611111111111111,-5.977744864179861,-18.27803042427561,-0.03295607318878779,0.4521305154092042,cuda,0.8214950035502021,3.0,6.821495003550202
EUR_GBP,M1,2026,1,2024-2025,49018,0,0.0,0.0,0.0,0.0,0.0,cuda,0.8214950035502021,3.0,6.821495003550202
EUR_GBP,M15,2026,1,2024-2025,3213,4,0.25,-10.403278372874393,-18.63803864080459,-0.003224450661602485,0.2059308665869885,cuda,0.8214950035502021,3.0,6.821495003550202
EUR_GBP,M30,2026,1,2024-2025,1607,20,0.35,-5.166302898072854,-9.393520031010292,-0.007720195593871715,0.4703136819436753,cuda,0.8214950035502021,3.0,6.821495003550202
EUR_GBP,M5,2026,1,2024-2025,9756,1,0.0,0.0,0.0,0.0,0.0,cuda,0.8214950035502021,3.0,6.821495003550202
EUR_JPY,H1,2026,1,2024-2025,829,83,0.4939759036144578,-3.633824053170755,-6.016786862502244,-0.05531328360014498,0.5750047367666238,cuda,0.8469814991000176,3.0,6.846981499100018
EUR_JPY,M1,2026,1,2024-2025,50006,2,0.0,-63.87109059657248,-63.87109059657248,-0.000463209362437933,0.0,cuda,0.8469814991000176,3.0,6.846981499100018
EUR_JPY,M15,2026,1,2024-2025,3339,13,0.23076923076923078,-14.042679217669034,-21.905114973584194,-0.02125638663383067,0.12607795443103423,cuda,0.8469814991000176,3.0,6.846981499100018
EUR_JPY,M30,2026,1,2024-2025,1688,41,0.3170731707317073,-9.981973802975416,-17.398896804149715,-0.05088297705795597,0.24245274658134722,cuda,0.8469814991000176,3.0,6.846981499100018
EUR_JPY,M5,2026,1,2024-2025,10001,4,1.0,24.90084641264214,0.0,0.0,inf,cuda,0.8469814991000176,3.0,6.846981499100018
EUR_NZD,H1,2026,1,2024-2025,819,40,0.375,-5.601757383039847,-12.789195064823994,-0.029658136303188365,0.4614506700438722,cuda,1.2002228985385486,3.0,7.200222898538549
EUR_NZD,M1,2026,1,2024-2025,50484,0,0.0,0.0,0.0,0.0,0.0,cuda,1.2002228985385486,3.0,7.200222898538549
EUR_NZD,M15,2026,1,2024-2025,3342,26,0.5769230769230769,-0.36374788001038566,-0.6194411668878063,-0.007189724941252251,0.9481964101793691,cuda,1.2002228985385486,3.0,7.200222898538549
EUR_NZD,M30,2026,1,2024-2025,1675,29,0.4827586206896552,-2.646300697131212,-4.632436962444321,-0.012557829106149887,0.6680662031128716,cuda,1.2002228985385486,3.0,7.200222898538549
EUR_NZD,M5,2026,1,2024-2025,9985,23,0.5652173913043478,-2.5127713948242256,-6.854302728250095,-0.014929468099125431,0.6997920943616699,cuda,1.2002228985385486,3.0,7.200222898538549
EUR_USD,H1,2026,1,2024-2025,813,91,0.42857142857142855,-4.684742427403929,-15.502378351074206,-0.0682708185876707,0.5251288619869647,cuda,0.27465107869187805,3.0,6.274651078691878
EUR_USD,M1,2026,1,2024-2025,50794,0,0.0,0.0,0.0,0.0,0.0,cuda,0.27465107869187805,3.0,6.274651078691878
EUR_USD,M15,2026,1,2024-2025,3327,45,0.4,-4.096871014739959,-7.352440193975389,-0.02824989755564411,0.5512908374518726,cuda,0.27465107869187805,3.0,6.274651078691878
EUR_USD,M30,2026,1,2024-2025,1668,63,0.4603174603174603,-4.647577464335181,-13.102449793536492,-0.02877395375033276,0.5241178183379475,cuda,0.27465107869187805,3.0,6.274651078691878
EUR_USD,M5,2026,1,2024-2025,9973,9,0.5555555555555556,-4.59138348115218,-6.626886146695671,-0.005372008471451695,0.464947835483966,cuda,0.27465107869187805,3.0,6.274651078691878
GBP_AUD,H1,2026,1,2024-2025,823,81,0.5185185185185185,-2.2625238284689195,-5.355200118405982,-0.04253370490357311,0.7243270820773238,cuda,1.1241474197159549,3.0,7.124147419715955
GBP_AUD,M1,2026,1,2024-2025,49795,0,0.0,0.0,0.0,0.0,0.0,cuda,1.1241474197159549,3.0,7.124147419715955
GBP_AUD,M15,2026,1,2024-2025,3328,46,0.41304347826086957,-5.923095264619704,-16.71165696097032,-0.02805450603728732,0.4426799804011071,cuda,1.1241474197159549,3.0,7.124147419715955
GBP_AUD,M30,2026,1,2024-2025,1667,68,0.5294117647058824,-2.6567408373668777,-5.896207941558483,-0.03338788447073926,0.6830228952532745,cuda,1.1241474197159549,3.0,7.124147419715955
GBP_AUD,M5,2026,1,2024-2025,9862,14,0.5,-1.963366810635304,-3.4659621710833823,-0.007242062376610736,0.7526062090053842,cuda,1.1241474197159549,3.0,7.124147419715955
GBP_CAD,H1,2026,1,2024-2025,809,60,0.48333333333333334,-6.387342661706046,-12.683432397543415,-0.05461256319132579,0.3915363485730781,cuda,0.9585484193831207,3.0,6.958548419383121
GBP_CAD,M1,2026,1,2024-2025,49559,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9585484193831207,3.0,6.958548419383121
GBP_CAD,M15,2026,1,2024-2025,3289,34,0.35294117647058826,-9.125769156529719,-13.585096816270086,-0.025730693876615862,0.25136003121693895,cuda,0.9585484193831207,3.0,6.958548419383121
GBP_CAD,M30,2026,1,2024-2025,1651,37,0.4594594594594595,-1.4610943755948933,-2.3920792053665445,-0.013844561065668115,0.8074696973814546,cuda,0.9585484193831207,3.0,6.958548419383121
GBP_CAD,M5,2026,1,2024-2025,9824,8,0.375,-5.927347126518346,-22.007379432299455,-0.005467872526580431,0.44010089031382843,cuda,0.9585484193831207,3.0,6.958548419383121
GBP_CHF,H1,2026,1,2024-2025,810,79,0.45569620253164556,-5.083440354232094,-12.129478273571154,-0.055015022855788076,0.49635476870215556,cuda,1.2674615461222827,3.0,7.2674615461222825
GBP_CHF,M1,2026,1,2024-2025,49451,0,0.0,0.0,0.0,0.0,0.0,cuda,1.2674615461222827,3.0,7.2674615461222825
GBP_CHF,M15,2026,1,2024-2025,3271,8,0.5,-3.4602775976653266,-22.07850447623924,-0.010184939404667914,0.6150365606537683,cuda,1.2674615461222827,3.0,7.2674615461222825
GBP_CHF,M30,2026,1,2024-2025,1644,48,0.4583333333333333,-4.223538415436485,-8.270332821128239,-0.020061807308072277,0.5372074584577791,cuda,1.2674615461222827,3.0,7.2674615461222825
GBP_CHF,M5,2026,1,2024-2025,9788,21,0.5714285714285714,-3.8294378893632777,-5.662126535852825,-0.013056803295264263,0.5432238610489567,cuda,1.2674615461222827,3.0,7.2674615461222825
GBP_JPY,H1,2026,1,2024-2025,822,141,0.5319148936170213,-2.685747414716234,-6.113923907930831,-0.0655787369445735,0.6828162518012899,cuda,0.9527086034880081,3.0,6.952708603488008
GBP_JPY,M1,2026,1,2024-2025,49935,0,0.0,0.0,0.0,0.0,0.0,cuda,0.9527086034880081,3.0,6.952708603488008
GBP_JPY,M15,2026,1,2024-2025,3366,30,0.43333333333333335,-4.864745987213452,-13.111522185156016,-0.026333707984267374,0.510694823515154,cuda,0.9527086034880081,3.0,6.952708603488008
GBP_JPY,M30,2026,1,2024-2025,1665,51,0.5686274509803921,-3.2071907939499575,-8.112920030966764,-0.034517941427685606,0.629486596700002,cuda,0.9527086034880081,3.0,6.952708603488008
GBP_JPY,M5,2026,1,2024-2025,10031,19,0.42105263157894735,-6.083106356237053,-10.466814255664723,-0.01335210696303013,0.4073295282683152,cuda,0.9527086034880081,3.0,6.952708603488008
GBP_NZD,H1,2026,1,2024-2025,835,82,0.524390243902439,-1.5261482866747875,-4.362842030522374,-0.031092961532315555,0.8118251594186774,cuda,1.023438977451746,3.0,7.023438977451746
GBP_NZD,M1,2026,1,2024-2025,50110,0,0.0,0.0,0.0,0.0,0.0,cuda,1.023438977451746,3.0,7.023438977451746
GBP_NZD,M15,2026,1,2024-2025,3357,37,0.43243243243243246,-6.453872454115578,-15.948230231907639,-0.023420442368194738,0.40545183514188404,cuda,1.023438977451746,3.0,7.023438977451746
GBP_NZD,M30,2026,1,2024-2025,1672,42,0.5952380952380952,1.5177804197796172,3.9863236710526166,-0.01641419606622818,1.241863748712281,cuda,1.023438977451746,3.0,7.023438977451746
GBP_NZD,M5,2026,1,2024-2025,9927,17,0.7058823529411765,4.997151035646877,11.00389123264129,-0.004937656625196851,2.151969129529879,cuda,1.023438977451746,3.0,7.023438977451746
GOOG,H1,2026,1,2024-2025,216,83,0.5301204819277109,-0.371689067719132,-0.6141217480399972,-0.24913681511655705,0.9452535490642267,cuda,5.047045675762874,5.0,13.047045675762874
GOOG,M1,2026,1,2024-2025,13289,111,0.5045045045045045,-1.8824112214399573,-4.3885124436638385,-0.11952345443355672,0.7680536133726,cuda,5.047045675762874,5.0,13.047045675762874
GOOG,M15,2026,1,2024-2025,808,175,0.5028571428571429,0.07813183351794566,0.13923847896271785,-0.1589103347340739,1.01227259154623,cuda,5.047045675762874,5.0,13.047045675762874
GOOG,M30,2026,1,2024-2025,384,90,0.4111111111111111,-3.258400057723332,-5.615091730210276,-0.30794282115133054,0.6147096346454268,cuda,5.047045675762874,5.0,13.047045675762874
GOOG,M5,2026,1,2024-2025,2471,209,0.5885167464114832,3.0857413282901858,6.75686168626409,-0.09360414923167493,1.6236842227381207,cuda,5.047045675762874,5.0,13.047045675762874
GBP_USD,H1,2026,1,2024-2025,825,124,0.5161290322580645,-2.333953476293085,-6.538686162190659,-0.048204296732944574,0.7265022206614793,cuda,0.5334044539273007,3.0,6.5334044539273
GBP_USD,M1,2026,1,2024-2025,50439,0,0.0,0.0,0.0,0.0,0.0,cuda,0.5334044539273007,3.0,6.5334044539273
GBP_USD,M15,2026,1,2024-2025,3369,73,0.3972602739726027,-5.84962167190549,-10.398924305449905,-0.04072061706092345,0.43167132571793304,cuda,0.5334044539273007,3.0,6.5334044539273
GBP_USD,M30,2026,1,2024-2025,1715,92,0.45652173913043476,-4.642909515226947,-9.488170717891379,-0.047373099524656404,0.5194529740836589,cuda,0.5334044539273007,3.0,6.5334044539273
GBP_USD,M5,2026,1,2024-2025,10033,14,0.42857142857142855,-4.934955889328387,-8.510696076726028,-0.01182470055165763,0.48364700125909993,cuda,0.5334044539273007,3.0,6.5334044539273
GER40.cash,H1,2026,1,2024-2025,771,142,0.5352112676056338,-0.4151166707442512,-1.3289042499915602,-0.0790669842292352,0.9448793044907925,cuda,0.6510143715328602,4.0,7.6510143715328605
GER40.cash,M1,2026,1,2024-2025,46501,13,0.6923076923076923,1.2038423130054872,2.71346301327419,-0.004033874024217621,1.1923987233663722,cuda,0.6510143715328602,4.0,7.6510143715328605
GER40.cash,M15,2026,1,2024-2025,3057,143,0.4125874125874126,-5.098029639233183,-13.890904805247201,-0.14449962704985275,0.5035769559958898,cuda,0.6510143715328602,4.0,7.6510143715328605
GER40.cash,M30,2026,1,2024-2025,1527,145,0.46206896551724136,-4.577635330570431,-13.796714086097447,-0.13961807036952678,0.5360415408230365,cuda,0.6510143715328602,4.0,7.6510143715328605
GER40.cash,M5,2026,1,2024-2025,9164,52,0.46153846153846156,-4.753824976306123,-10.395777706171257,-0.04547633285526442,0.5076324654481176,cuda,0.6510143715328602,4.0,7.6510143715328605
HK50.cash,H1,2026,1,2024-2025,622,141,0.49645390070921985,-1.5213281345845249,-2.9627241464270258,-0.13386906933058662,0.8042892895213657,cuda,2.636512772439653,4.0,9.636512772439653
HK50.cash,M1,2026,1,2024-2025,37332,11,0.36363636363636365,-10.537370806583112,-50.58048729600412,-0.017982034245424994,0.24024075224038538,cuda,2.636512772439653,4.0,9.636512772439653
HK50.cash,M15,2026,1,2024-2025,2366,181,0.4198895027624309,-3.9304398893838766,-10.935177749866167,-0.17992343493700813,0.5803513717003713,cuda,2.636512772439653,4.0,9.636512772439653
HK50.cash,M30,2026,1,2024-2025,1227,164,0.4634146341463415,-1.9753936294465961,-5.400068996469432,-0.1563002573335578,0.7571082379066448,cuda,2.636512772439653,4.0,9.636512772439653
HK50.cash,M5,2026,1,2024-2025,7268,39,0.41025641025641024,-4.073033961060098,-11.209083463654538,-0.05817366815818814,0.5750508720871241,cuda,2.636512772439653,4.0,9.636512772439653
JP225.cash,H1,2026,1,2024-2025,765,190,0.4421052631578947,-3.1712937806816317,-5.7499723533456955,-0.301083660231107,0.6304298828363298,cuda,1.312811763171032,4.0,8.312811763171032
JP225.cash,M1,2026,1,2024-2025,47854,16,0.3125,-6.544610205408558,-12.834968548338692,-0.020066151844310265,0.3947345578421177,cuda,1.312811763171032,4.0,8.312811763171032
JP225.cash,M15,2026,1,2024-2025,3165,304,0.4375,-3.7045509212526904,-8.387338671940448,-0.28035978303015374,0.5988157288860534,cuda,1.312811763171032,4.0,8.312811763171032
JP225.cash,M30,2026,1,2024-2025,1579,285,0.39649122807017545,-4.918579023357578,-9.469541927329873,-0.3476390256871009,0.4992248483515608,cuda,1.312811763171032,4.0,8.312811763171032
JP225.cash,M5,2026,1,2024-2025,9530,212,0.419811320754717,-3.466105790178011,-9.633200162794283,-0.16441488770981982,0.6237034811952356,cuda,1.312811763171032,4.0,8.312811763171032
LVMH,H1,2026,1,2024-2025,285,104,0.4326923076923077,-1.942479127981055,-4.408625145115591,-0.27922068279586854,0.7179398547304745,cuda,2.429656764257795,5.0,10.429656764257794
LVMH,M1,2026,1,2024-2025,17536,233,0.5150214592274678,-0.9914055450221392,-2.2094066686267544,-0.13183878476389865,0.8669201236682912,cuda,2.429656764257795,5.0,10.429656764257794
LVMH,M15,2026,1,2024-2025,1158,328,0.4847560975609756,-0.9157342244877166,-1.7065427719462674,-0.22417869606135055,0.8743044351558419,cuda,2.429656764257795,5.0,10.429656764257794
LVMH,M30,2026,1,2024-2025,548,173,0.44508670520231214,-0.6919315562282937,-2.645686713577472,-0.29800669023224824,0.8660989189257012,cuda,2.429656764257795,5.0,10.429656764257794
LVMH,M5,2026,1,2024-2025,3448,322,0.4751552795031056,-2.8161851304690986,-5.761904404443026,-0.24962185353721245,0.669196385276303,cuda,2.429656764257795,5.0,10.429656764257794
META,H1,2026,1,2024-2025,212,90,0.5,2.0956876236617235,7.730969564897052,-0.15978495085269828,1.4289089969047764,cuda,5.26092147062971,5.0,13.260921470629711
META,M1,2026,1,2024-2025,13170,75,0.3333333333333333,-7.1097590134918365,-18.936922045409474,-0.15914976509687961,0.38693058303764205,cuda,5.26092147062971,5.0,13.260921470629711
META,M15,2026,1,2024-2025,805,226,0.415929203539823,-4.335292786104669,-7.708610570374411,-0.42243296185838297,0.5275704012848574,cuda,5.26092147062971,5.0,13.260921470629711
META,M30,2026,1,2024-2025,392,101,0.49504950495049505,-1.6072621442799568,-1.9546957810026429,-0.39853207707384364,0.7601447246728683,cuda,5.26092147062971,5.0,13.260921470629711
META,M5,2026,1,2024-2025,2505,193,0.45077720207253885,-3.047827611580379,-5.652044513855052,-0.2638484924997835,0.6384887465404544,cuda,5.26092147062971,5.0,13.260921470629711
LTCUSD,H1,2026,1,2024-2025,1104,180,0.5055555555555555,-1.0882952423982355,-2.0565857254472633,-0.4861723536360766,0.8526356744807246,cuda,27.939847152601153,8.0,38.93984715260115
LTCUSD,M1,2026,1,2024-2025,69028,7,0.42857142857142855,2.0302725551472274,2.5055386449676336,-0.27105651179723866,1.5054122509316825,cuda,27.939847152601153,8.0,38.93984715260115
