symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
GRTUSD,ok,0,H1,-0.00002868873329349065,730,6,0.12089144303991556,0.949279502996456,0.61085173581334,0.0059866785035887085,0.17941713966143422,13.174052585700494,0.04877823043896619,0.6250619125105229,200,23157,cuda,crypto,-0.00002868873329349065,6.5,4.876859302608921,8.0,39,false
ICPUSD,ok,0,H1,-0.00047970098613733564,909,6,0.17777177920486828,0.47881412932923095,0.8839307909910565,0.007783616820288024,0.001937551143023984,28.073896877494075,0.05894857243382946,0.9658254897095868,200,7810,cuda,crypto,-0.00047970098613733564,6.5,5.974310465000725,8.0,39,false
IMXUSD,ok,0,H1,-0.0003262209081475891,1799,5,0.3420872443614569,0.8970866423109551,0.821610897428336,0.00566796865524291,0.12247627004998796,13.48953972881586,0.0751780344843949,0.74971657648499,200,18626,cuda,crypto,-0.0003262209081475891,6.5,6.928806513079284,8.0,39,false
LNKUSD,ok,0,H1,-0.0002300399991122905,1325,10,0.034135160717179897,0.5059148285348518,0.7324256958807486,0.0016381788262197993,2.2596946447938513,12.62573513151269,0.20636177812274073,0.7635851203252583,200,20873,cuda,crypto,-0.0002300399991122905,6.5,1.97089642939271,8.0,39,false
LTCUSD,ok,0,H1,-0.0026361193066604433,1185,6,4.538397747630169,0.8225260153053705,0.4789229348924441,0.051329735845280756,2.790125273392343,115.58134556530266,0.12064411955168332,0.38476537428129004,200,35083,cuda,crypto,-0.0026361193066604433,6.5,27.996500437444723,8.0,39,false
MANUSD,ok,0,H1,-0.0010810846508211916,677,10,0.14568090321212726,0.7589535206882563,0.3852874687885882,0.00694916913087778,0.0015603666549944136,34.321307991239,0.0071769140110466605,0.6681182974159352,200,22848,cuda,crypto,-0.0010810846508211916,6.5,11.935548040581759,8.0,39,false
NEOUSD,ok,0,H1,-0.024148092964314513,1815,3,1.3378662711918774,0.9330233666012973,0.8472155450955583,0.0026068436440247525,0.022938075668312657,42.994017533553794,0.00555600745286866,0.30861392205030597,200,21265,cuda,crypto,-0.024148092964314513,6.5,241.29610479145097,8.0,39,false
NERUSD,ok,0,H1,-0.0029101710225791517,477,5,0.11048880685481828,0.4313206307876287,0.8562733097055606,86.33478719784316,0.007798302430286362,6.779254490924853,0.015249412920540646,0.3473427193788213,200,20031,cuda,crypto,-0.0029101710225791517,6.5,31.695721077654152,8.0,39,false
SANUSD,ok,0,H1,-0.0011407624310509875,487,9,0.4529492216154129,0.819945837718755,0.6436949834669073,82.93111526282844,34.10927693114219,4.239727973141018,0.010862627118607445,0.6697757847319217,200,20059,cuda,crypto,-0.0011407624310509875,6.5,11.212857409828702,8.0,39,false
SOLUSD,ok,0,H1,-0.0005155675109515256,1999,10,8.651620254302625,0.60825453594949,0.5655489495161699,0.5065424629599536,70.20393874545923,15.490449944036706,0.23368007919762154,0.9708202383533269,200,3566,cuda,crypto,-0.0005155675109515256,6.5,1.8161455337955104,8.0,39,false
UNIUSD,ok,0,H1,-0.0001662945781690627,942,4,8.501530144719208,0.43165446556410797,0.49449071378715126,0.26504909488370826,1.9120385557282187,11.418911513286286,0.22772757532631502,0.8461310547306324,200,19766,cuda,crypto,-0.0001662945781690627,6.5,3.002418614994341,8.0,39,false
VECUSD,ok,0,H1,-0.0009965699037866459,1069,3,0.03053765765230564,0.4337393085195814,0.8475485180493194,0.0889704755586174,0.40348141571497087,132.26490604935853,0.15639401579415116,0.5098727621406027,200,20094,cuda,crypto,-0.0009965699037866459,6.5,8.924587237839887,8.0,39,false
XLMUSD,ok,0,H1,-0.0004189057587871119,1208,9,0.20236823236646326,0.5639759926439984,0.7186131687368453,0.0013609128460945119,0.4109692763237186,44.4927707913307,0.19539710850488395,0.5273104564246309,200,28529,cuda,crypto,-0.0004189057587871119,6.5,3.1690698779904607,8.0,39,false
XMRUSD,ok,0,H1,-0.009509382145849508,190,9,5.2387980539927375,0.6373978881588607,0.5666701640392415,0.0015897767928615672,14.996655137887924,60.195859988774714,0.014710802598694237,0.9417578939893931,200,30254,cuda,crypto,-0.009509382145849508,6.5,94.37199725463232,8.0,39,false
XRPUSD,ok,0,H1,-0.0039845217752310005,1720,6,0.05567274586493742,0.4697206135730657,0.8785299990191113,29.157373678583234,0.028431209768906878,89.23483615737217,0.10810390473640769,0.4418907625583576,200,31954,cuda,crypto,-0.0039845217752310005,6.5,40.39291003833391,8.0,39,false
XTZUSD,ok,0,H1,-0.005316013356643404,205,10,3.5886268702424804,0.9297880233894552,0.37803702843031767,7.984028236271813,1.2591961611488465,5.329654084068066,0.2233121468908065,0.5195541863405196,200,18561,cuda,crypto,-0.005316013356643404,6.5,49.50495049504955,8.0,39,false
